k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,gamma,reward,flip_trigger,n_rollouts,RREV,OF_x,OF_y,,,,
0,0,,,,,,31.268,0.507,-0.0,1.858,1.0,0.0,0.012,-0.0,0.943,0.0,2.664,-0.002,-0.055,0.0,,,False,,2.33,0.0,0.83,,,,
0,0,,,,,,31.272,0.511,-0.0,1.868,1.0,0.0,0.012,0.0,0.944,0.0,2.667,-0.001,-0.048,0.0,,,False,,2.36,0.0,0.83,,,,
0,0,,,,,,31.278,0.516,-0.0,1.884,1.0,0.0,0.011,0.0,0.945,0.0,2.671,0.002,-0.126,-0.0,,,False,,2.39,0.0,0.85,,,,
0,0,,,,,,31.282,0.52,-0.0,1.895,1.0,0.0,0.011,-0.0,0.946,0.0,2.674,0.001,-0.099,-0.0,,,False,,2.42,0.0,0.86,,,,
0,0,,,,,,31.288,0.524,-0.0,1.906,1.0,0.0,0.011,-0.0,0.947,0.0,2.676,0.001,-0.102,-0.0,,,False,,2.45,0.0,0.87,,,,
0,0,,,,,,31.292,0.53,-0.0,1.922,1.0,0.0,0.011,-0.0,0.949,0.0,2.68,0.002,-0.161,-0.0,,,False,,2.49,0.0,0.88,,,,
0,0,,,,,,31.298,0.535,-0.0,1.938,1.0,0.0,0.01,-0.0,0.95,0.0,2.684,-0.001,-0.068,0.0,,,False,,2.53,0.0,0.89,,,,
0,0,,,,,,31.302,0.539,-0.0,1.949,1.0,0.0,0.01,-0.0,0.951,0.0,2.686,-0.004,-0.011,0.0,,,False,,2.56,0.0,0.9,,,,
0,0,,,,,,31.308,0.545,-0.0,1.965,1.0,0.0,0.01,-0.0,0.952,0.0,2.69,-0.001,-0.036,0.0,,,False,,2.6,0.0,0.92,,,,
0,0,,,,,,31.312,0.549,-0.0,1.976,1.0,0.0,0.01,-0.0,0.953,0.0,2.692,0.001,-0.108,-0.0,,,False,,2.63,0.0,0.93,,,,
0,0,,,,,,31.318,0.554,-0.0,1.992,1.0,0.0,0.01,-0.0,0.954,0.0,2.696,0.0,-0.079,-0.0,,,False,,2.67,0.0,0.95,,,,
0,0,,,,,,31.322,0.56,-0.0,2.008,1.0,0.0,0.009,-0.0,0.955,0.0,2.699,-0.0,-0.083,-0.0,,,False,,2.72,0.0,0.96,,,,
0,0,,,,,,31.328,0.564,-0.0,2.019,1.0,0.0,0.009,-0.0,0.956,0.0,2.702,0.001,-0.113,-0.0,,,False,,2.75,0.0,0.97,,,,
0,0,,,,,,31.332,0.568,-0.0,2.03,1.0,0.0,0.009,-0.0,0.957,0.0,2.704,-0.001,-0.061,0.0,,,False,,2.79,0.0,0.99,,,,
0,0,,,,,,31.338,0.574,-0.0,2.046,1.0,0.0,0.009,-0.0,0.958,0.0,2.707,-0.002,-0.019,0.0,,,False,,2.84,0.0,1.0,,,,
0,0,,,,,,31.342,0.577,-0.0,2.057,1.0,0.0,0.009,-0.0,0.959,0.0,2.71,-0.001,-0.04,0.0,,,False,,2.87,0.0,1.02,,,,
0,0,,,,,,31.348,0.585,-0.0,2.078,1.0,0.0,0.009,-0.0,0.96,0.0,2.714,0.001,-0.085,-0.0,,,False,,2.94,0.0,1.04,,,,
0,0,,,,,,31.352,0.587,-0.0,2.084,1.0,0.0,0.009,-0.0,0.961,0.0,2.715,0.0,-0.081,-0.0,,,False,,2.96,0.0,1.05,,,,
0,0,,,,,,31.358,0.593,-0.0,2.1,1.0,0.0,0.008,-0.0,0.962,0.0,2.718,0.001,-0.119,-0.0,,,False,,3.02,0.0,1.07,,,,
0,0,,,,,,31.362,0.597,-0.0,2.111,1.0,0.0,0.008,-0.0,0.962,0.0,2.72,0.002,-0.152,-0.0,,,False,,3.06,0.0,1.08,,,,
0,0,,,,,,31.368,0.602,-0.0,2.127,1.0,0.0,0.008,-0.0,0.963,0.0,2.724,-0.001,-0.04,0.0,,,False,,3.12,0.0,1.1,,,,
0,0,,,,,,31.372,0.606,-0.0,2.138,1.0,0.0,0.008,-0.0,0.964,0.0,2.726,-0.003,0.001,0.0,,,False,,3.16,0.0,1.12,,,,
0,0,,,,,,31.378,0.612,-0.0,2.155,1.0,0.0,0.008,-0.0,0.965,0.0,2.729,0.0,-0.053,0.0,,,False,,3.23,0.0,1.14,,,,
0,0,,,,,,31.382,0.616,-0.0,2.166,1.0,0.0,0.007,-0.0,0.966,0.0,2.731,0.001,-0.09,-0.0,,,False,,3.27,0.0,1.16,,,,
0,0,,,,,,31.388,0.622,-0.0,2.182,1.0,0.0,0.007,-0.0,0.966,0.0,2.734,0.001,-0.077,-0.0,,,False,,3.34,0.0,1.18,,,,
0,0,,,,,,31.392,0.626,-0.0,2.193,1.0,0.0,0.007,-0.0,0.967,0.0,2.736,0.001,-0.096,-0.0,,,False,,3.39,0.0,1.2,,,,
0,0,,,,,,31.398,0.631,-0.0,2.209,1.0,0.0,0.007,-0.0,0.968,0.0,2.738,-0.0,-0.07,-0.0,,,False,,3.46,0.0,1.22,,,,
0,0,,,,,,31.402,0.635,-0.0,2.22,1.0,0.0,0.007,-0.0,0.968,0.0,2.74,-0.002,-0.014,0.0,,,False,,3.51,0.0,1.24,,,,
0,0,,,,,,31.408,0.641,-0.0,2.237,1.0,0.0,0.007,-0.0,0.969,0.0,2.743,-0.002,0.002,0.0,,,False,,3.6,0.0,1.27,,,,
0,0,,,,,,31.412,0.643,-0.0,2.242,1.0,0.0,0.007,-0.0,0.969,0.0,2.744,-0.001,-0.012,0.0,,,False,,3.62,0.0,1.28,,,,
0,0,,,,,,31.418,0.651,-0.0,2.264,1.0,0.0,0.006,-0.0,0.971,0.0,2.748,0.001,-0.069,-0.0,,,False,,3.73,0.0,1.32,,,,
0,0,,,,,,31.422,0.655,-0.0,2.275,1.0,0.0,0.006,-0.0,0.971,0.0,2.749,0.0,-0.075,-0.0,,,False,,3.79,0.0,1.34,,,,
0,0,,,,,,31.428,0.661,-0.0,2.292,1.0,0.0,0.006,-0.0,0.972,0.0,2.752,0.002,-0.119,-0.0,,,False,,3.89,0.0,1.37,,,,
0,0,,,,,,31.432,0.664,-0.0,2.303,1.0,0.0,0.006,-0.0,0.972,0.0,2.754,0.001,-0.097,-0.0,,,False,,3.95,0.0,1.39,,,,
0,0,,,,,,31.438,0.67,-0.0,2.319,1.0,0.0,0.006,-0.0,0.973,0.0,2.756,-0.002,-0.011,0.0,,,False,,4.05,0.0,1.43,,,,
0,0,,,,,,31.442,0.674,-0.0,2.33,1.0,0.0,0.006,-0.0,0.973,0.0,2.758,-0.002,0.009,0.0,,,False,,4.12,0.0,1.45,,,,
0,0,,,,,,31.448,0.68,-0.0,2.347,1.0,0.0,0.006,-0.0,0.974,0.0,2.761,0.0,-0.047,0.0,,,False,,4.23,0.0,1.49,,,,
0,0,,,,,,31.452,0.684,-0.0,2.358,1.0,0.0,0.005,-0.0,0.975,0.0,2.762,0.001,-0.064,-0.0,,,False,,4.3,0.0,1.52,,,,
0,0,,,,,,31.458,0.69,-0.0,2.374,1.0,0.0,0.005,-0.0,0.975,0.0,2.765,0.0,-0.066,-0.0,,,False,,4.42,0.0,1.56,,,,
0,0,,,,,,31.462,0.694,-0.0,2.386,1.0,0.0,0.005,-0.0,0.976,0.0,2.766,0.001,-0.084,-0.0,,,False,,4.5,0.0,1.59,,,,
0,0,,,,,,31.468,0.699,-0.0,2.402,1.0,0.0,0.005,-0.0,0.976,-0.0,2.769,-0.001,-0.034,0.0,,,False,,4.63,-0.0,1.63,,,,
0,0,,,,,,31.472,0.703,-0.0,2.413,1.0,0.0,0.005,-0.0,0.977,-0.0,2.77,-0.002,0.002,0.0,,,False,,4.72,-0.0,1.66,,,,
0,0,,,,,,31.478,0.709,-0.0,2.43,1.0,0.0,0.005,-0.0,0.977,-0.0,2.772,-0.001,-0.003,0.0,,,False,,4.86,-0.0,1.71,,,,
0,0,,,,,,31.482,0.713,-0.0,2.441,1.0,0.0,0.005,-0.0,0.978,-0.0,2.774,0.001,-0.042,0.0,,,False,,4.96,-0.0,1.75,,,,
0,0,,,,,,31.488,0.719,-0.0,2.458,1.0,0.0,0.005,-0.0,0.978,-0.0,2.776,0.0,-0.052,-0.0,,,False,,5.12,-0.0,1.8,,,,
0,0,,,,,,31.492,0.723,-0.0,2.469,1.0,0.0,0.005,-0.0,0.979,-0.0,2.778,-0.0,-0.05,-0.0,,,False,,5.23,-0.0,1.84,,,,
0,0,,,,,,31.498,0.729,-0.0,2.485,1.0,0.0,0.004,-0.0,0.979,-0.0,2.78,0.001,-0.073,-0.0,,,False,,5.4,-0.0,1.9,,,,
0,0,,,,,,31.502,0.733,-0.0,2.497,1.0,0.0,0.004,-0.0,0.98,-0.0,2.781,-0.0,-0.042,0.0,,,False,,5.53,-0.0,1.95,,,,
0,0,,,,,,31.508,0.739,-0.0,2.513,1.0,0.0,0.004,-0.0,0.98,-0.0,2.783,-0.001,-0.011,0.0,,,False,,5.71,-0.0,2.01,,,,
0,0,,,,,,31.512,0.743,-0.0,2.524,1.0,0.0,0.004,-0.0,0.981,-0.0,2.785,-0.001,-0.012,0.0,,,False,,5.85,-0.0,2.06,,,,
0,0,,,,,,31.518,0.748,-0.0,2.541,1.0,0.0,0.004,-0.0,0.981,-0.0,2.787,0.001,-0.046,-0.0,,,True,,6.07,-0.0,2.14,,,,
0,0,,,,,,31.522,0.752,-0.0,2.552,1.0,0.0,0.002,-0.0,0.982,-0.0,2.785,0.006,-1.065,-0.0,,,True,,6.22,-0.0,2.19,,,,
0,0,,,,,,31.528,0.758,-0.0,2.569,1.0,0.0,-0.005,-0.0,0.984,0.0,2.782,0.032,-3.208,-0.0,,,True,,6.45,0.0,2.28,,,,
0,0,,,,,,31.532,0.762,-0.0,2.58,1.0,0.0,-0.013,-0.0,0.985,0.0,2.78,0.035,-4.086,-0.0,,,True,,6.62,0.0,2.35,,,,
0,0,,,,,,31.538,0.768,-0.0,2.597,1.0,0.0,-0.026,-0.0,0.984,-0.0,2.777,0.03,-5.012,-0.001,,,True,,6.89,-0.0,2.44,,,,
0,0,,,,,,31.542,0.772,-0.0,2.608,0.999,0.0,-0.04,-0.0,0.984,0.0,2.775,0.086,-7.969,0.001,,,True,,7.08,0.0,2.51,,,,
0,0,,,,,,31.548,0.778,-0.0,2.624,0.998,0.001,-0.062,-0.0,0.978,-0.0,2.771,0.022,-6.602,-0.004,,,True,,7.37,-0.0,2.6,,,,
0,0,,,,,,31.552,0.782,-0.0,2.636,0.997,0.001,-0.078,-0.0,0.975,-0.0,2.769,0.071,-8.998,0.0,,,True,,7.61,-0.0,2.68,,,,
0,0,,,,,,31.558,0.788,-0.0,2.652,0.994,0.001,-0.111,0.0,0.966,-0.0,2.765,0.076,-10.219,-0.0,,,True,,7.95,-0.0,2.78,,,,
0,0,,,,,,31.562,0.793,-0.0,2.669,0.99,0.001,-0.14,-0.0,0.954,-0.0,2.761,0.067,-10.905,-0.004,,,True,,8.34,-0.0,2.88,,,,
0,0,,,,,,31.568,0.797,-0.0,2.68,0.986,0.001,-0.169,0.0,0.947,-0.0,2.758,0.164,-15.581,0.015,,,True,,8.62,-0.0,2.96,,,,
0,0,,,,,,31.572,0.801,-0.0,2.691,0.981,0.002,-0.194,0.0,0.931,-0.0,2.752,0.059,-11.831,-0.011,,,True,,8.91,-0.0,3.01,,,,
0,0,,,,,,31.578,0.808,-0.0,2.713,0.968,0.002,-0.25,0.0,0.906,-0.001,2.745,0.188,-18.564,0.027,,,True,,9.56,-0.0,3.16,,,,
0,0,,,,,,31.582,0.81,-0.0,2.718,0.963,0.002,-0.268,0.0,0.896,-0.001,2.741,0.172,-18.134,0.022,,,True,,9.72,-0.0,3.18,,,,
0,0,,,,,,31.588,0.815,-0.0,2.735,0.951,0.002,-0.309,-0.0,0.863,-0.001,2.727,0.048,-13.885,-0.037,,,True,,10.29,-0.0,3.26,,,,
0,0,,,,,,31.592,0.819,-0.0,2.745,0.939,0.003,-0.344,-0.0,0.846,-0.001,2.722,0.188,-20.488,0.033,,,True,,10.67,-0.0,3.32,,,,
0,0,,,,,,31.598,0.824,-0.0,2.762,0.918,0.003,-0.396,0.0,0.805,-0.001,2.7,0.072,-15.907,-0.04,,,True,,11.34,-0.0,3.38,,,,
0,0,,,,,,31.602,0.827,-0.0,2.772,0.905,0.003,-0.426,-0.0,0.779,-0.002,2.688,0.094,-17.368,-0.035,,,True,,11.79,-0.01,3.42,,,,
0,0,,,,,,31.608,0.831,-0.0,2.789,0.873,0.004,-0.488,0.0,0.737,-0.002,2.666,0.188,-23.188,0.04,,,True,,12.64,-0.01,3.49,,,,
0,0,,,,,,31.612,0.834,-0.0,2.799,0.855,0.004,-0.519,-0.0,0.703,-0.002,2.642,0.073,-17.145,-0.082,,,True,,13.14,-0.01,3.5,,,,
0,0,,,,,,31.618,0.838,-0.0,2.815,0.818,0.004,-0.575,-0.0,0.656,-0.002,2.616,0.214,-26.757,0.072,,,True,,14.14,-0.01,3.55,,,,
0,0,,,,,,31.622,0.842,-0.0,2.83,0.776,0.004,-0.631,-0.0,0.601,-0.003,2.565,0.109,-19.383,-0.086,,,True,,15.09,-0.02,3.54,,,,
0,0,,,,,,31.628,0.844,-0.0,2.841,0.749,0.005,-0.662,-0.0,0.565,-0.003,2.537,0.144,-22.049,-0.044,,,True,,15.96,-0.02,3.55,,,,
0,0,,,,,,31.632,0.847,-0.0,2.856,0.69,0.005,-0.723,0.0,0.51,-0.003,2.485,0.179,-27.175,0.037,,,True,,17.26,-0.02,3.54,,,,
0,0,,,,,,31.638,0.85,-0.0,2.87,0.642,0.005,-0.767,-0.0,0.472,-0.004,2.42,0.149,-21.233,-0.101,,,True,,18.62,-0.03,3.63,,,,
0,0,,,,,,31.642,0.852,-0.0,2.88,0.61,0.005,-0.793,-0.0,0.472,-0.004,2.38,0.147,-20.269,-0.122,,,True,,19.83,-0.03,3.93,,,,
0,0,,,,,,31.648,0.854,-0.0,2.889,0.578,0.005,-0.816,-0.0,0.471,-0.004,2.341,0.148,-19.649,-0.134,,,True,,21.09,-0.04,4.24,,,,
0,0,,,,,,31.652,0.856,-0.0,2.898,0.546,0.005,-0.838,-0.001,0.471,-0.004,2.301,0.149,-19.246,-0.141,,,True,,22.56,-0.04,4.62,,,,
0,0,,,,,,31.658,0.859,-0.0,2.912,0.497,0.005,-0.868,-0.001,0.47,-0.004,2.242,0.15,-18.888,-0.147,,,True,,25.48,-0.05,5.34,,,,
0,0,,,,,,31.662,0.861,-0.0,2.921,0.464,0.005,-0.886,-0.001,0.47,-0.004,2.203,0.15,-18.748,-0.149,,,True,,27.89,-0.05,5.95,,,,
0,0,,,,,,31.668,0.863,-0.0,2.934,0.414,0.005,-0.91,-0.002,0.47,-0.004,2.144,0.151,-18.617,-0.15,,,True,,32.48,-0.06,7.12,,,,
0,0,,,,,,31.672,0.865,-0.0,2.942,0.38,0.005,-0.925,-0.002,0.469,-0.004,2.104,0.151,-18.563,-0.15,,,True,,36.28,-0.07,8.09,,,,
0,0,,,,,,31.678,0.867,-0.0,2.949,0.344,0.004,-0.939,-0.001,0.469,-0.001,1.832,-0.011,-18.942,-0.135,,,True,,35.92,-0.02,9.2,,,,
0,0,,,,,,31.682,0.869,-0.0,2.954,0.301,0.007,-0.953,-0.007,0.445,-0.059,1.185,8.447,-22.003,0.163,,,True,,25.76,-1.28,9.67,,,,
0,0,,,,,,31.688,0.872,0.0,2.951,0.179,0.014,-0.983,-0.027,0.447,0.176,-0.859,4.778,-32.705,-0.213,,,True,,-17.53,3.59,9.12,,,,
0,0,,,,,,31.692,0.874,0.001,2.947,0.117,0.016,-0.993,-0.029,0.568,0.224,-1.145,1.645,-29.652,-0.344,,,True,,-21.6,4.23,10.72,,,,
0,0,,,,,,31.698,0.878,0.002,2.941,0.05,0.017,-0.998,-0.03,0.741,0.206,-0.917,-0.129,-18.667,-0.442,,,True,,-15.54,3.49,12.56,,,,
0,0,,,,,,31.702,0.881,0.003,2.938,0.025,0.016,-0.999,-0.028,0.799,0.171,-0.565,-0.915,-10.415,-0.525,,,True,,-9.11,2.76,12.89,,,,
0,0,,,,,,31.708,0.886,0.004,2.937,0.016,0.015,-0.999,-0.023,0.793,0.097,0.025,-1.404,0.504,-0.611,,,True,,0.4,1.54,12.59,,,,
0,0,,,,,,31.712,0.889,0.004,2.938,0.025,0.013,-0.999,-0.021,0.745,0.04,0.356,-1.282,5.72,-0.596,,,True,,5.74,0.65,12.02,,,,
0,0,,,,,,31.718,0.893,0.004,2.941,0.051,0.011,-0.998,-0.018,0.641,-0.043,0.666,-0.793,9.544,-0.397,,,True,,11.29,-0.73,10.86,,,,
0,0,,,,,,31.722,0.896,0.004,2.944,0.07,0.01,-0.997,-0.018,0.566,-0.091,0.754,-0.491,9.681,-0.158,,,True,,13.46,-1.62,10.11,,,,
0,0,,,,,,31.728,0.899,0.003,2.949,0.095,0.01,-0.995,-0.017,0.458,-0.139,0.757,-0.334,7.443,0.247,,,True,,14.84,-2.73,8.98,,,,
0,0,,,,,,31.732,0.9,0.002,2.952,0.107,0.011,-0.994,-0.016,0.392,-0.152,0.707,-0.447,5.015,0.458,,,True,,14.73,-3.17,8.17,,,,
0,0,,,,,,31.738,0.902,0.001,2.956,0.113,0.012,-0.993,-0.014,0.304,-0.146,0.592,-0.817,0.803,0.58,,,True,,13.45,-3.32,6.91,,,,
0,0,,,,,,31.742,0.903,0.001,2.958,0.111,0.013,-0.994,-0.012,0.251,-0.13,0.503,-1.101,-2.083,0.518,,,True,,11.98,-3.1,5.98,,,,
0,0,,,,,,31.748,0.905,0.0,2.96,0.096,0.014,-0.995,-0.007,0.184,-0.095,0.367,-1.458,-6.18,0.258,,,True,,9.17,-2.37,4.6,,,,
0,0,,,,,,31.752,0.905,-0.0,2.962,0.08,0.014,-0.997,-0.004,0.147,-0.069,0.28,-1.609,-8.599,0.02,,,True,,7.37,-1.82,3.87,,,,
0,0,,,,,,31.758,0.906,-0.0,2.963,0.049,0.013,-0.999,0.001,0.1,-0.029,0.149,-1.674,-11.25,-0.315,,,True,,4.03,-0.78,2.7,,,,
0,0,,,,,,31.762,0.906,-0.0,2.963,0.037,0.012,-0.999,0.003,0.091,-0.017,0.106,-1.643,-11.793,-0.425,,,True,,2.86,-0.46,2.46,,,,
0,0,,,,,,31.768,0.907,-0.0,2.963,-0.01,0.009,-1.0,0.009,0.06,0.01,-0.07,-1.283,-11.461,-1.035,,,True,,-1.89,0.27,1.62,,,,
0,0,,,,,,31.772,0.907,-0.0,2.962,-0.03,0.007,-0.999,0.012,0.051,0.02,-0.149,-0.967,-9.976,-1.105,,,True,,-3.92,0.53,1.34,,,,
0,0,,,,,,31.778,0.907,-0.0,2.961,-0.054,0.003,-0.998,0.014,0.048,0.022,-0.216,-0.418,-7.052,-1.151,,,True,,-5.54,0.56,1.23,,,,
0,0,,,,,,31.782,0.907,-0.0,2.96,-0.065,0.001,-0.998,0.014,0.043,0.019,-0.225,0.005,-4.825,-1.112,,,True,,-5.62,0.47,1.07,,,,
0,0,,,,,,31.788,0.907,-0.0,2.959,-0.071,-0.002,-0.997,0.013,0.034,0.013,-0.209,0.431,-2.58,-1.042,,,True,,-5.1,0.32,0.83,,,,
0,0,,,,,,31.792,0.908,0.0,2.958,-0.072,-0.004,-0.997,0.011,0.006,0.007,-0.15,0.993,0.559,-0.859,,,True,,-3.57,0.17,0.14,,,,
0,0,,,,,,31.798,0.907,0.0,2.958,-0.069,-0.006,-0.998,0.009,-0.016,0.001,-0.097,1.255,2.309,-0.726,,,True,,-2.31,0.02,-0.38,,,,
0,0,,,,,,31.802,0.907,0.0,2.958,-0.057,-0.008,-0.998,0.005,-0.049,-0.006,-0.015,1.436,4.263,-0.52,,,True,,-0.36,-0.14,-1.17,,,,
0,0,,,,,,31.808,0.907,-0.0,2.958,-0.042,-0.009,-0.999,0.001,-0.078,-0.003,0.042,1.397,5.427,-0.222,,,True,,1.0,-0.07,-1.86,,,,
0,0,,,,,,31.812,0.906,-0.0,2.958,-0.031,-0.009,-0.999,-0.002,-0.089,-0.001,0.065,1.254,5.707,-0.037,,,True,,1.55,-0.02,-2.12,,,,
0,0,,,,,,31.818,0.906,-0.0,2.958,-0.014,-0.009,-1.0,-0.005,-0.091,-0.001,0.079,0.92,5.455,0.2,,,True,,1.88,-0.02,-2.17,,,,
0,0,,,,,,31.822,0.906,0.0,2.959,-0.004,-0.008,-1.0,-0.006,-0.086,0.001,0.075,0.662,4.949,0.357,,,True,,1.83,0.02,-2.1,,,,
0,0,,,,,,31.828,0.905,0.0,2.959,0.005,-0.008,-1.0,-0.007,-0.076,0.002,0.063,0.396,4.222,0.489,,,True,,1.54,0.05,-1.85,,,,
0,0,,,,,,31.832,0.905,0.0,2.959,0.015,-0.006,-1.0,-0.007,-0.055,0.004,0.037,0.031,2.893,0.657,,,True,,0.9,0.1,-1.34,,,,
0,0,,,,,,31.838,0.905,0.0,2.959,0.021,-0.004,-1.0,-0.007,-0.026,0.0,0.013,-0.284,1.368,0.684,,,True,,0.32,0.0,-0.63,,,,
0,0,,,,,,31.842,0.905,0.0,2.959,0.022,-0.003,-1.0,-0.006,-0.018,0.002,0.003,-0.356,0.909,0.715,,,True,,0.07,0.05,-0.44,,,,
0,0,,,,,,31.848,0.905,0.0,2.959,0.022,-0.001,-1.0,-0.005,0.01,-0.003,-0.013,-0.544,-0.485,0.641,,,True,,-0.32,-0.07,0.24,,,,
0,0,,,,,,31.852,0.905,0.0,2.959,0.018,0.001,-1.0,-0.003,0.029,-0.002,-0.024,-0.613,-1.542,0.567,,,True,,-0.59,-0.05,0.71,,,,
0,0,,,,,,31.858,0.905,0.0,2.959,0.014,0.002,-1.0,-0.002,0.045,-0.007,-0.023,-0.616,-2.301,0.392,,,True,,-0.56,-0.17,1.1,,,,
0,0,,,,,,31.862,0.905,0.0,2.959,0.01,0.003,-1.0,-0.0,0.046,-0.004,-0.024,-0.588,-2.425,0.367,,,True,,-0.59,-0.1,1.12,,,,
0,0,,,,,,31.868,0.905,0.0,2.959,-0.001,0.004,-1.0,0.002,0.049,-0.004,-0.014,-0.455,-2.621,0.143,,,True,,-0.34,-0.1,1.2,,,,
0,0,,,,,,31.872,0.906,-0.0,2.959,-0.006,0.004,-1.0,0.002,0.046,-0.004,-0.008,-0.364,-2.489,0.035,,,True,,-0.2,-0.1,1.12,,,,
0,0,,,,,,31.878,0.906,-0.0,2.959,-0.012,0.003,-1.0,0.003,0.039,-0.005,0.003,-0.224,-2.097,-0.139,,,True,,0.07,-0.12,0.95,,,,
0,0,,,,,,31.882,0.906,-0.0,2.959,-0.016,0.003,-1.0,0.004,0.031,-0.005,0.008,-0.122,-1.706,-0.219,,,True,,0.2,-0.12,0.76,,,,
0,0,,,,,,31.888,0.906,-0.0,2.959,-0.019,0.003,-1.0,0.004,0.022,-0.004,0.011,-0.024,-1.264,-0.283,,,True,,0.27,-0.1,0.54,,,,
0,0,,,,,,31.892,0.906,-0.0,2.959,-0.02,0.002,-1.0,0.004,0.014,-0.003,0.012,0.067,-0.801,-0.33,,,True,,0.29,-0.07,0.34,,,,
0,0,,,,,,31.898,0.906,-0.0,2.959,-0.021,0.001,-1.0,0.003,-0.002,-0.002,0.011,0.211,0.078,-0.371,,,True,,0.27,-0.05,-0.05,,,,
0,0,,,,,,31.902,0.906,-0.0,2.959,-0.02,-0.0,-1.0,0.002,-0.009,-0.001,0.009,0.259,0.449,-0.366,,,True,,0.22,-0.02,-0.22,,,,
0,0,,,,,,31.908,0.906,-0.0,2.959,-0.019,-0.001,-1.0,0.002,-0.014,-0.001,0.007,0.291,0.752,-0.346,,,True,,0.17,-0.02,-0.34,,,,
0,0,,,,,,31.912,0.906,-0.0,2.959,-0.017,-0.001,-1.0,0.001,-0.017,-0.001,0.005,0.304,0.978,-0.313,,,True,,0.12,-0.02,-0.41,,,,
0,0,,,,,,31.918,0.906,0.0,2.959,-0.012,-0.002,-1.0,-0.0,-0.02,-0.001,0.001,0.281,1.187,-0.222,,,True,,0.02,-0.02,-0.49,,,,
0,0,,,,,,31.922,0.906,0.0,2.959,-0.01,-0.003,-1.0,-0.001,-0.02,-0.001,-0.0,0.247,1.175,-0.169,,,True,,-0.0,-0.02,-0.49,,,,
0,0,,,,,,31.928,0.906,0.0,2.959,-0.007,-0.003,-1.0,-0.001,-0.018,0.001,-0.004,0.188,1.069,-0.059,,,True,,-0.1,0.02,-0.44,,,,
0,0,,,,,,31.932,0.906,0.0,2.959,-0.005,-0.003,-1.0,-0.001,-0.015,0.001,-0.003,0.134,0.914,-0.008,,,True,,-0.07,0.02,-0.37,,,,
0,0,,,,,,31.938,0.905,0.0,2.959,-0.003,-0.003,-1.0,-0.002,-0.012,0.001,-0.003,0.077,0.724,0.038,,,True,,-0.07,0.02,-0.29,,,,
0,0,,,,,,31.942,0.905,0.0,2.959,-0.002,-0.003,-1.0,-0.002,-0.008,0.0,-0.002,0.022,0.514,0.078,,,True,,-0.05,0.0,-0.2,,,,
0,0,,,,,,31.948,0.905,0.0,2.959,-0.001,-0.002,-1.0,-0.002,-0.001,-0.0,-0.001,-0.074,0.09,0.135,,,True,,-0.02,-0.0,-0.02,,,,
0,0,,,,,,31.952,0.905,0.0,2.959,-0.001,-0.002,-1.0,-0.001,0.003,-0.003,0.002,-0.103,-0.04,0.115,,,True,,0.05,-0.07,0.07,,,,
0,0,,,,,,31.958,0.905,0.0,2.959,-0.002,-0.001,-1.0,-0.001,0.008,-0.004,0.003,-0.156,-0.367,0.131,,,True,,0.07,-0.1,0.2,,,,
0,0,,,,,,31.962,0.906,0.0,2.959,-0.003,-0.001,-1.0,-0.001,0.01,-0.004,0.004,-0.167,-0.481,0.127,,,True,,0.1,-0.1,0.24,,,,
0,0,,,,,,31.968,0.906,0.0,2.959,-0.004,-0.001,-1.0,-0.0,0.01,-0.001,0.002,-0.158,-0.549,0.14,,,True,,0.05,-0.02,0.24,,,,
0,0,,,,,,31.972,0.906,0.0,2.959,-0.005,-0.0,-1.0,0.0,0.01,-0.001,0.002,-0.147,-0.569,0.122,,,True,,0.05,-0.02,0.24,,,,
0,0,,,,,,31.978,0.906,0.0,2.959,-0.007,-0.0,-1.0,0.001,0.011,-0.004,0.004,-0.128,-0.568,0.059,,,True,,0.1,-0.1,0.27,,,,
0,0,,,,,,31.982,0.906,0.0,2.959,-0.008,0.0,-1.0,0.001,0.009,-0.001,0.001,-0.107,-0.511,0.076,,,True,,0.02,-0.02,0.22,,,,
0,0,,,,,,31.988,0.906,-0.0,2.959,-0.009,0.0,-1.0,0.001,0.009,-0.003,0.003,-0.076,-0.434,0.009,,,True,,0.07,-0.07,0.22,,,,
0,0,,,,,,31.992,0.906,-0.0,2.959,-0.01,0.0,-1.0,0.001,0.004,-0.0,0.0,-0.025,-0.262,0.002,,,True,,0.0,-0.0,0.1,,,,
0,0,,,,,,31.998,0.906,-0.0,2.959,-0.01,0.0,-1.0,0.001,0.003,-0.003,0.002,0.005,-0.144,-0.059,,,True,,0.05,-0.07,0.07,,,,
0,0,,,,,,32.002,0.906,-0.0,2.959,-0.01,0.0,-1.0,0.001,0.001,0.0,-0.0,0.026,-0.064,-0.038,,,True,,-0.0,0.0,0.02,,,,
0,0,,,,,,32.008,0.906,0.0,2.959,-0.01,-0.0,-1.0,0.001,-0.002,0.0,-0.0,0.062,0.107,-0.065,,,True,,-0.0,0.0,-0.05,,,,
0,0,,,,,,32.012,0.906,-0.0,2.959,-0.01,-0.0,-1.0,0.001,-0.001,-0.002,0.002,0.059,0.11,-0.099,,,True,,0.05,-0.05,-0.02,,,,
