Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
3.5,56.25,1,1.0,3.516,55.569,0.219,-3.053,0.64,-9.084,2.9,1.988,[2.243 9.1  ],[0.006 0.049]
3.5,56.25,2,1.0,3.508,55.499,0.217,-3.116,0.629,-8.554,2.891,1.987,[2.227 8.551],[0.003 0.027]
3.5,60.0,0,1.0,3.346,59.58,0.227,-2.204,0.7,-6.904,2.885,1.694,[2.45  6.893],[0.046 0.042]
3.5,60.0,1,0.61,3.534,59.64,0.237,-2.396,0.727,-6.196,3.049,1.786,[2.427 6.2  ],[0.02  0.038]
3.5,60.0,2,1.0,3.522,59.628,0.251,-2.242,0.771,-6.408,3.039,1.781,[2.571 6.471],[0.004 0.24 ]
3.5,63.75,0,0.61,3.516,63.384,0.242,-2.011,0.765,-7.095,3.143,1.575,[2.455 7.065],[0.017 0.239]
3.5,63.75,1,1.0,3.542,63.674,0.268,-1.773,0.856,-4.905,3.175,1.571,[2.736 4.893],[0.002 0.023]
3.5,63.75,2,1.0,3.39,63.435,0.252,-1.647,0.931,-4.861,3.032,1.516,[2.7   4.841],[0.027 0.082]
3.5,67.5,0,0.61,3.48,66.765,0.218,-1.933,0.698,-9.103,3.198,1.373,[2.229 9.098],[0.003 0.083]
3.5,67.5,1,1.0,3.573,67.612,0.287,-1.353,0.954,-3.434,3.304,1.361,[2.913 3.333],[0.026 0.29 ]
3.5,67.5,2,0.89,3.542,67.439,0.284,-1.388,0.936,-4.273,3.271,1.359,[2.883 4.278],[0.004 0.027]
3.5,71.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.845 4.704],[0.007 0.06 ]
3.5,71.25,1,0.89,3.539,71.125,0.272,-1.196,0.916,-5.746,3.349,1.145,[2.745 5.74 ],[0.048 0.032]
3.5,71.25,2,0.11,3.544,71.151,0.258,-1.269,0.868,-4.395,3.354,1.145,[2.636 4.307],[0.007 0.214]
3.5,75.0,0,0.0,3.541,74.959,0.267,-0.968,0.916,-3.18,3.42,0.919,[2.736 3.179],[0.007 0.13 ]
3.5,75.0,1,0.11,3.519,74.759,0.247,-1.064,0.84,-5.337,3.395,0.925,[2.542 5.301],[0.056 0.123]
3.5,75.0,2,0.78,3.52,74.783,0.236,-1.123,0.801,-8.148,3.397,0.924,[2.403 8.148],[0.017 0.042]
3.5,78.75,0,0.78,3.546,78.649,0.265,-0.717,0.922,-6.863,3.477,0.698,[2.683 6.908],[0.013 0.1  ]
3.5,78.75,1,0.72,3.526,78.467,0.243,-0.794,0.842,-7.668,3.455,0.705,[2.482 7.676],[0.003 0.046]
3.5,78.75,2,0.0,3.407,78.212,0.204,-1.02,0.681,-3.984,3.335,0.696,[2.103 3.973],[0.002 0.034]
3.5,82.5,0,0.0,3.398,82.101,0.207,-0.666,0.695,-6.22,3.366,0.467,[2.147 6.308],[0.001 0.055]
3.5,82.5,1,0.72,3.523,82.431,0.276,-0.461,0.964,-6.503,3.492,0.464,[2.835 6.518],[0.028 0.042]
3.5,82.5,2,0.5,3.529,82.313,0.256,-0.491,0.897,-6.869,3.497,0.472,[2.617 6.862],[0.009 0.032]
3.5,86.25,0,0.78,3.561,86.216,0.288,-0.211,1.025,-4.849,3.553,0.235,[2.941 4.795],[0.061 0.117]
3.5,86.25,1,0.0,3.429,86.17,0.238,-0.282,0.813,-4.676,3.421,0.229,[2.418 4.675],[0.002 0.024]
3.5,86.25,2,0.94,3.331,86.213,0.257,-0.215,0.907,-6.398,3.324,0.22,[2.785 6.375],[0.006 0.26 ]
3.5,90.0,0,0.0,3.459,89.934,0.189,-0.005,0.653,-9.444,3.459,0.004,[1.932 9.437],[0.027 0.049]
3.5,90.0,1,1.0,3.548,89.968,0.285,0.004,1.01,-5.775,3.548,0.002,[2.896 5.791],[0.015 0.046]
3.5,90.0,2,0.83,3.563,89.968,0.283,0.004,1.009,-5.436,3.563,0.002,[2.88  5.439],[0.011 0.042]
3.6,30.0,0,0.72,3.614,28.671,0.221,-8.017,0.392,-6.702,1.734,3.171,[2.241 6.685],[0.038 0.047]
3.6,30.0,1,0.11,3.626,28.53,0.221,-8.018,0.392,-3.823,1.732,3.186,[2.236 3.72 ],[0.041 0.128]
3.6,30.0,2,0.39,3.617,28.251,0.226,-7.957,0.396,-3.611,1.712,3.186,[2.308 3.608],[0.047 0.02 ]
3.6,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.249 4.653],[0.02  0.472]
3.6,33.75,1,0.83,3.605,32.482,0.233,-6.555,0.459,-4.773,1.936,3.041,[2.358 4.772],[0.02  0.026]
3.6,33.75,2,0.89,3.596,32.439,0.233,-6.587,0.457,-7.327,1.929,3.035,[2.366 7.328],[0.001 0.097]
3.6,37.5,0,0.83,3.603,36.275,0.234,-5.639,0.509,-6.511,2.132,2.905,[2.379 6.493],[0.102 0.057]
3.6,37.5,1,0.44,3.618,36.661,0.225,-5.841,0.492,-5.817,2.16,2.902,[2.297 5.812],[0.007 0.037]
3.6,37.5,2,0.78,3.598,36.456,0.244,-5.366,0.532,-6.139,2.138,2.894,[2.491 6.129],[0.001 0.041]
3.6,41.25,0,0.94,3.605,40.162,0.242,-4.684,0.577,-5.391,2.325,2.755,[2.463 5.431],[0.007 0.091]
3.6,41.25,1,1.0,3.597,40.207,0.218,-5.337,0.511,-9.416,2.322,2.747,[2.243 9.426],[0.001 0.031]
3.6,41.25,2,1.0,3.61,40.371,0.242,-4.674,0.578,-5.81,2.338,2.75,[2.464 5.814],[0.009 0.106]
3.6,45.0,0,0.94,3.611,44.259,0.221,-4.576,0.559,-8.215,2.52,2.586,[2.239 8.105],[0.002 0.151]
3.6,45.0,1,0.94,3.397,45.072,0.233,-3.797,0.719,-5.856,2.405,2.399,[2.502 5.756],[0.036 0.215]
3.6,45.0,2,0.72,3.613,44.607,0.252,-3.908,0.648,-4.245,2.537,2.572,[2.551 4.402],[0.008 0.717]
3.6,48.75,0,0.94,3.644,48.393,0.241,-3.521,0.669,-4.923,2.725,2.42,[2.459 4.914],[0.019 0.069]
3.6,48.75,1,0.67,3.599,47.939,0.259,-3.321,0.706,-5.414,2.672,2.411,[2.644 5.419],[0.003 0.023]
3.6,48.75,2,0.94,3.628,48.498,0.256,-3.326,0.707,-5.126,2.717,2.404,[2.627 5.125],[0.001 0.032]
3.6,52.5,0,0.83,3.629,52.221,0.275,-2.666,0.805,-3.109,2.868,2.223,[2.787 3.096],[0.026 0.041]
3.6,52.5,1,0.94,3.612,51.756,0.222,-3.462,0.635,-8.417,2.837,2.236,[2.262 8.423],[0.004 0.213]
3.6,52.5,2,0.94,3.628,52.053,0.251,-2.966,0.731,-5.146,2.861,2.231,[2.563 5.146],[0.048 0.045]
3.6,56.25,0,1.0,3.603,55.551,0.238,-2.79,0.714,-8.052,2.971,2.038,[2.425 8.026],[0.013 0.289]
3.6,56.25,1,1.0,3.637,56.052,0.271,-2.355,0.831,-3.318,3.017,2.031,[2.747 3.319],[0.034 0.023]
3.6,56.25,2,0.94,3.617,55.646,0.234,-2.831,0.705,-6.997,2.986,2.041,[2.387 6.98 ],[0.011 0.04 ]
3.6,60.0,0,1.0,3.621,59.59,0.242,-2.34,0.763,-6.716,3.123,1.833,[2.466 6.721],[0.021 0.023]
3.6,60.0,1,0.94,3.635,59.774,0.25,-2.239,0.793,-5.59,3.141,1.83,[2.553 5.588],[0.016 0.036]
3.6,60.0,2,1.0,3.629,59.697,0.254,-2.201,0.805,-5.501,3.133,1.831,[2.586 5.498],[0.002 0.033]
3.6,63.75,0,1.0,3.484,69.38,0.208,-1.82,0.801,-8.682,3.261,1.227,[2.381 8.555],[0.015 0.389]
3.6,63.75,1,0.94,3.639,63.562,0.272,-1.727,0.897,-4.368,3.258,1.62,[2.775 4.347],[0.014 0.067]
3.6,63.75,2,1.0,3.653,63.519,0.255,-1.841,0.843,-6.771,3.27,1.629,[2.603 6.812],[0.001 0.13 ]
3.6,67.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.161 5.405],[0.    0.141]
3.6,67.5,1,1.0,3.624,67.1,0.242,-1.671,0.813,-7.955,3.338,1.41,[2.488 7.952],[0.005 0.132]
3.6,67.5,2,0.78,3.648,67.414,0.268,-1.482,0.907,-4.606,3.368,1.401,[2.713 4.613],[0.022 0.032]
3.6,71.25,0,0.94,3.623,70.99,0.261,-1.261,0.896,-6.951,3.425,1.18,[2.658 6.925],[0.025 0.118]
3.6,71.25,1,0.78,3.665,71.318,0.295,-1.082,1.029,-4.336,3.472,1.174,[3.    4.334],[0.041 0.029]
3.6,71.25,2,0.94,3.646,71.197,0.276,-1.175,0.958,-5.453,3.451,1.175,[2.806 5.448],[0.009 0.048]
3.6,75.0,0,1.0,3.599,74.693,0.235,-1.138,0.815,-8.725,3.471,0.95,[2.389 8.747],[0.002 0.052]
3.6,75.0,1,0.0,3.577,74.53,0.22,-1.234,0.759,-8.294,3.447,0.954,[2.243 8.218],[0.006 0.217]
3.6,75.0,2,1.0,3.642,74.846,0.255,-1.008,0.9,-7.662,3.515,0.952,[2.601 7.663],[0.048 0.016]
3.6,78.75,0,0.11,3.632,78.551,0.249,-0.779,0.886,-6.332,3.56,0.721,[2.55  6.314],[0.068 0.042]
3.6,78.75,1,0.22,3.643,78.681,0.272,-0.698,0.975,-4.547,3.572,0.715,[2.777 4.537],[0.031 0.017]
3.6,78.75,2,0.39,3.63,78.656,0.268,-0.716,0.956,-5.744,3.559,0.714,[2.744 5.717],[0.002 0.47 ]
3.6,82.5,0,0.94,3.603,82.295,0.244,-0.53,0.871,-8.398,3.57,0.483,[2.483 8.385],[0.02  0.138]
3.6,82.5,1,0.11,3.615,82.37,0.242,-0.538,0.867,-6.798,3.583,0.48,[2.476 6.792],[0.11  0.113]
3.6,82.5,2,0.61,3.637,82.416,0.265,-0.476,0.958,-6.272,3.605,0.48,[2.699 6.258],[0.001 0.208]
3.6,86.25,0,0.83,3.625,86.188,0.258,-0.245,0.932,-8.241,3.617,0.241,[2.616 8.242],[0.059 0.025]
3.6,86.25,1,0.94,3.638,86.233,0.262,-0.243,0.952,-6.953,3.63,0.239,[2.669 6.952],[0.037 0.05 ]
3.6,86.25,2,0.17,3.613,86.128,0.26,-0.241,0.936,-5.923,3.605,0.244,[2.653 5.923],[0.031 0.001]
3.6,90.0,0,0.06,3.653,89.953,0.268,0.004,0.977,-5.222,3.653,0.003,[2.728 5.212],[0.043 0.027]
3.6,90.0,1,0.78,3.584,89.952,0.236,0.002,0.847,-8.631,3.584,0.003,[2.413 8.663],[0.001 0.22 ]
3.6,90.0,2,0.94,3.605,89.968,0.257,0.003,0.926,-7.64,3.605,0.002,[2.615 7.632],[0.046 0.135]
3.7,30.0,0,0.83,3.706,28.322,0.234,-7.636,0.422,-6.083,1.758,3.262,[2.381 6.075],[0.009 0.053]
3.7,30.0,1,1.0,3.715,28.58,0.224,-7.981,0.405,-8.061,1.777,3.262,[2.265 8.065],[0.004 0.091]
3.7,30.0,2,0.83,3.715,28.752,0.223,-7.969,0.406,-7.341,1.787,3.257,[2.262 7.337],[0.013 0.105]
3.7,33.75,0,0.0,3.685,31.822,0.195,-8.338,0.376,-8.497,1.943,3.131,[2.001 8.533],[0.008 0.085]
3.7,33.75,1,0.72,3.709,32.829,0.234,-6.407,0.481,-5.262,2.011,3.117,[2.385 5.272],[0.002 0.075]
3.7,33.75,2,0.83,3.498,32.341,0.221,-6.13,0.45,-5.195,1.871,2.955,[2.386 5.188],[0.014 0.045]
3.7,37.5,0,0.94,3.709,36.193,0.234,-5.622,0.524,-6.607,2.19,2.993,[2.384 6.602],[0.022 0.169]
3.7,37.5,1,0.94,3.703,36.369,0.216,-6.183,0.479,-9.025,2.196,2.982,[2.215 9.02 ],[0.015 0.072]
3.7,37.5,2,1.0,3.733,36.876,0.226,-5.725,0.515,-7.329,2.24,2.986,[2.297 7.339],[0.001 0.044]
3.7,41.25,0,1.0,3.685,40.068,0.217,-5.411,0.518,-9.555,2.372,2.82,[2.208 9.569],[0.01  0.043]
3.7,41.25,1,0.89,3.714,40.544,0.234,-4.853,0.574,-6.656,2.414,2.822,[2.37  6.668],[0.04 0.05]
3.7,41.25,2,0.89,3.726,40.548,0.222,-5.134,0.544,-7.251,2.422,2.831,[2.258 7.197],[0.002 0.218]
3.7,45.0,0,0.94,3.726,44.358,0.227,-4.361,0.6,-9.008,2.605,2.664,[2.309 8.962],[0.005 0.145]
3.7,45.0,1,0.56,3.731,44.685,0.25,-3.886,0.668,-3.57,2.624,2.653,[2.531 3.569],[0.023 0.025]
3.7,45.0,2,0.78,3.73,44.424,0.233,-4.238,0.617,-6.27,2.611,2.664,[2.384 6.287],[0.053 0.132]
3.7,48.75,0,0.94,3.73,48.412,0.268,-3.14,0.764,-3.762,2.79,2.476,[2.749 3.765],[0.057 0.033]
3.7,48.75,1,1.0,3.731,48.324,0.244,-3.502,0.691,-6.06,2.787,2.481,[2.484 6.047],[0.007 0.201]
3.7,48.75,2,0.94,3.716,48.01,0.258,-3.296,0.729,-4.053,2.762,2.486,[2.622 4.105],[0.001 0.172]
3.7,52.5,0,0.67,3.495,51.868,0.258,-2.58,0.765,-4.666,2.749,2.158,[2.77  4.662],[0.027 0.019]
3.7,52.5,1,0.94,3.74,52.364,0.264,-2.789,0.794,-4.76,2.962,2.284,[2.684 4.719],[0.041 0.169]
3.7,52.5,2,0.94,3.748,52.228,0.241,-3.066,0.726,-5.656,2.963,2.296,[2.46  5.653],[0.019 0.017]
3.7,56.25,0,1.0,3.711,55.762,0.245,-2.685,0.76,-7.371,3.068,2.088,[2.514 7.366],[0.006 0.031]
3.7,56.25,1,1.0,3.708,55.727,0.23,-2.901,0.708,-7.792,3.064,2.088,[2.33  7.798],[0.006 0.029]
3.7,56.25,2,0.83,3.738,56.093,0.278,-2.285,0.878,-2.846,3.102,2.085,[2.829 2.848],[0.005 0.027]
3.7,60.0,0,0.67,3.702,59.334,0.22,-2.653,0.702,-8.407,3.184,1.888,[2.268 8.389],[0.032 0.137]
3.7,60.0,1,0.56,3.53,59.796,0.253,-1.95,0.826,-3.026,3.051,1.776,[2.74  3.017],[0.006 0.048]
3.7,60.0,2,0.89,3.723,59.675,0.254,-2.215,0.823,-5.659,3.214,1.88,[2.576 5.697],[0.001 1.102]
3.7,63.75,0,0.72,3.705,63.31,0.248,-1.966,0.824,-6.744,3.31,1.664,[2.538 6.75 ],[0.048 0.032]
3.7,63.75,1,0.83,3.744,63.524,0.257,-1.841,0.87,-5.413,3.351,1.669,[2.624 5.411],[0.024 0.036]
3.7,63.75,2,0.83,3.733,63.6,0.267,-1.78,0.901,-3.925,3.344,1.66,[2.717 3.97 ],[0.015 0.136]
3.7,67.5,0,0.94,3.754,67.527,0.299,-1.301,1.047,-2.499,3.469,1.435,[3.045 2.483],[0.021 0.05 ]
3.7,67.5,1,0.94,3.52,67.325,0.259,-1.351,0.9,-5.249,3.248,1.357,[2.793 5.25 ],[0.003 0.016]
3.7,67.5,2,0.83,3.688,66.918,0.229,-1.816,0.779,-9.17,3.393,1.446,[2.329 9.157],[0.048 0.403]
3.7,71.25,0,0.11,3.734,71.109,0.261,-1.259,0.924,-4.452,3.533,1.209,[2.67  4.472],[0.037 0.091]
3.7,71.25,1,0.11,3.701,70.948,0.248,-1.353,0.868,-6.253,3.498,1.208,[2.519 6.257],[0.03  0.079]
3.7,71.25,2,1.0,3.704,70.851,0.227,-1.492,0.796,-9.899,3.499,1.215,[2.334 9.968],[0.001 0.193]
3.7,75.0,0,0.39,3.747,74.903,0.277,-0.918,1.005,-4.025,3.618,0.976,[2.812 4.029],[0.045 0.01 ]
3.7,75.0,1,1.0,3.693,74.677,0.24,-1.11,0.855,-8.077,3.562,0.976,[2.455 8.064],[0.009 0.083]
3.7,75.0,2,1.0,3.712,74.71,0.237,-1.116,0.85,-9.143,3.581,0.979,[2.417 9.319],[0.009 0.563]
3.7,78.75,0,0.0,3.598,78.165,0.176,-1.207,0.62,-5.926,3.522,0.738,[1.815 5.93 ],[0.024 0.024]
3.7,78.75,1,1.0,3.759,78.741,0.264,-0.722,0.974,-6.922,3.687,0.734,[2.69  6.925],[0.025 0.18 ]
3.7,78.75,2,0.83,3.769,78.815,0.301,-0.622,1.115,-4.241,3.697,0.731,[3.051 4.198],[0.033 0.153]
3.7,82.5,0,0.0,3.681,82.255,0.216,-0.62,0.786,-8.885,3.647,0.496,[2.204 8.885],[0.007 0.021]
3.7,82.5,1,1.0,3.714,82.326,0.249,-0.513,0.919,-8.335,3.681,0.496,[2.542 8.347],[0.006 0.033]
3.7,82.5,2,0.83,3.764,82.49,0.29,-0.425,1.084,-4.691,3.732,0.492,[2.95  4.678],[0.016 0.037]
3.7,86.25,0,0.0,3.71,86.12,0.236,-0.273,0.873,-6.513,3.701,0.251,[2.403 6.475],[0.043 0.162]
3.7,86.25,1,1.0,3.735,86.178,0.258,-0.245,0.961,-8.006,3.727,0.249,[2.601 8.004],[0.031 0.014]
3.7,86.25,2,1.0,3.726,86.23,0.27,-0.236,1.004,-7.353,3.718,0.245,[2.744 7.361],[0.013 0.023]
3.7,90.0,0,0.94,3.701,89.969,0.247,0.002,0.912,-8.227,3.701,0.002,[2.502 8.255],[0.014 0.071]
3.7,90.0,1,0.94,3.719,89.969,0.27,0.004,1.002,-6.865,3.719,0.002,[2.724 6.897],[0.017 0.193]
3.7,90.0,2,0.22,3.745,89.878,0.271,0.013,1.015,-5.821,3.745,0.008,[2.782 5.816],[0.027 0.029]
