t,thrust_input,thrust_actual
33.139,0.0,0.0
33.139,0.0,0.0
33.139,0.0,0.0
33.139,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.149,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.159,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.171,0.0,0.0
33.179,0.0,0.0
33.179,0.0,0.0
33.179,0.0,0.0
33.179,0.0,0.0
33.179,0.0,0.0
33.179,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.19,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.199,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.21,0.0,0.0
33.223,0.0,0.0
33.223,0.0,0.0
33.223,0.0,0.0
33.223,0.0,0.0
33.23,0.0,0.0
33.23,0.0,0.0
33.23,0.0,0.0
33.23,0.0,0.0
33.23,0.0,0.0
33.23,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.24,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.25,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.259,0.0,0.0
33.272,0.0,0.0
33.272,0.0,0.0
33.272,0.0,0.0
33.272,0.0,0.0
33.272,0.0,0.0
33.272,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.279,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.29,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.3,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.31,0.0,0.0
33.321,0.0,0.0
33.321,0.0,0.0
33.321,0.0,0.0
33.321,0.0,0.0
33.321,0.0,0.0
33.321,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.33,0.0,0.0
33.34,0.0,0.0
33.34,0.0,0.0
33.34,0.0,0.0
33.34,0.0,0.0
33.34,0.0,0.0
33.34,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.35,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.359,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.371,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.379,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.389,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.399,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.409,0.0,0.0
33.421,0.0,0.0
33.421,0.0,0.0
33.421,0.0,0.0
33.421,0.0,0.0
33.421,0.0,0.0
33.421,0.0,0.0
33.429,0.0,0.0
33.429,0.0,0.0
33.429,0.0,0.0
33.429,0.0,0.0
33.429,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.44,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.449,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.46,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.47,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.479,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.49,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.499,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.509,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.52,0.0,0.0
33.53,0.0,0.0
33.53,0.0,0.0
33.53,0.0,0.0
33.53,0.0,0.0
33.53,0.0,0.0
33.53,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.539,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.55,0.0,0.0
33.559,0.0,0.0
33.559,0.0,0.0
33.559,0.0,0.0
33.559,0.0,0.0
33.559,0.0,0.0
33.559,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.57,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.579,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.589,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.599,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.609,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.621,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.629,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.639,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.65,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.659,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.671,0.0,0.0
33.679,0.0,0.0
33.679,0.0,0.0
33.679,0.0,0.0
33.679,0.0,0.0
33.679,0.0,0.0
33.679,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.689,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.7,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.709,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.72,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.73,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.74,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.749,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.759,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.771,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.779,0.0,0.0
33.79,0.0,0.0
33.79,0.0,0.0
33.79,0.0,0.0
33.79,0.0,0.0
33.79,0.0,0.0
33.79,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.798,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.81,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.821,0.0,0.0
33.829,0.0,0.0
33.829,0.0,0.0
33.829,0.0,0.0
33.829,0.0,0.0
33.829,0.0,0.0
33.829,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.839,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.85,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.86,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.871,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.88,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.89,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.9,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.91,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.92,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.93,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.939,0.0,0.0
33.95,0.0,0.0
33.95,0.0,0.0
33.95,0.0,0.0
33.95,0.0,0.0
33.95,0.0,0.0
33.95,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.96,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.97,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.98,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.989,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
33.999,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.01,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.021,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.03,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.04,0.0,0.0
34.05,0.0,0.0
34.05,0.0,0.0
34.05,0.0,0.0
34.05,0.0,0.0
34.05,0.0,0.0
34.05,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.059,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.071,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.079,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.09,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.099,0.0,0.0
34.11,0.0,0.0
34.11,0.0,0.0
34.11,0.0,0.0
34.11,0.0,0.0
34.11,0.0,0.0
34.11,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.121,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.129,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.14,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.149,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.16,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.17,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.179,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.19,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.2,0.0,0.0
34.208,0.0,0.0
34.208,0.0,0.0
34.208,0.0,0.0
34.208,0.0,0.0
34.208,0.0,0.0
34.208,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.22,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.229,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.24,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.25,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.26,0.0,0.0
34.271,0.0,0.0
34.271,0.0,0.0
34.271,0.0,0.0
34.271,0.0,0.0
34.271,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.28,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.289,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.3,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.309,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.32,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.329,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.34,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.349,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.36,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.371,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.379,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.389,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.399,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.41,0.0,0.0
34.423,0.0,0.0
34.423,0.0,0.0
34.423,0.0,0.0
34.423,0.0,0.0
34.423,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.43,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.439,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.45,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.459,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.471,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.479,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.489,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.499,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.51,0.0,0.0
34.52,0.0,0.0
34.52,0.0,0.0
34.52,0.0,0.0
34.52,0.0,0.0
34.52,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.529,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.539,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.55,0.0,0.0
34.559,0.0,0.0
34.559,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.61,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.622,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.63,0.0,0.0
34.64,0.0,0.0
