# vel,phi,d_ceiling,My,trial_num,attempt
3.00,90.00,0.25,-7.00,1.00,1.00
3.00,90.00,0.25,-7.00,1.00,2.00
3.00,90.00,0.25,-7.25,1.00,0.00
3.00,90.00,0.25,-7.25,1.00,1.00
3.00,90.00,0.25,-7.25,1.00,2.00
3.00,90.00,0.25,-7.50,1.00,0.00
3.00,90.00,0.25,-7.50,1.00,1.00
3.00,90.00,0.25,-7.50,1.00,2.00
3.00,90.00,0.25,-7.75,1.00,0.00
3.00,90.00,0.25,-7.75,1.00,1.00
3.00,90.00,0.25,-7.75,1.00,2.00
3.00,90.00,0.25,-8.00,1.00,0.00
3.00,90.00,0.25,-8.00,1.00,1.00
3.00,90.00,0.25,-8.00,1.00,2.00
3.00,90.00,0.25,-8.25,1.00,0.00
3.00,90.00,0.25,-8.25,1.00,1.00
3.00,90.00,0.25,-8.25,1.00,2.00
3.00,90.00,0.25,-8.50,1.00,0.00
3.00,90.00,0.25,-8.50,1.00,1.00
3.00,90.00,0.25,-8.50,1.00,2.00
3.00,90.00,0.25,-8.75,1.00,0.00
3.00,90.00,0.25,-8.75,1.00,1.00
3.00,90.00,0.25,-8.75,1.00,2.00
3.00,90.00,0.25,-9.00,1.00,0.00
3.00,90.00,0.25,-9.00,1.00,1.00
3.00,90.00,0.25,-9.00,1.00,2.00
3.00,90.00,0.25,-9.25,1.00,0.00
3.00,90.00,0.25,-9.25,1.00,1.00
3.00,90.00,0.25,-9.25,1.00,2.00
3.00,90.00,0.25,-9.50,1.00,0.00
3.00,90.00,0.25,-9.50,1.00,1.00
3.00,90.00,0.25,-9.50,1.00,2.00
3.00,90.00,0.25,-9.75,1.00,0.00
3.00,90.00,0.25,-9.75,1.00,1.00
3.00,90.00,0.25,-9.75,1.00,2.00
3.00,90.00,0.20,-3.00,1.00,0.00
3.00,90.00,0.20,-3.00,1.00,1.00
3.00,90.00,0.20,-3.00,1.00,2.00
3.00,90.00,0.20,-3.25,1.00,0.00
3.00,90.00,0.20,-3.25,1.00,1.00
3.00,90.00,0.20,-3.25,1.00,2.00
3.00,90.00,0.20,-3.50,1.00,0.00
3.00,90.00,0.20,-3.50,1.00,1.00
3.00,90.00,0.20,-3.50,1.00,2.00
3.00,90.00,0.20,-3.75,1.00,0.00
3.00,90.00,0.20,-3.75,1.00,1.00
3.00,90.00,0.20,-3.75,1.00,2.00
3.00,90.00,0.20,-4.00,1.00,0.00
3.00,90.00,0.20,-4.00,1.00,1.00
3.00,90.00,0.20,-4.00,1.00,2.00
3.00,90.00,0.20,-4.25,1.00,0.00
3.00,90.00,0.20,-4.25,1.00,1.00
3.00,90.00,0.20,-4.25,1.00,2.00
3.00,90.00,0.20,-4.50,1.00,0.00
3.00,90.00,0.20,-4.50,1.00,1.00
3.00,90.00,0.20,-4.50,1.00,2.00
3.00,90.00,0.20,-4.75,1.00,0.00
3.00,90.00,0.20,-4.75,1.00,1.00
3.00,90.00,0.20,-4.75,1.00,2.00
3.00,90.00,0.20,-5.00,1.00,0.00
3.00,90.00,0.20,-5.00,1.00,1.00
3.00,90.00,0.20,-5.00,1.00,2.00
3.00,90.00,0.20,-5.25,1.00,0.00
3.00,90.00,0.20,-5.25,1.00,1.00
3.00,90.00,0.20,-5.25,1.00,2.00
3.00,90.00,0.20,-5.50,1.00,0.00
3.00,90.00,0.20,-5.50,1.00,1.00
3.00,90.00,0.20,-5.50,1.00,2.00
3.00,90.00,0.20,-5.75,1.00,0.00
3.00,90.00,0.20,-5.75,1.00,1.00
3.00,90.00,0.20,-5.75,1.00,2.00
3.00,90.00,0.20,-6.00,1.00,0.00
3.00,90.00,0.20,-6.00,1.00,1.00
3.00,90.00,0.20,-6.00,1.00,2.00
3.00,90.00,0.20,-6.25,1.00,0.00
3.00,90.00,0.20,-6.25,1.00,1.00
3.00,90.00,0.20,-6.25,1.00,2.00
3.00,90.00,0.20,-6.50,1.00,0.00
3.00,90.00,0.20,-6.50,1.00,1.00
3.00,90.00,0.20,-6.50,1.00,2.00
3.00,90.00,0.20,-6.75,1.00,0.00
3.00,90.00,0.20,-6.75,1.00,1.00
3.00,90.00,0.20,-6.75,1.00,2.00
3.00,90.00,0.20,-7.00,1.00,0.00
3.00,90.00,0.20,-7.00,1.00,1.00
3.00,90.00,0.20,-7.00,1.00,2.00
3.00,90.00,0.20,-7.25,1.00,0.00
3.00,90.00,0.20,-7.25,1.00,1.00
3.00,90.00,0.20,-7.25,1.00,2.00
3.00,90.00,0.20,-7.50,1.00,0.00
3.00,90.00,0.20,-7.50,1.00,1.00
3.00,90.00,0.20,-7.50,1.00,2.00
3.00,90.00,0.20,-7.75,1.00,0.00
3.00,90.00,0.20,-7.75,1.00,1.00
3.00,90.00,0.20,-7.75,1.00,2.00
3.00,90.00,0.20,-8.00,1.00,0.00
3.00,90.00,0.20,-8.00,1.00,1.00
3.00,90.00,0.20,-8.00,1.00,2.00
3.00,90.00,0.20,-8.25,1.00,0.00
3.00,90.00,0.20,-8.25,1.00,1.00
3.00,90.00,0.20,-8.25,1.00,2.00
3.00,90.00,0.20,-8.50,1.00,0.00
3.00,90.00,0.20,-8.50,1.00,1.00
3.00,90.00,0.20,-8.50,1.00,2.00
3.00,90.00,0.20,-8.75,1.00,0.00
3.00,90.00,0.20,-8.75,1.00,1.00
3.00,90.00,0.20,-8.75,1.00,2.00
3.00,90.00,0.20,-9.00,1.00,0.00
3.00,90.00,0.20,-9.00,1.00,1.00
3.00,90.00,0.20,-9.00,1.00,2.00
3.00,90.00,0.20,-9.25,1.00,0.00
3.00,90.00,0.20,-9.25,1.00,1.00
3.00,90.00,0.20,-9.25,1.00,2.00
3.00,90.00,0.20,-9.50,1.00,0.00
3.00,90.00,0.20,-9.50,1.00,1.00
3.00,90.00,0.20,-9.50,1.00,2.00
3.00,90.00,0.20,-9.75,1.00,0.00
3.00,90.00,0.20,-9.75,1.00,1.00
3.00,90.00,0.20,-9.75,1.00,2.00
3.00,90.00,0.15,-3.00,1.00,0.00
3.00,90.00,0.15,-3.00,1.00,1.00
3.00,90.00,0.15,-3.00,1.00,2.00
3.00,90.00,0.15,-3.25,1.00,0.00
3.00,90.00,0.15,-3.25,1.00,1.00
3.00,90.00,0.15,-3.25,1.00,2.00
3.00,90.00,0.15,-3.50,1.00,0.00
3.00,90.00,0.15,-3.50,1.00,1.00
3.00,90.00,0.15,-3.50,1.00,2.00
3.00,90.00,0.15,-3.75,1.00,0.00
3.00,90.00,0.15,-3.75,1.00,1.00
3.00,90.00,0.15,-3.75,1.00,2.00
3.00,90.00,0.15,-4.00,1.00,0.00
3.00,90.00,0.15,-4.00,1.00,1.00
3.00,90.00,0.15,-4.00,1.00,2.00
3.00,90.00,0.15,-4.25,1.00,0.00
3.00,90.00,0.15,-4.25,1.00,1.00
3.00,90.00,0.15,-4.25,1.00,2.00
3.00,90.00,0.15,-4.50,1.00,0.00
3.00,90.00,0.15,-4.50,1.00,1.00
3.00,90.00,0.15,-4.50,1.00,2.00
3.00,90.00,0.15,-4.75,1.00,0.00
3.00,90.00,0.15,-4.75,1.00,1.00
3.00,90.00,0.15,-4.75,1.00,2.00
3.00,90.00,0.15,-5.00,1.00,0.00
3.00,90.00,0.15,-5.00,1.00,1.00
3.00,90.00,0.15,-5.00,1.00,2.00
3.00,90.00,0.15,-5.25,1.00,0.00
3.00,90.00,0.15,-5.25,1.00,1.00
3.00,90.00,0.15,-5.25,1.00,2.00
3.00,90.00,0.15,-5.50,1.00,0.00
3.00,90.00,0.15,-5.50,1.00,1.00
3.00,90.00,0.15,-5.50,1.00,2.00
3.00,90.00,0.15,-5.75,1.00,0.00
3.00,90.00,0.15,-5.75,1.00,1.00
3.00,90.00,0.15,-5.75,1.00,2.00
3.00,90.00,0.15,-6.00,1.00,0.00
3.00,90.00,0.15,-6.00,1.00,1.00
3.00,90.00,0.15,-6.00,1.00,2.00
3.00,90.00,0.15,-6.25,1.00,0.00
3.00,90.00,0.15,-6.25,1.00,1.00
3.00,90.00,0.15,-6.25,1.00,2.00
3.00,90.00,0.15,-6.50,1.00,0.00
3.00,90.00,0.15,-6.50,1.00,1.00
3.00,90.00,0.15,-6.50,1.00,2.00
3.00,90.00,0.15,-6.75,1.00,0.00
3.00,90.00,0.15,-6.75,1.00,1.00
3.00,90.00,0.15,-6.75,1.00,2.00
3.00,90.00,0.15,-7.00,1.00,0.00
3.00,90.00,0.15,-7.00,1.00,1.00
3.00,90.00,0.15,-7.00,1.00,2.00
3.00,90.00,0.15,-7.25,1.00,0.00
3.00,90.00,0.15,-7.25,1.00,1.00
3.00,90.00,0.15,-7.25,1.00,2.00
3.00,90.00,0.15,-7.50,1.00,0.00
3.00,90.00,0.15,-7.50,1.00,1.00
3.00,90.00,0.15,-7.50,1.00,2.00
3.00,90.00,0.15,-7.75,1.00,0.00
3.00,90.00,0.15,-7.75,1.00,1.00
3.00,90.00,0.15,-7.75,1.00,2.00
3.00,90.00,0.15,-8.00,1.00,0.00
3.00,90.00,0.15,-8.00,1.00,1.00
3.00,90.00,0.15,-8.00,1.00,2.00
3.00,90.00,0.15,-8.25,1.00,0.00
3.00,90.00,0.15,-8.25,1.00,1.00
3.00,90.00,0.15,-8.25,1.00,2.00
3.00,90.00,0.15,-8.50,1.00,0.00
3.00,90.00,0.15,-8.50,1.00,1.00
3.00,90.00,0.15,-8.50,1.00,2.00
3.00,90.00,0.15,-8.75,1.00,0.00
3.00,90.00,0.15,-8.75,1.00,1.00
3.00,90.00,0.15,-8.75,1.00,2.00
3.00,90.00,0.15,-9.00,1.00,0.00
3.00,90.00,0.15,-9.00,1.00,1.00
3.00,90.00,0.15,-9.00,1.00,2.00
3.00,90.00,0.15,-9.25,1.00,0.00
3.00,90.00,0.15,-9.25,1.00,1.00
3.00,90.00,0.15,-9.25,1.00,2.00
3.00,90.00,0.15,-9.50,1.00,0.00
3.00,90.00,0.15,-9.50,1.00,1.00
3.00,90.00,0.15,-9.50,1.00,2.00
3.00,90.00,0.15,-9.75,1.00,0.00
3.00,90.00,0.15,-9.75,1.00,1.00
3.00,90.00,0.15,-9.75,1.00,2.00
3.00,90.00,0.10,-3.00,1.00,0.00
3.00,90.00,0.10,-3.00,1.00,1.00
3.00,90.00,0.10,-3.00,1.00,2.00
3.00,90.00,0.10,-3.25,1.00,0.00
3.00,90.00,0.10,-3.25,1.00,1.00
3.00,90.00,0.10,-3.25,1.00,2.00
3.00,90.00,0.10,-3.50,1.00,0.00
3.00,90.00,0.10,-3.50,1.00,1.00
3.00,90.00,0.10,-3.50,1.00,2.00
3.00,90.00,0.10,-3.75,1.00,0.00
3.00,90.00,0.10,-3.75,1.00,1.00
3.00,90.00,0.10,-3.75,1.00,2.00
3.00,90.00,0.10,-4.00,1.00,0.00
3.00,90.00,0.10,-4.00,1.00,1.00
3.00,90.00,0.10,-4.00,1.00,2.00
3.00,90.00,0.10,-4.25,1.00,0.00
3.00,90.00,0.10,-4.25,1.00,1.00
3.00,90.00,0.10,-4.25,1.00,2.00
3.00,90.00,0.10,-4.50,1.00,0.00
3.00,90.00,0.10,-4.50,1.00,1.00
3.00,90.00,0.10,-4.50,1.00,2.00
3.00,90.00,0.10,-4.75,1.00,0.00
3.00,90.00,0.10,-4.75,1.00,1.00
3.00,90.00,0.10,-4.75,1.00,2.00
3.00,90.00,0.10,-5.00,1.00,0.00
3.00,90.00,0.10,-5.00,1.00,1.00
3.00,90.00,0.10,-5.00,1.00,2.00
3.00,90.00,0.10,-5.25,1.00,0.00
3.00,90.00,0.10,-5.25,1.00,1.00
3.00,90.00,0.10,-5.25,1.00,2.00
3.00,90.00,0.10,-5.50,1.00,0.00
3.00,90.00,0.10,-5.50,1.00,1.00
3.00,90.00,0.10,-5.50,1.00,2.00
3.00,90.00,0.10,-5.75,1.00,0.00
3.00,90.00,0.10,-5.75,1.00,1.00
3.00,90.00,0.10,-5.75,1.00,2.00
3.00,90.00,0.10,-6.00,1.00,0.00
3.00,90.00,0.10,-6.00,1.00,1.00
3.00,90.00,0.10,-6.00,1.00,2.00
3.00,90.00,0.10,-6.25,1.00,0.00
3.00,90.00,0.10,-6.25,1.00,1.00
3.00,90.00,0.10,-6.25,1.00,2.00
3.00,90.00,0.10,-6.50,1.00,0.00
3.00,90.00,0.10,-6.50,1.00,1.00
3.00,90.00,0.10,-6.50,1.00,2.00
3.00,90.00,0.10,-6.75,1.00,0.00
3.00,90.00,0.10,-6.75,1.00,1.00
3.00,90.00,0.10,-6.75,1.00,2.00
3.00,90.00,0.10,-7.00,1.00,0.00
3.00,90.00,0.10,-7.00,1.00,1.00
3.00,90.00,0.10,-7.00,1.00,2.00
3.00,90.00,0.10,-7.25,1.00,0.00
3.00,90.00,0.10,-7.25,1.00,1.00
3.00,90.00,0.10,-7.25,1.00,2.00
3.00,90.00,0.10,-7.50,1.00,0.00
3.00,90.00,0.10,-7.50,1.00,1.00
3.00,90.00,0.10,-7.50,1.00,2.00
3.00,90.00,0.10,-7.75,1.00,0.00
3.00,90.00,0.10,-7.75,1.00,1.00
3.00,90.00,0.10,-7.75,1.00,2.00
3.00,90.00,0.10,-8.00,1.00,0.00
3.00,90.00,0.10,-8.00,1.00,1.00
3.00,90.00,0.10,-8.00,1.00,2.00
3.00,90.00,0.10,-8.25,1.00,0.00
3.00,90.00,0.10,-8.25,1.00,1.00
3.00,90.00,0.10,-8.25,1.00,2.00
3.00,90.00,0.10,-8.50,1.00,0.00
3.00,90.00,0.10,-8.50,1.00,1.00
3.00,90.00,0.10,-8.50,1.00,2.00
3.00,90.00,0.10,-8.75,1.00,0.00
3.00,90.00,0.10,-8.75,1.00,1.00
3.00,90.00,0.10,-8.75,1.00,2.00
3.00,90.00,0.10,-9.00,1.00,0.00
3.00,90.00,0.10,-9.00,1.00,1.00
3.00,90.00,0.10,-9.00,1.00,2.00
3.00,90.00,0.10,-9.25,1.00,0.00
3.00,90.00,0.10,-9.25,1.00,1.00
3.00,90.00,0.10,-9.25,1.00,2.00
3.00,90.00,0.10,-9.50,1.00,0.00
3.00,90.00,0.10,-9.50,1.00,1.00
3.00,90.00,0.10,-9.50,1.00,2.00
3.00,90.00,0.10,-9.75,1.00,0.00
3.00,90.00,0.10,-9.75,1.00,1.00
3.00,90.00,0.10,-9.75,1.00,2.00
3.00,80.00,0.55,-3.00,2.00,0.00
3.00,80.00,0.55,-3.00,2.00,1.00
3.00,80.00,0.55,-3.00,2.00,2.00
3.00,80.00,0.55,-3.25,2.00,0.00
3.00,80.00,0.55,-3.25,2.00,1.00
3.00,80.00,0.55,-3.25,2.00,2.00
3.00,80.00,0.55,-3.50,2.00,0.00
3.00,80.00,0.55,-3.50,2.00,1.00
3.00,80.00,0.55,-3.50,2.00,2.00
3.00,80.00,0.55,-3.75,2.00,0.00
3.00,80.00,0.55,-3.75,2.00,1.00
3.00,80.00,0.55,-3.75,2.00,2.00
3.00,80.00,0.55,-4.00,2.00,0.00
3.00,80.00,0.55,-4.00,2.00,1.00
3.00,80.00,0.55,-4.00,2.00,2.00
3.00,80.00,0.55,-4.25,2.00,0.00
3.00,80.00,0.55,-4.25,2.00,1.00
3.00,80.00,0.55,-4.25,2.00,2.00
3.00,80.00,0.55,-4.50,2.00,0.00
3.00,80.00,0.55,-4.50,2.00,1.00
3.00,80.00,0.55,-4.50,2.00,2.00
3.00,80.00,0.55,-4.75,2.00,0.00
3.00,80.00,0.55,-4.75,2.00,1.00
3.00,80.00,0.55,-4.75,2.00,2.00
3.00,80.00,0.55,-5.00,2.00,0.00
3.00,80.00,0.55,-5.00,2.00,1.00
3.00,80.00,0.55,-5.00,2.00,2.00
3.00,80.00,0.55,-5.25,2.00,0.00
3.00,80.00,0.55,-5.25,2.00,1.00
3.00,80.00,0.55,-5.25,2.00,2.00
3.00,80.00,0.55,-5.50,2.00,0.00
3.00,80.00,0.55,-5.50,2.00,1.00
3.00,80.00,0.55,-5.50,2.00,2.00
3.00,80.00,0.55,-5.75,2.00,0.00
3.00,80.00,0.55,-5.75,2.00,1.00
3.00,80.00,0.55,-5.75,2.00,2.00
3.00,80.00,0.55,-6.00,2.00,0.00
3.00,80.00,0.55,-6.00,2.00,1.00
3.00,80.00,0.55,-6.00,2.00,2.00
3.00,80.00,0.55,-6.25,2.00,0.00
3.00,80.00,0.55,-6.25,2.00,1.00
3.00,80.00,0.55,-6.25,2.00,2.00
3.00,80.00,0.55,-6.50,2.00,0.00
3.00,80.00,0.55,-6.50,2.00,1.00
3.00,80.00,0.55,-6.50,2.00,2.00
3.00,80.00,0.55,-6.75,2.00,0.00
3.00,80.00,0.55,-6.75,2.00,1.00
3.00,80.00,0.55,-6.75,2.00,2.00
3.00,80.00,0.55,-7.00,2.00,0.00
3.00,80.00,0.55,-7.00,2.00,1.00
3.00,80.00,0.55,-7.00,2.00,2.00
3.00,80.00,0.55,-7.25,2.00,0.00
3.00,80.00,0.55,-7.25,2.00,1.00
3.00,80.00,0.55,-7.25,2.00,2.00
3.00,80.00,0.55,-7.50,2.00,0.00
3.00,80.00,0.55,-7.50,2.00,1.00
3.00,80.00,0.55,-7.50,2.00,2.00
3.00,80.00,0.55,-7.75,2.00,0.00
3.00,80.00,0.55,-7.75,2.00,1.00
3.00,80.00,0.55,-7.75,2.00,2.00
3.00,80.00,0.55,-8.00,2.00,0.00
3.00,80.00,0.55,-8.00,2.00,1.00
3.00,80.00,0.55,-8.00,2.00,2.00
3.00,80.00,0.55,-8.25,2.00,0.00
3.00,80.00,0.55,-8.25,2.00,1.00
3.00,80.00,0.55,-8.25,2.00,2.00
3.00,80.00,0.55,-8.50,2.00,0.00
3.00,80.00,0.55,-8.50,2.00,1.00
3.00,80.00,0.55,-8.50,2.00,2.00
3.00,80.00,0.55,-8.75,2.00,0.00
3.00,80.00,0.55,-8.75,2.00,1.00
3.00,80.00,0.55,-8.75,2.00,2.00
3.00,80.00,0.55,-9.00,2.00,0.00
3.00,80.00,0.55,-9.00,2.00,1.00
3.00,80.00,0.55,-9.00,2.00,2.00
3.00,80.00,0.55,-9.25,2.00,0.00
3.00,80.00,0.55,-9.25,2.00,1.00
3.00,80.00,0.55,-9.25,2.00,2.00
3.00,80.00,0.55,-9.50,2.00,0.00
3.00,80.00,0.55,-9.50,2.00,1.00
3.00,80.00,0.55,-9.50,2.00,2.00
3.00,80.00,0.55,-9.75,2.00,0.00
3.00,80.00,0.55,-9.75,2.00,1.00
3.00,80.00,0.55,-9.75,2.00,2.00
3.00,80.00,0.50,-3.00,2.00,0.00
3.00,80.00,0.50,-3.00,2.00,1.00
3.00,80.00,0.50,-3.00,2.00,2.00
3.00,80.00,0.50,-3.25,2.00,0.00
3.00,80.00,0.50,-3.25,2.00,1.00
3.00,80.00,0.50,-3.25,2.00,2.00
3.00,80.00,0.50,-3.50,2.00,0.00
3.00,80.00,0.50,-3.50,2.00,1.00
3.00,80.00,0.50,-3.50,2.00,2.00
3.00,80.00,0.50,-3.75,2.00,0.00
3.00,80.00,0.50,-3.75,2.00,1.00
3.00,80.00,0.50,-3.75,2.00,2.00
3.00,80.00,0.50,-4.00,2.00,0.00
3.00,80.00,0.50,-4.00,2.00,1.00
3.00,80.00,0.50,-4.00,2.00,2.00
3.00,80.00,0.50,-4.25,2.00,0.00
3.00,80.00,0.50,-4.25,2.00,1.00
3.00,80.00,0.50,-4.25,2.00,2.00
3.00,80.00,0.50,-4.50,2.00,0.00
3.00,80.00,0.50,-4.50,2.00,1.00
3.00,80.00,0.50,-4.50,2.00,2.00
3.00,80.00,0.50,-4.75,2.00,0.00
3.00,80.00,0.50,-4.75,2.00,1.00
3.00,80.00,0.50,-4.75,2.00,2.00
3.00,80.00,0.50,-5.00,2.00,0.00
3.00,80.00,0.50,-5.00,2.00,1.00
3.00,80.00,0.50,-5.00,2.00,2.00
3.00,80.00,0.50,-5.25,2.00,0.00
3.00,80.00,0.50,-5.25,2.00,1.00
3.00,80.00,0.50,-5.25,2.00,2.00
3.00,80.00,0.50,-5.50,2.00,0.00
3.00,80.00,0.50,-5.50,2.00,1.00
3.00,80.00,0.50,-5.50,2.00,2.00
3.00,80.00,0.50,-5.75,2.00,0.00
3.00,80.00,0.50,-5.75,2.00,1.00
3.00,80.00,0.50,-5.75,2.00,2.00
3.00,80.00,0.50,-6.00,2.00,0.00
3.00,80.00,0.50,-6.00,2.00,1.00
3.00,80.00,0.50,-6.00,2.00,2.00
3.00,80.00,0.50,-6.25,2.00,0.00
3.00,80.00,0.50,-6.25,2.00,1.00
3.00,80.00,0.50,-6.25,2.00,2.00
3.00,80.00,0.50,-6.50,2.00,0.00
3.00,80.00,0.50,-6.50,2.00,1.00
3.00,80.00,0.50,-6.50,2.00,2.00
3.00,80.00,0.50,-6.75,2.00,0.00
3.00,80.00,0.50,-6.75,2.00,1.00
3.00,80.00,0.50,-6.75,2.00,2.00
3.00,80.00,0.50,-7.00,2.00,0.00
3.00,80.00,0.50,-7.00,2.00,1.00
3.00,80.00,0.50,-7.00,2.00,2.00
3.00,80.00,0.50,-7.25,2.00,0.00
3.00,80.00,0.50,-7.25,2.00,1.00
3.00,80.00,0.50,-7.25,2.00,2.00
3.00,80.00,0.50,-7.50,2.00,0.00
3.00,80.00,0.50,-7.50,2.00,1.00
3.00,80.00,0.50,-7.50,2.00,2.00
3.00,80.00,0.50,-7.75,2.00,0.00
3.00,80.00,0.50,-7.75,2.00,1.00
3.00,80.00,0.50,-7.75,2.00,2.00
3.00,80.00,0.50,-8.00,2.00,0.00
3.00,80.00,0.50,-8.00,2.00,1.00
3.00,80.00,0.50,-8.00,2.00,2.00
3.00,80.00,0.50,-8.25,2.00,0.00
3.00,80.00,0.50,-8.25,2.00,1.00
3.00,80.00,0.50,-8.25,2.00,2.00
3.00,80.00,0.50,-8.50,2.00,0.00
3.00,80.00,0.50,-8.50,2.00,1.00
3.00,80.00,0.50,-8.50,2.00,2.00
3.00,80.00,0.50,-8.75,2.00,0.00
3.00,80.00,0.50,-8.75,2.00,1.00
3.00,80.00,0.50,-8.75,2.00,2.00
3.00,80.00,0.50,-9.00,2.00,0.00
3.00,80.00,0.50,-9.00,2.00,1.00
3.00,80.00,0.50,-9.00,2.00,2.00
3.00,80.00,0.50,-9.25,2.00,0.00
3.00,80.00,0.50,-9.25,2.00,1.00
3.00,80.00,0.50,-9.25,2.00,2.00
3.00,80.00,0.50,-9.50,2.00,0.00
3.00,80.00,0.50,-9.50,2.00,1.00
3.00,80.00,0.50,-9.50,2.00,2.00
3.00,80.00,0.50,-9.75,2.00,0.00
3.00,80.00,0.50,-9.75,2.00,1.00
3.00,80.00,0.50,-9.75,2.00,2.00
3.00,80.00,0.45,-3.00,2.00,0.00
3.00,80.00,0.45,-3.00,2.00,1.00
3.00,80.00,0.45,-3.00,2.00,2.00
3.00,80.00,0.45,-3.25,2.00,0.00
3.00,80.00,0.45,-3.25,2.00,1.00
3.00,80.00,0.45,-3.25,2.00,2.00
3.00,80.00,0.45,-3.50,2.00,0.00
3.00,80.00,0.45,-3.50,2.00,1.00
3.00,80.00,0.45,-3.50,2.00,2.00
3.00,80.00,0.45,-3.75,2.00,0.00
3.00,80.00,0.45,-3.75,2.00,1.00
3.00,80.00,0.45,-3.75,2.00,2.00
3.00,80.00,0.45,-4.00,2.00,0.00
3.00,80.00,0.45,-4.00,2.00,1.00
3.00,80.00,0.45,-4.00,2.00,2.00
3.00,80.00,0.45,-4.25,2.00,0.00
3.00,80.00,0.45,-4.25,2.00,1.00
3.00,80.00,0.45,-4.25,2.00,2.00
3.00,80.00,0.45,-4.50,2.00,0.00
3.00,80.00,0.45,-4.50,2.00,1.00
3.00,80.00,0.45,-4.50,2.00,2.00
3.00,80.00,0.45,-4.75,2.00,0.00
3.00,80.00,0.45,-4.75,2.00,1.00
3.00,80.00,0.45,-4.75,2.00,2.00
3.00,80.00,0.45,-5.00,2.00,0.00
3.00,80.00,0.45,-5.00,2.00,1.00
3.00,80.00,0.45,-5.00,2.00,2.00
3.00,80.00,0.45,-5.25,2.00,0.00
3.00,80.00,0.45,-5.25,2.00,1.00
3.00,80.00,0.45,-5.25,2.00,2.00
3.00,80.00,0.45,-5.50,2.00,0.00
3.00,80.00,0.45,-5.50,2.00,1.00
3.00,80.00,0.45,-5.50,2.00,2.00
3.00,80.00,0.45,-5.75,2.00,0.00
3.00,80.00,0.45,-5.75,2.00,1.00
3.00,80.00,0.45,-5.75,2.00,2.00
3.00,80.00,0.45,-6.00,2.00,0.00
3.00,80.00,0.45,-6.00,2.00,1.00
3.00,80.00,0.45,-6.00,2.00,2.00
3.00,80.00,0.45,-6.25,2.00,0.00
3.00,80.00,0.45,-6.25,2.00,1.00
3.00,80.00,0.45,-6.25,2.00,2.00
3.00,80.00,0.45,-6.50,2.00,0.00
3.00,80.00,0.45,-6.50,2.00,1.00
3.00,80.00,0.45,-6.50,2.00,2.00
3.00,80.00,0.45,-6.75,2.00,0.00
3.00,80.00,0.45,-6.75,2.00,1.00
3.00,80.00,0.45,-6.75,2.00,2.00
3.00,80.00,0.45,-7.00,2.00,0.00
3.00,80.00,0.45,-7.00,2.00,1.00
3.00,80.00,0.45,-7.00,2.00,2.00
3.00,80.00,0.45,-7.25,2.00,0.00
3.00,80.00,0.45,-7.25,2.00,1.00
3.00,80.00,0.45,-7.25,2.00,2.00
3.00,80.00,0.45,-7.50,2.00,0.00
3.00,80.00,0.45,-7.50,2.00,1.00
3.00,80.00,0.45,-7.50,2.00,2.00
3.00,80.00,0.45,-7.75,2.00,0.00
3.00,80.00,0.45,-7.75,2.00,1.00
3.00,80.00,0.45,-7.75,2.00,2.00
3.00,80.00,0.45,-8.00,2.00,0.00
3.00,80.00,0.45,-8.00,2.00,1.00
3.00,80.00,0.45,-8.00,2.00,2.00
3.00,80.00,0.45,-8.25,2.00,0.00
3.00,80.00,0.45,-8.25,2.00,1.00
3.00,80.00,0.45,-8.25,2.00,2.00
3.00,80.00,0.45,-8.50,2.00,0.00
3.00,80.00,0.45,-8.50,2.00,1.00
3.00,80.00,0.45,-8.50,2.00,2.00
3.00,80.00,0.45,-8.75,2.00,0.00
3.00,80.00,0.45,-8.75,2.00,1.00
3.00,80.00,0.45,-8.75,2.00,2.00
3.00,80.00,0.45,-9.00,2.00,0.00
3.00,80.00,0.45,-9.00,2.00,1.00
3.00,80.00,0.45,-9.00,2.00,2.00
3.00,80.00,0.45,-9.25,2.00,0.00
3.00,80.00,0.45,-9.25,2.00,1.00
3.00,80.00,0.45,-9.25,2.00,2.00
3.00,80.00,0.45,-9.50,2.00,0.00
3.00,80.00,0.45,-9.50,2.00,1.00
3.00,80.00,0.45,-9.50,2.00,2.00
3.00,80.00,0.45,-9.75,2.00,0.00
3.00,80.00,0.45,-9.75,2.00,1.00
3.00,80.00,0.45,-9.75,2.00,2.00
3.00,80.00,0.40,-3.00,2.00,0.00
3.00,80.00,0.40,-3.00,2.00,1.00
3.00,80.00,0.40,-3.00,2.00,2.00
3.00,80.00,0.40,-3.25,2.00,0.00
3.00,80.00,0.40,-3.25,2.00,1.00
3.00,80.00,0.40,-3.25,2.00,2.00
3.00,80.00,0.40,-3.50,2.00,0.00
3.00,80.00,0.40,-3.50,2.00,1.00
3.00,80.00,0.40,-3.50,2.00,2.00
3.00,80.00,0.40,-3.75,2.00,0.00
3.00,80.00,0.40,-3.75,2.00,1.00
3.00,80.00,0.40,-3.75,2.00,2.00
3.00,80.00,0.40,-4.00,2.00,0.00
3.00,80.00,0.40,-4.00,2.00,1.00
3.00,80.00,0.40,-4.00,2.00,2.00
3.00,80.00,0.40,-4.25,2.00,0.00
3.00,80.00,0.40,-4.25,2.00,1.00
3.00,80.00,0.40,-4.25,2.00,2.00
3.00,80.00,0.40,-4.50,2.00,0.00
3.00,80.00,0.40,-4.50,2.00,1.00
