k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
2,1,21.544,0.000,0.000,--,--,--,0.001,0.000,1.458,0.005,0.000,2.392,0.000,-0.002,0.000,1.000,-0.001,0.011,-0.001,0.005,-0.229,0.005,False,False,0.279,-0.023,-0.355,0.260,-0.000,-0.024,0.620,0.349,0.001,-0.024,0.001,8.921,8.877,8.881,8.913,44272,44157,44166,44251,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.563,0.000,0.000,--,--,--,0.002,0.000,1.506,0.005,0.000,2.373,0.000,-0.002,0.000,1.000,-0.001,0.025,-0.001,0.004,-0.207,0.004,False,False,0.247,-0.040,-0.300,0.243,-0.000,-0.023,0.575,0.356,0.001,-0.046,0.001,9.107,9.031,9.033,9.100,44757,44559,44565,44740,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.584,0.000,0.000,--,--,--,0.002,0.000,1.553,0.004,0.000,2.357,0.000,-0.002,0.000,1.000,-0.000,0.024,-0.001,0.003,-0.178,0.003,False,False,0.216,-0.052,-0.465,0.223,-0.000,-0.022,0.526,0.361,0.001,-0.045,0.000,9.248,9.174,9.176,9.244,45119,44930,44935,45108,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.604,0.000,0.000,--,--,--,0.002,0.000,1.600,0.004,0.000,2.344,0.000,-0.001,0.000,1.000,-0.000,0.014,-0.000,0.003,-0.156,0.003,False,False,0.196,-0.041,-0.406,0.205,-0.000,-0.020,0.481,0.366,0.000,-0.027,0.000,9.348,9.305,9.306,9.347,45373,45263,45266,45370,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.624,0.000,0.000,--,--,--,0.002,0.000,1.647,0.003,0.000,2.334,0.000,-0.001,0.000,1.000,0.000,0.000,-0.000,0.003,-0.148,0.002,False,False,0.196,-0.020,0.131,0.185,-0.000,-0.021,0.432,0.369,-0.001,-0.001,-0.000,9.417,9.415,9.416,9.418,45547,45542,45544,45550,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.643,0.000,0.000,--,--,--,0.002,0.000,1.693,0.002,0.000,2.327,0.000,-0.001,0.000,1.000,0.000,-0.011,0.000,0.003,-0.155,0.002,False,False,0.187,-0.008,-0.553,0.166,-0.000,-0.022,0.385,0.372,-0.001,0.021,-0.000,9.466,9.500,9.500,9.469,45671,45754,45755,45678,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.663,0.000,0.000,--,--,--,0.002,0.000,1.740,0.002,0.000,2.321,0.000,-0.001,0.000,1.000,0.000,-0.015,0.000,0.004,-0.171,0.002,True,False,0.158,0.001,0.654,0.146,-0.001,-0.026,0.339,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.683,0.000,0.000,--,--,--,0.002,0.000,1.786,0.001,0.000,2.314,0.000,-0.002,0.000,1.000,0.000,-0.144,0.000,0.004,-0.229,0.003,True,False,0.127,0.109,-3.970,0.128,-0.001,-0.028,0.295,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.704,0.000,0.000,--,--,--,0.002,0.000,1.832,-0.003,-0.000,2.296,0.000,-0.006,0.000,1.000,-0.000,-0.694,0.000,0.004,-0.680,0.003,True,False,0.097,0.833,2.506,0.108,-0.001,-0.083,0.247,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.724,0.000,0.000,--,--,--,0.002,0.000,1.878,-0.010,-0.000,2.266,0.000,-0.018,0.000,1.000,-0.000,-1.667,0.000,0.004,-2.025,0.003,True,False,0.082,1.585,2.091,0.089,-0.001,-0.304,0.201,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.743,0.000,0.000,--,--,--,0.001,0.000,1.923,-0.024,-0.000,2.227,0.000,-0.041,0.000,0.999,-0.000,-3.003,-0.000,0.004,-4.705,0.003,True,False,0.091,2.206,2.004,0.072,-0.001,-0.867,0.159,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.763,0.000,0.000,--,--,--,0.001,0.000,1.967,-0.048,-0.000,2.177,0.000,-0.079,0.000,0.997,-0.000,-4.652,-0.000,0.003,-9.109,0.003,True,False,0.060,3.712,0.748,0.053,-0.001,-2.408,0.113,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.784,0.000,0.000,--,--,--,-0.001,0.000,2.010,-0.084,-0.000,2.115,0.000,-0.136,0.000,0.991,-0.000,-6.581,-0.000,0.003,-15.576,0.002,True,False,0.038,5.371,-0.600,0.035,-0.001,-6.344,0.070,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.803,0.000,0.000,--,--,--,-0.003,0.000,2.051,-0.136,-0.000,2.039,0.000,-0.211,0.000,0.977,-0.000,-8.750,-0.000,0.002,-24.400,0.002,True,False,0.033,3.222,-30.433,0.017,-0.000,-20.313,0.032,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.824,0.000,0.000,--,--,--,-0.014,0.000,2.074,-0.537,0.000,0.831,-0.000,-0.090,-0.000,0.996,0.002,18.544,-0.002,-0.000,-10.284,-0.002,True,False,0.000,0.749,-2.854,0.014,0.005,16.995,0.011,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.844,0.000,0.000,--,--,--,-0.021,0.000,2.083,-0.073,0.000,0.003,0.000,0.017,-0.000,1.000,-0.000,-0.058,0.002,0.000,1.964,-0.001,True,False,0.000,-2.592,0.287,nan,-0.017,12.320,0.005,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.864,0.000,0.000,--,--,--,-0.021,0.000,2.080,0.082,0.000,-0.266,-0.000,-0.039,-0.000,0.999,-0.004,-4.612,-0.002,-0.000,-4.449,-0.003,True,True,0.000,2.565,0.202,nan,-0.017,0.357,0.009,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.883,0.000,0.000,--,--,--,-0.020,0.000,2.074,0.038,0.000,-0.341,-0.000,-0.061,-0.000,0.998,-0.005,-3.174,-0.003,-0.007,-6.988,-0.007,True,True,0.000,2.064,0.479,nan,-0.011,4.753,0.015,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.903,0.000,0.000,--,--,--,-0.020,0.000,2.066,0.008,0.000,-0.439,-0.000,-0.121,-0.000,0.993,-0.007,-6.509,-0.003,-0.013,-13.905,-0.009,True,True,0.000,13.722,-2.526,nan,-0.011,8.277,0.023,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.924,0.000,0.000,--,--,--,-0.020,0.000,2.057,-0.033,0.000,-0.531,-0.000,-0.202,-0.000,0.979,-0.006,-10.912,-0.002,-0.020,-23.345,-0.011,True,True,0.000,15.888,-7.124,nan,-0.009,12.004,0.035,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.943,0.000,0.000,--,--,--,-0.021,0.000,2.045,-0.095,0.000,-0.653,-0.000,-0.314,-0.000,0.950,-0.007,-12.954,-0.002,-0.029,-36.563,-0.009,True,True,0.344,9.797,-5.004,nan,-0.008,14.052,0.049,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.963,0.000,0.000,--,--,--,-0.024,0.000,2.030,-0.166,0.000,-0.797,-0.000,-0.453,-0.000,0.892,-0.010,-16.241,-0.002,-0.037,-53.854,-0.003,True,True,0.124,4.148,8.276,nan,-0.007,14.995,0.067,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,21.984,0.000,0.000,--,--,--,-0.028,0.000,2.013,-0.242,0.000,-0.967,-0.000,-0.606,-0.000,0.795,-0.012,-20.060,-0.000,-0.043,-74.644,0.008,True,True,0.239,0.369,-0.304,1.840,-0.006,14.479,0.088,0.000,0.000,-11.193,0.000,8.777,0.000,0.000,8.777,43891,0,0,43891,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.003,0.000,0.000,--,--,--,-0.033,0.000,1.991,-0.305,0.000,-1.174,-0.000,-0.762,-0.000,0.648,-0.014,-23.130,0.000,-0.044,-99.292,0.022,True,True,0.000,0.332,-0.063,0.188,-0.004,11.858,0.117,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.024,0.000,0.000,--,--,--,-0.040,0.000,1.965,-0.343,0.000,-1.400,-0.000,-0.898,-0.000,0.439,-0.016,-26.254,0.000,-0.037,-127.858,0.038,True,True,1.128,0.581,-0.043,0.120,-0.002,7.786,0.147,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.043,0.000,0.000,--,--,--,-0.047,0.000,1.935,-0.348,0.000,-1.619,-0.000,-0.984,-0.000,0.176,-0.018,-29.182,-0.000,-0.021,-159.731,0.050,True,True,10.000,0.009,-0.023,0.107,-0.000,2.222,0.183,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.064,0.000,0.000,--,--,--,-0.054,0.000,1.901,-0.337,0.000,-1.813,-0.000,-0.992,-0.000,-0.126,-0.020,-31.488,-0.000,0.001,165.484,0.052,True,True,0.000,-0.008,0.006,0.136,0.001,-2.825,0.218,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.084,0.000,0.000,--,--,--,-0.060,0.000,1.862,-0.341,0.000,-1.987,-0.000,-0.899,0.000,-0.437,-0.020,-33.500,0.000,0.020,128.128,0.040,True,True,10.000,0.067,-0.002,0.341,0.001,-6.006,0.252,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.103,0.000,0.000,--,--,--,-0.068,0.000,1.821,-0.376,0.000,-2.163,-0.000,-0.699,0.000,-0.716,-0.022,-35.320,0.001,0.028,88.620,0.017,True,True,1.338,0.121,0.124,nan,0.001,-5.877,0.286,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.124,0.000,0.000,--,--,--,-0.076,0.000,1.776,-0.430,0.000,-2.372,-0.000,-0.401,0.000,-0.916,-0.023,-36.810,0.001,0.018,47.262,-0.006,True,True,0.710,-0.868,0.898,nan,-0.001,-2.485,0.323,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.143,0.000,0.000,--,--,--,-0.085,0.000,1.725,-0.467,0.001,-2.627,0.000,-0.038,0.000,-0.999,-0.024,-38.074,0.001,-0.007,4.302,-0.016,True,True,0.198,-4.847,-2.541,nan,-0.003,3.043,0.373,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.164,0.000,0.000,--,--,--,-0.094,0.000,1.670,-0.450,0.001,-2.903,0.000,0.342,0.000,-0.940,-0.026,-39.178,0.001,-0.033,-40.000,-0.006,True,True,0.000,-1.394,10.244,nan,-0.004,6.893,0.434,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.184,0.000,0.000,--,--,--,-0.102,0.000,1.609,-0.371,0.000,-3.148,0.000,0.678,0.000,-0.735,-0.027,-40.088,-0.000,-0.047,-85.434,0.021,True,True,0.000,0.136,-0.223,0.804,-0.003,7.201,0.504,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.204,0.000,0.000,--,--,--,-0.109,0.000,1.544,-0.273,0.000,-3.319,0.001,0.913,0.000,-0.408,-0.027,-40.845,-0.001,-0.038,-131.827,0.050,True,True,1.539,0.415,-0.055,0.208,-0.001,4.124,0.578,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,1,22.224,0.000,0.000,--,--,--,-0.113,0.000,1.477,-0.221,0.000,-3.419,0.001,1.000,0.000,-0.009,-0.026,-41.482,-0.002,-0.012,-179.012,0.064,True,True,0.000,0.002,-0.002,0.192,0.001,-0.353,0.649,0.000,0.000,-11.193,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--

2,1,--,8,--,[2.498 5.875],[0.236 0.937],[0.181 5.597],--,--,--,0.000,0.000,2.500,--,--,--,--,--,--,--,--,--,--,98.26,[0.102 -563.499 -563.499],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Falling Drone
2,1,21.662,0.000,0.000,--,--,--,0.002,0.000,1.740,0.002,0.000,2.321,0.000,-0.001,0.000,1.000,0.000,-0.015,0.000,0.004,-0.171,0.002,True,--,--,--,--,0.158,0.001,0.654,0.339,0.000,0.000,-5.597,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
2,1,21.849,--,--,--,--,--,-0.021,0.000,2.083,-0.073,0.000,0.003,0.000,0.017,-0.000,1.000,-0.000,-0.058,0.002,0.000,1.964,-0.001,True,True,--,--,--,0,0,0,0,0,--,0.032,0.027,4.595,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Impact Data

2,2,22.303,0.000,0.000,--,--,--,-0.000,0.000,0.364,-0.009,-0.000,-0.379,0.000,-0.022,0.000,1.000,0.000,-0.755,0.000,0.000,-2.552,0.000,False,False,0.000,1.016,-0.898,nan,0.000,0.021,1.725,0.468,-0.000,1.490,-0.000,10.769,13.106,13.106,10.769,48768,53687,53688,48769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
2,2,22.324,0.000,0.000,--,--,--,-0.001,-0.000,0.356,-0.016,-0.000,-0.401,0.000,-0.027,0.000,1.000,-0.000,-0.261,-0.000,0.000,-3.137,0.000,False,False,0.000,0.495,-0.018,nan,0.000,0.024,1.733,0.475,-0.000,0.711,0.000,11.547,12.662,12.662,11.547,50486,52804,52804,50486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
2,2,22.343,0.000,0.000,--,--,--,-0.001,-0.000,0.348,-0.025,-0.000,-0.398,0.000,-0.027,0.000,1.000,0.000,0.293,0.000,0.000,-3.096,0.000,False,False,0.000,-0.193,0.101,nan,0.000,0.025,1.741,0.473,-0.000,-0.209,-0.000,12.225,11.897,11.897,12.225,51913,51229,51229,51913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,--
2,2,22.363,0.000,0.000,--,--,--,0.000,0.000,0.623,0.001,0.000,2.512,0.000,0.000,-0.000,1.000,0.000,0.133,-0.000,0.000,0.041,-0.000,False,False,0.000,0.162,-8.001,0.579,-0.000,0.000,1.458,0.330,-0.000,-0.231,0.000,8.593,8.230,8.230,8.593,43395,42393,42393,43395,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.383,0.000,0.000,--,--,--,0.000,0.000,0.673,0.002,0.000,2.542,-0.000,0.003,-0.000,1.000,-0.000,0.338,-0.000,-0.000,0.326,-0.000,False,False,0.580,-0.352,-0.166,0.551,0.000,0.008,1.405,0.318,0.000,-0.606,0.000,8.584,7.633,7.633,8.584,43372,40652,40651,43372,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.403,0.000,0.000,--,--,--,0.000,0.000,0.724,0.005,0.000,2.566,-0.000,0.007,-0.000,1.000,-0.000,0.462,-0.000,-0.000,0.794,-0.000,False,False,0.548,-0.533,-0.879,0.528,0.000,0.021,1.356,0.308,0.000,-0.861,0.000,8.537,7.187,7.186,8.536,43243,39263,39263,43242,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.424,0.000,0.000,--,--,--,0.000,0.000,0.776,0.009,0.000,2.582,-0.000,0.012,-0.000,1.000,-0.000,0.503,-0.000,-0.000,1.359,-0.000,False,False,0.546,-0.573,-1.300,0.505,0.000,0.038,1.305,0.301,0.000,-0.990,0.000,8.447,6.894,6.894,8.446,42996,38306,38306,42995,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.444,0.000,0.000,--,--,--,0.000,0.000,0.827,0.014,0.000,2.592,-0.000,0.017,-0.000,1.000,-0.000,0.458,-0.000,-0.000,1.917,-0.000,False,False,0.555,-0.491,-0.557,0.483,0.000,0.056,1.253,0.296,0.000,-0.981,0.000,8.307,6.769,6.769,8.307,42608,37884,37883,42608,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.463,0.000,0.000,--,--,--,0.001,0.000,0.879,0.021,0.000,2.595,-0.000,0.021,-0.000,1.000,-0.000,0.332,-0.000,-0.000,2.372,-0.000,False,False,0.455,-0.418,-0.232,0.462,0.000,0.070,1.198,0.293,0.000,-0.831,0.000,8.112,6.809,6.809,8.112,42058,38020,38020,42058,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.484,0.000,0.000,--,--,--,0.001,0.000,0.931,0.029,0.000,2.593,-0.000,0.023,-0.000,1.000,-0.000,0.146,-0.000,-0.000,2.646,-0.000,False,False,0.445,-0.190,0.128,0.444,0.000,0.077,1.149,0.291,0.000,-0.572,0.000,7.872,6.976,6.976,7.872,41363,38577,38577,41362,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.503,0.000,0.000,--,--,--,0.002,0.000,0.983,0.037,0.000,2.586,-0.000,0.023,-0.000,1.000,0.000,-0.072,-0.000,-0.000,2.683,-0.000,False,False,0.443,0.059,-0.507,0.424,0.000,0.076,1.095,0.292,0.000,-0.242,0.000,7.630,7.250,7.250,7.630,40641,39467,39467,40641,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.524,0.000,0.000,--,--,--,0.003,0.000,1.035,0.045,0.000,2.574,-0.000,0.022,-0.000,1.000,0.000,-0.291,-0.000,-0.000,2.467,-0.000,False,False,0.433,0.321,0.471,0.407,0.000,0.064,1.046,0.294,-0.000,0.112,0.000,7.399,7.575,7.575,7.399,39933,40474,40474,39933,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.544,0.000,0.000,--,--,--,0.004,0.000,1.086,0.051,0.000,2.559,-0.000,0.018,-0.000,1.000,0.000,-0.483,-0.000,-0.000,2.014,-0.000,False,False,0.398,0.578,1.157,0.388,0.000,0.039,0.992,0.297,-0.000,0.442,0.000,7.227,7.920,7.920,7.227,39391,41503,41503,39391,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.563,0.000,0.000,--,--,--,0.005,0.000,1.137,0.056,0.000,2.540,-0.000,0.012,-0.000,1.000,0.000,-0.621,-0.000,-0.000,1.372,-0.000,False,False,0.390,0.724,0.934,0.371,-0.000,0.006,0.941,0.302,-0.000,0.703,0.000,7.142,8.244,8.244,7.142,39120,42433,42433,39120,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.583,0.000,0.000,--,--,--,0.006,0.000,1.188,0.059,0.000,2.519,-0.000,0.005,-0.000,1.000,0.000,-0.687,0.000,-0.000,0.612,-0.000,False,False,0.396,0.755,-0.189,0.354,-0.000,-0.034,0.890,0.307,-0.000,0.860,0.000,7.154,8.502,8.502,7.154,39159,43149,43149,39159,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.603,0.000,0.000,--,--,--,0.007,0.000,1.238,0.059,0.000,2.497,0.000,-0.002,-0.000,1.000,0.000,-0.668,0.000,0.000,-0.173,-0.000,False,False,0.355,0.773,-1.763,0.337,-0.000,-0.078,0.840,0.313,-0.000,0.883,-0.000,7.282,8.667,8.667,7.282,39568,43597,43597,39568,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.624,0.000,0.000,--,--,--,0.008,0.000,1.287,0.058,0.000,2.473,0.000,-0.008,-0.000,1.000,0.000,-0.558,0.000,0.000,-0.881,-0.000,False,False,0.321,0.660,0.300,0.321,-0.000,-0.118,0.793,0.321,-0.000,0.756,-0.000,7.590,8.776,8.776,7.590,40521,43888,43888,40521,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.644,0.000,0.000,--,--,--,0.009,0.000,1.337,0.055,0.000,2.450,0.000,-0.012,-0.000,1.000,0.000,-0.371,0.000,0.000,-1.414,-0.000,False,False,0.310,0.373,-0.301,0.304,-0.000,-0.154,0.742,0.329,-0.000,0.493,-0.000,8.008,8.781,8.781,8.008,41760,43903,43903,41760,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.663,0.000,0.000,--,--,--,0.011,0.000,1.385,0.052,0.000,2.427,0.000,-0.015,-0.000,1.000,-0.000,-0.143,0.000,0.000,-1.703,-0.000,False,False,0.300,0.062,0.130,0.287,-0.000,-0.176,0.695,0.338,0.000,0.146,-0.000,8.486,8.716,8.716,8.486,43105,43727,43727,43105,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.684,0.000,0.000,--,--,--,0.012,0.000,1.434,0.047,0.000,2.405,0.000,-0.015,-0.000,1.000,-0.000,0.061,0.000,0.000,-1.738,-0.000,False,False,0.290,-0.162,0.648,0.269,-0.000,-0.185,0.645,0.345,0.000,-0.175,-0.000,8.933,8.658,8.658,8.933,44305,43573,43572,44305,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.703,0.000,0.000,--,--,--,0.012,0.000,1.482,0.043,0.000,2.385,0.000,-0.014,-0.000,1.000,-0.000,0.178,0.000,0.000,-1.587,-0.000,False,False,0.266,-0.313,-0.040,0.252,-0.000,-0.181,0.599,0.352,0.000,-0.361,-0.000,9.255,8.688,8.688,9.255,45136,43653,43653,45136,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.724,0.000,0.000,--,--,--,0.013,0.000,1.529,0.038,0.000,2.368,0.000,-0.012,0.000,1.000,-0.000,0.185,0.000,0.000,-1.369,0.000,False,False,0.233,-0.379,-0.109,0.233,-0.000,-0.171,0.550,0.358,0.000,-0.369,-0.000,9.413,8.835,8.835,9.413,45536,44044,44044,45536,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.744,0.000,0.000,--,--,--,0.014,0.000,1.576,0.034,0.000,2.353,0.000,-0.010,0.000,1.000,-0.000,0.107,0.000,0.000,-1.199,0.000,True,False,0.205,-0.314,-0.585,0.214,-0.000,-0.163,0.502,0.000,0.000,-8.761,0.000,6.869,0.000,0.000,6.869,38224,0,0,38224,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.763,0.000,0.000,--,--,--,0.015,0.000,1.623,0.029,0.000,2.338,0.000,-0.010,0.000,1.000,0.000,-0.103,0.000,0.000,-1.174,0.000,True,False,0.195,-0.098,-0.161,0.195,-0.000,-0.165,0.456,0.000,0.000,-8.761,0.000,6.869,0.000,0.000,6.869,38224,0,0,38224,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.783,0.000,0.000,--,--,--,0.015,0.000,1.670,0.023,0.000,2.309,0.000,-0.014,0.000,1.000,0.000,-0.633,-0.000,0.000,-1.577,0.000,True,False,0.197,0.417,0.342,0.178,-0.000,-0.201,0.409,0.000,0.000,-8.761,0.000,6.869,0.000,0.000,6.869,38224,0,0,38224,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.804,0.000,0.000,--,--,--,0.015,0.000,1.715,0.014,0.000,2.268,0.000,-0.024,0.000,1.000,0.000,-1.481,-0.000,0.000,-2.786,0.000,True,False,0.183,1.334,0.905,0.162,-0.000,-0.310,0.366,0.000,0.000,-8.761,0.000,6.869,0.000,0.000,6.869,38224,0,0,38224,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
2,2,22.824,0.000,0.000,--,--,--,0.016,0.000,1.760,0.000,0.000,2.216,0.000,-0.045,0.000,0.999,-0.000,-2.602,-0.000,0.000,-5.132,-0.000,True,False,0.134,3.115,-0.984,0.145,-0.000,-0.576,0.319,0.000,0.000,-8.761,0.000,6.869,0.000,0.000,6.869,38224,0,0,38224,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
