V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,60,45,1,--,0,False,False,False,--,0.519,-90.0,0.5,15.0,0.5,60.0,0.114,0.594,0.971,0.049,0.257,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.988 1.    0.    0.    0.    0.    0.   ],[ 0.519 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,60,45,2,--,0,False,False,False,--,0.522,-90.0,0.5,15.0,0.5,60.0,0.112,0.592,0.975,0.048,0.256,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.992 1.    0.    0.    0.    0.    0.   ],[ 0.522 -1.     0.     0.01 ],[-90   0],--,0,0,0,0,1,0
0.5,60,45,3,--,0,False,False,False,--,0.512,-90.0,0.5,15.0,0.5,60.0,0.117,0.598,0.966,0.051,0.259,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.981 1.    0.    0.    0.    0.    0.   ],[ 0.512 -1.     0.     0.012],[-90   0],--,0,0,0,0,1,0
0.5,60,45,4,--,0,False,False,False,--,0.518,-90.0,0.5,15.0,0.5,60.0,0.115,0.596,0.969,0.05,0.258,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.984 1.    0.    0.    0.    0.    0.   ],[ 0.518 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,65,45,0,--,0,False,False,False,--,0.519,-90.0,0.5,20.0,0.5,65.0,0.116,0.575,0.811,0.053,0.261,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.994 1.    0.    0.    0.    0.    0.   ],[ 0.519 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,65,45,1,--,0,False,False,False,--,0.521,-90.0,0.5,20.0,0.5,65.0,0.114,0.573,0.814,0.052,0.26,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.067,[0.999 1.    0.    0.    0.    0.    0.   ],[ 0.521 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,65,45,2,--,0,False,False,False,--,0.517,-90.0,0.5,20.0,0.5,65.0,0.118,0.578,0.807,0.054,0.262,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.988 1.    0.    0.    0.    0.    0.   ],[ 0.517 -1.     0.     0.012],[-90   0],--,0,0,0,0,1,0
0.5,65,45,3,--,0,False,False,False,--,0.515,-90.0,0.5,20.0,0.5,65.0,0.12,0.579,0.805,0.054,0.262,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.985 1.    0.    0.    0.    0.    0.   ],[ 0.515 -1.     0.     0.012],[-90   0],--,0,0,0,0,1,0
0.5,65,45,4,--,0,False,False,False,--,0.518,-90.0,0.5,20.0,0.5,65.0,0.117,0.576,0.809,0.053,0.261,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.992 1.    0.    0.    0.    0.    0.   ],[ 0.518 -1.     0.     0.011],[-90   0],--,0,0,0,0,1,0
0.5,70,45,0,--,0,False,False,False,--,0.507,-90.0,0.5,25.0,0.5,70.0,0.124,0.567,0.642,0.058,0.267,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.983 1.    0.    0.    0.    0.    0.   ],[ 0.507 -1.     0.     0.013],[-90   0],--,0,0,0,0,1,0
