Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Unnamed: 21
552.9680281000003,1200,,,,-0.02734375,0.0039453125,-0.99958984375,0.0090524236245691,136.97854876829408,15.565265092849732,2.625745771636721,0,3014.46287088432,40.87042497149294,27.288346522574912,66.7714637219095,4.953346090135994,3.295461840138312,0.4981640625,,
579.7644165500002,0,,,,0.0001171875,0.0024609375,-0.99708984375,-5.68526331189e-05,-0.31986769733474185,15.798073902130128,-0.0005941917898599,0,0.0,0.1093041117667686,0.0,0.0,0.0,0.0,0.06810546875,,
585.5715680500001,100,,,,-0.02521484375,0.00587890625,-0.9946484375,-2.21039071207e-05,-0.10725183910977965,15.805687656402588,0.0199683779734186,0,224.51915497728,0.316661838338453,0.0733602612433759,49.76976416777059,252.9867064370787,14.980766564621234,0.10015625,,
593.3779477500001,200,,,,-0.02732421875,0.00708984375,-0.98990234375,0.0002597864861103,3.2618145766413944,15.809160795211792,0.064723888633307,0,560.56484915736,1.0232275685920096,0.2282572312199421,23.05180597601817,14.414909804623049,1.663556152132197,0.099140625,,
601.18955195,300,,,,-0.02509765625,0.0073046875,-0.99732421875,0.0006830194058904,8.98454400642543,15.807699661254883,0.1390912156156264,0,864.3568587604799,2.198709878767914,0.6079373660427387,27.798422859941965,16.541816209744283,3.0555803653576,0.12267578125,,
609.0011126,400,,,,-0.02435546875,0.01083984375,-0.9996484375,0.00141961159515,16.44107663293044,15.799503479003906,0.2476839768490754,0,1152.75506436096,3.913283781867639,1.6365147770485708,41.89120522313475,10.233639875585762,3.621923001205902,0.09978515625,,
616.81929365,500,,,,-0.0251171875,0.01201171875,-0.999296875,0.0019766433594333,26.872756251047015,15.781811876296995,0.3938843942782841,0,1424.7122684075998,6.21621402097214,2.816189940448008,45.46783582942148,9.305634121089357,3.960690173772613,0.10298828125,,
624.6492466999999,600,,,,-0.02912109375,0.00681640625,-0.997421875,0.002941226310647,38.615612426620935,15.756960620880127,0.5763116176030598,0,1678.6576745736,9.080925549101648,4.9373759289267936,54.41300913044839,7.515628863456,4.000706226374946,0.17833984375,,
632.4915939500003,700,,,,-0.02791015625,0.00396484375,-0.99689453125,0.0037252432147854,52.116379707365134,15.726012392044067,0.7980935521028004,0,1931.0322844128,12.550829342389152,7.193876985887779,57.333777949859225,7.023408457105768,3.970654918636179,0.14556640625,,
640.3032876,800,,,,-0.02732421875,0.004296875,-0.99416015625,0.0046055151855425,67.44869398835974,15.686971559524537,1.0663549203774891,0,2162.77710249336,16.72787922797964,9.960571395552872,59.56880386028374,6.599571926563296,3.8953478862876754,0.198671875,,
648.0571964500002,900,,,,-0.0266015625,0.00416015625,-0.99927734375,0.0055933767541848,83.95688220766716,15.639271144866944,1.3882130403420887,0,2390.96144889984,21.710648830007894,13.373652769995328,61.600711556802295,6.159644677610098,3.7616883298360086,0.13521484375,,
655.8642420000003,1000,,,,-0.02845703125,0.00369140625,-0.99583984375,0.0065898206044693,99.14788520616183,15.584366540908814,1.73447062443709,0,2592.8611367712,27.030628895472105,17.08665137667017,63.21477606147586,5.695301462818731,3.58312936896086,0.237265625,,
663.6806882,1100,,,,-0.02884765625,0.00453125,-0.99810546875,0.007866060968127,117.86305565105626,15.522722043991088,2.12890185903525,0,2792.56170978504,33.04631434428377,21.966755324516814,66.48096898476209,5.281802702891009,3.4976191618802845,0.31779296875,,
671.5088682999999,1200,,,,-0.02798828125,-0.00044921875,-0.99818359375,0.0088592225549805,134.83721442943093,15.452955093383787,2.593267889728304,0,2998.23130884072,40.07365433794223,26.56166397702613,66.28214822114006,5.0025891517204535,3.307547003181569,0.48275390625,,
698.3071680499996,0,,,,0.00013671875,0.002265625,-0.99693359375,6.19222120113e-05,-0.4327449388364295,15.670557289123536,-0.00177594861947,0,0.0,0.1190703767396312,0.0,0.0,0.0,0.0,0.06716796875,,
704.1409885500002,100,,,,-0.0250390625,0.00595703125,-0.993125,1.05298066742e-05,0.1280085781345135,15.67652187347412,0.0212234545196406,0,224.1002759568,0.332791446303241,0.0907365732026605,32.19019558961938,76.7254220743331,8.299108169357805,0.1010546875,,
711.9757455999996,200,,,,-0.02611328125,0.00677734375,-0.988203125,0.0002488257786571,2.6618856719587343,15.678636045455931,0.0636752851284109,0,556.16661944232,0.9983404175492022,0.2379282473643237,23.857585052915773,24.188296508209728,1.4791185630503616,0.09787109375,,
719.83920035,300,,,,-0.02478515625,0.00689453125,-0.99412109375,0.000780133980734,8.490208283596768,15.675410947799683,0.1374104818305932,0,858.07367345328,2.153966599994444,0.6887227205657211,32.18110028292494,14.384273957504927,2.8951663481052563,0.1225,,
727.6883001000001,400,,,,-0.023046875,0.00931640625,-1.00052734375,0.0013183761088217,16.459883328965276,15.666562871932983,0.2440082662901841,0,1144.16804444112,3.8227694456210792,1.5085304442139764,39.55905575357829,11.021532650298123,3.7190023918871935,0.09861328125,,
735.5785534500001,500,,,,-0.02546875,0.00908203125,-0.99876953125,0.0019433085640851,25.91346678395253,15.650520811080932,0.3875380737683735,0,1413.50725460976,6.065167396757099,2.746962498197163,45.34114622420864,9.1897215364789,3.899228657158581,0.10515625,,
743.4619582500002,600,,,,-0.02611328125,0.00654296875,-0.99919921875,0.0028573064892575,38.48482389316323,15.626398458480836,0.5719481642148457,0,1665.6724249387198,8.937496160558458,4.759209290683503,53.29116336556373,7.868116094446716,4.051996329319836,0.174453125,,
751.3350923499999,700,,,,-0.026875,0.00169921875,-0.9963671875,0.0036480446607784,51.65063270746492,15.592695655822752,0.7877294320962391,0,1914.48656310384,12.282828490119435,6.984249233564452,56.879138951461584,7.186917454527336,4.020196746105054,0.1384765625,,
759.1883843499999,800,,,,-0.02830078125,0.0046875,-0.99505859375,0.0046531521645518,66.52067595419781,15.551176567077636,1.045116182079073,0,2146.85969971512,16.252788514224108,9.989745816251409,61.47496735818584,6.47570534651036,3.952376860833673,0.1948046875,,
767.0523635000002,900,,,,-0.0272265625,0.0053515625,-0.99732421875,0.0057294937447636,82.96321015787484,15.502600755691528,1.369807708968874,0,2373.26381028456,21.235591803063617,13.597783622011557,64.03355439836872,5.967568837251993,3.7991700998369593,0.13748046875,,
774.9159492000002,1000,,,,-0.0291796875,0.0075390625,-1.00134765625,0.0065591837741147,97.4035487537014,15.451368780136107,1.714504746904131,0,2574.74461913544,26.49145138049757,16.888368100898308,63.75512031721128,5.663413280914626,3.590250491131369,0.2244140625,,
782.8046765500007,1100,,,,-0.02931640625,0.00626953125,-0.99875,0.0075388705722054,114.2536561263092,15.393029146194458,2.088947046508547,0,2777.06318602728,32.15522576238383,20.93623103432078,65.12313430213192,5.369828684700214,3.481915895632748,0.32689453125,,
790.6932978000001,1200,,,,-0.0276953125,0.00751953125,-0.9985546875,0.0088335476544772,132.80361926531333,15.327990522384644,2.560570283641573,0,2979.8006319396,39.24839925493498,26.32265862981785,67.06656720528113,4.974632462670332,3.3252375466956683,0.47599609375,,
817.5591895500002,0,,,,-0.0002734375,0.003359375,-0.99908203125,-6.40806724814e-05,-0.7064837995485647,15.53584690093994,0.0005562143551651,0,0.0,0.1178280591345362,0.0,0.0,0.0,0.0,0.06919921875,,
823.4460632499997,100,,,,-0.02564453125,0.00615234375,-0.99265625,0.0001167212254292,0.23401414785140773,15.539505157470703,0.0194070095615461,0,223.15779816072,0.3070195387328228,0.0707225455333732,40.51742149349209,122.14938956911368,14.833895100541776,0.09970703125,,
831.3663375500001,200,,,,-0.0259375,0.00763671875,-0.99259765625,0.0003208058296023,2.9889433940017267,15.539082641601562,0.0659938466153107,0,551.3495107068,1.0254816567337632,0.240887558267994,24.31771762112797,16.397505745274408,1.7416639233747069,0.0986328125,,
839.2848411500001,300,,,,-0.0224609375,0.0075,-0.9982421875,0.0007192443760281,8.195600203829922,15.534544019699096,0.1348418517014943,0,850.3244115744,2.0947067231287235,0.630927693317097,30.464853177107024,12.38569237914099,2.837603452484589,0.12138671875,,
847.1803341000003,400,,,,-0.0242578125,0.01181640625,-1.00138671875,0.0012473968030448,15.67181858669747,15.523810091018676,0.2413741637370549,0,1133.4866294188798,3.747043191399486,1.4138673092708194,37.73731296083638,10.807401248649228,3.5752233394539257,0.09775390625,,
855.0441237500002,500,,,,-0.02607421875,0.0091015625,-0.9978125,0.001907310113384,26.322018534981165,15.50697265625,0.3824291030666791,0,1401.25504326072,5.930315939906711,2.672548870571938,45.08362829342733,9.689221069392898,4.05717548852974,0.10451171875,,
862.9846020500001,600,,,,-0.0172265625,0.003828125,-0.99662109375,0.0026614897129564,37.36793075853101,15.48381422996521,0.5642972446582281,0,1652.4777357936,8.737473415458789,4.398040939221577,50.36774118674076,8.201229328371653,4.016364267975735,0.14564453125,,
870.90640705,700,,,,-0.02927734375,0.00837890625,-0.9991015625,0.0037180225977637,49.935485027081,15.45267331123352,0.7750148017308675,0,1897.10308375392,11.976044999106998,7.053450366771382,58.92579234322248,6.893098792213705,3.9797002957385215,0.12875,,
878.8131684000006,800,,,,-0.03087890625,0.00642578125,-0.997890625,0.0045999466725287,65.47781650987368,15.4171746635437,1.0345020682713948,0,2129.9998191408,15.949101821307094,9.797926020913062,61.46009950385636,6.534970326692254,3.962199331378636,0.18982421875,,
886.7193976500004,900,,,,-0.0268359375,0.0051953125,-1.0001953125,0.0055796287264643,81.65674468667568,15.37300537109375,1.348840970506426,0,2357.34640750632,20.73573045462851,13.153408174947383,63.42993915810701,6.084971452216658,3.827958420020152,0.14041015625,,
894.5919987499999,1000,,,,-0.028046875,0.00490234375,-1.00109375,0.0063977286015185,97.06909723539616,15.328533964157105,1.6962534482381306,0,2556.94226076504,26.001071665874257,16.358567685497476,62.919682388268114,5.831994425477934,3.6451283002960855,0.22724609375,,
