V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
2.0,15,0,0,--,4,False,True,False,--,0.527,-98.227,2.0,15.0,2.0,15.0,0.167,0.569,6.563,0.086,0.294,--,-129.691,129.691,-19.557,0.95,-0.199,nan,nan,nan,nan,--,0.875,[0.996 0.92  0.801 0.988 0.705 0.807 1.   ],[ 0.531 -0.96   0.007  0.065],[-100    0],--,1,0,0,0,0,0
2.0,15,0,1,--,4,False,True,False,--,0.525,-97.695,2.0,15.0,2.0,15.0,0.17,0.571,6.53,0.088,0.296,--,-131.21,131.21,-19.57,0.949,-0.227,nan,nan,nan,nan,--,0.884,[0.997 0.907 0.833 0.994 0.693 0.828 1.   ],[ 0.528 -0.963  0.008  0.071],[-100    0],--,1,0,0,0,0,0
2.0,15,0,2,--,4,False,True,False,--,0.516,-98.182,2.0,15.0,2.0,15.0,0.172,0.574,6.506,0.089,0.297,--,-131.835,131.835,-19.603,0.949,-0.225,nan,nan,nan,nan,--,0.89,[0.997 0.898 0.862 0.994 0.688 0.837 1.   ],[ 0.527 -0.965  0.009  0.076],[-100    0],--,1,0,0,0,0,0
2.0,15,0,3,--,4,False,True,False,--,0.528,-98.143,2.0,15.0,2.0,15.0,0.173,0.575,6.486,0.09,0.298,--,-131.849,131.849,-19.663,0.942,-0.225,nan,nan,nan,nan,--,0.892,[0.998 0.89  0.877 0.994 0.688 0.837 1.   ],[ 0.525 -0.966  0.01   0.08 ],[-100    0],--,1,0,0,0,0,0
2.0,15,0,4,--,4,False,True,False,--,0.529,-98.388,2.0,15.0,2.0,15.0,0.166,0.568,6.567,0.086,0.294,--,-128.763,128.763,-19.557,0.952,-0.188,nan,nan,nan,nan,--,0.871,[0.997 0.922 0.79  0.985 0.712 0.795 1.   ],[ 0.531 -0.96   0.007  0.064],[-100    0],--,1,0,0,0,0,0
2.0,25,0,0,--,4,False,True,False,--,0.53,-96.679,2.0,25.0,2.0,25.0,0.178,0.424,5.053,0.151,0.359,--,-124.275,124.275,-19.261,0.851,0.156,nan,nan,nan,nan,--,0.852,[0.998 0.868 0.852 0.883 0.747 0.733 1.   ],[ 0.526 -0.936  0.009  0.061],[-100    0],--,1,0,0,0,0,0
2.0,25,0,1,--,4,False,True,False,--,0.518,-96.641,2.0,25.0,2.0,25.0,0.18,0.426,5.033,0.152,0.36,--,-124.211,124.211,-19.252,0.852,0.155,nan,nan,nan,nan,--,0.853,[0.998 0.861 0.863 0.883 0.747 0.732 1.   ],[ 0.525 -0.938  0.01   0.064],[-100    0],--,1,0,0,0,0,0
2.0,25,0,2,--,4,False,True,False,--,0.53,-96.527,2.0,25.0,2.0,25.0,0.178,0.424,5.059,0.15,0.358,--,-124.045,124.045,-19.228,0.854,0.154,nan,nan,nan,nan,--,0.85,[0.996 0.871 0.843 0.883 0.749 0.73  1.   ],[ 0.526 -0.935  0.009  0.059],[-100    0],--,1,0,0,0,0,0
2.0,25,0,3,--,4,False,True,False,--,0.533,-96.971,2.0,25.0,2.0,25.0,0.181,0.428,5.014,0.153,0.361,--,-124.671,124.671,-19.322,0.847,0.157,nan,nan,nan,nan,--,0.858,[0.997 0.854 0.884 0.885 0.744 0.738 1.   ],[ 0.523 -0.941  0.011  0.067],[-100    0],--,1,0,0,0,0,0
2.0,25,0,4,--,4,False,True,False,--,0.5,-95.628,2.0,25.0,2.0,25.0,0.185,0.431,4.978,0.156,0.364,--,-127.235,127.235,-19.233,0.85,0.106,nan,nan,nan,nan,--,0.874,[0.997 0.841 0.924 0.916 0.724 0.774 1.   ],[ 0.485 -0.933  0.014  0.079],[-100    0],--,1,0,0,0,0,0
