vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.75,0.5,1,0.375,4.96,3.2,0.0,0.03,5.572333333333334,-1.4165555555555556,-3.209888888888889,-82.64381998721659,0.21466666666666534,[0. 0.],[0. 0.],[5.   2.43],[1.5 1.5]
1.75,0.5,2,0.1666666716337204,4.73,6.45,0.0,0.0,5.39,-1.3695,-6.44975,-93.53219389451405,0.16850000000000165,[0. 0.],[0. 0.],[2.93 5.18],[1.5 1.5]
1.75,0.5,3,0.2916666567325592,5.06,7.38,0.0,0.22,5.421571428571427,-1.3777142857142857,-7.376285714285714,-95.31018313683246,0.16457142857142618,[0. 0.],[0. 0.],[1.51 6.35],[1.5 1.5]
1.75,0.5,4,0.0,4.54,4.81,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.15 5.2 ],[1.5 1.5]
1.75,0.5,5,0.1764705926179886,4.6,5.72,0.22,1.01,5.058333333333333,-1.2856666666666667,-4.863,-8.726512262223508,0.2286666666666702,[0. 0.],[0. 0.],[2.3  4.16],[1.5 1.5]
1.75,0.75,0,0.375,5.03,4.69,0.0,0.0,5.491333333333333,-2.0937777777777775,-4.687111111111111,-85.40293084809225,0.17977777777777526,[0. 0.],[0. 0.],[1.18 3.74],[1.5 1.5]
1.75,0.75,1,0.4583333432674408,5.11,4.28,0.0,0.02,5.564454545454545,-2.1215454545454544,-4.274454545454545,-81.43416438156675,0.1832727272727281,[0. 0.],[0. 0.],[2.41 5.46],[1.5 1.5]
1.75,0.75,2,0.4166666567325592,4.95,4.41,0.03,0.08,5.564100000000001,-2.1215,-4.3934,-86.11060769150001,0.19179999999999922,[0. 0.],[0. 0.],[4.31 6.55],[1.5 1.5]
1.75,0.75,3,0.4736842215061188,4.87,2.51,0.09,0.15,5.476444444444444,-2.0884444444444443,-2.4746666666666663,-90.85715350847214,0.2424444444444441,[0. 0.],[0. 0.],[4.04 1.02],[1.5 1.5]
1.75,0.75,4,0.1666666716337204,4.66,8.16,0.0,0.1,5.25575,-2.00375,-8.12275,-99.55002420029962,0.16449999999999676,[0. 0.],[0. 0.],[1.6  6.14],[1.5 1.5]
1.75,0.75,5,0.2916666567325592,4.92,6.53,0.0,0.23,5.582999999999999,-2.128857142857143,-6.617714285714286,-88.51062979523759,0.1617142857142844,[0. 0.],[0. 0.],[5.87 6.48],[1.5 1.5]
1.75,1.0,0,0.5416666865348816,5.05,3.62,0.0,0.01,5.480307692307692,-2.7856923076923077,-3.623538461538461,-86.93483176849857,0.2059999999999954,[0. 0.],[0. 0.],[6.36 4.2 ],[1.5 1.5]
1.75,1.0,1,0.3181818127632141,5.21,4.15,0.15,0.02,5.668714285714286,-2.882,-4.1610000000000005,-82.27509790212525,0.20457142857142152,[0. 0.],[0. 0.],[4.68 4.27],[1.5 1.5]
1.75,1.0,2,0.0,6.64,6.79,0.12,0.45,,,,,,[0. 0.],[0. 0.],[6.54 4.87],[1.5 1.5]
1.75,1.0,3,0.6086956262588501,4.93,3.53,0.04,0.1,5.445071428571429,-2.768214285714286,-3.5704285714285717,-88.85411689939993,0.19800000000000054,[0. 0.],[0. 0.],[3.49 1.5 ],[1.5 1.5]
1.75,1.0,4,0.3333333432674408,4.66,3.78,0.0,0.0,5.18975,-2.6390000000000002,-3.7795,-108.07876944866427,0.2179999999999951,[0. 0.],[0. 0.],[1.58 5.38],[1.5 1.5]
1.75,1.0,5,0.75,5.09,2.71,0.05,0.0,5.296111111111111,-2.6921111111111116,-2.7062222222222228,-96.97888274162986,0.23766666666666936,[0. 0.],[0. 0.],[5.41 4.38],[1.5 1.5]
1.75,1.25,0,0.949999988079071,4.61,3.12,0.07,0.0,5.117578947368422,-3.2522631578947365,-3.124,-105.25896573753657,0.23063157894737465,[0. 0.],[0. 0.],[2.36 3.08],[1.5 1.5]
