V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,45,0,3,--,4,False,True,False,--,0.593,-98.913,1.0,45.0,1.0,45.0,0.138,0.444,2.254,0.097,0.314,--,-126.589,126.589,-19.54,-0.219,-0.042,nan,nan,nan,nan,--,0.54,[0.378 1.    0.119 0.797 0.146 1.   ],[ 0.581 -0.986  0.012  0.194],[-100  100],--,1,0,0,0,0,0
1.0,45,0,4,--,4,False,True,False,--,0.561,-97.179,1.0,45.0,1.0,45.0,0.142,0.448,2.232,0.101,0.317,--,-129.835,129.835,-19.465,-0.218,-0.107,nan,nan,nan,nan,--,0.529,[0.366 1.    0.085 0.774 0.141 1.   ],[ 0.541 -0.984  0.014  0.225],[-100  100],--,1,0,0,0,0,0
1.0,50,0,0,--,4,False,True,False,--,0.556,-98.085,1.0,50.0,1.0,50.0,0.158,0.44,1.907,0.121,0.337,--,-132.201,132.201,-19.618,-0.291,-0.056,nan,nan,nan,nan,--,0.53,[0.299 0.926 0.134 0.756 0.138 1.   ],[ 0.567 -0.979  0.012  0.16 ],[-100  100],--,1,0,0,0,0,0
1.0,50,0,1,--,4,False,True,False,--,0.513,-96.985,1.0,50.0,1.0,50.0,0.16,0.442,1.897,0.123,0.339,--,-134.012,134.012,-19.537,-0.288,-0.095,nan,nan,nan,nan,--,0.524,[0.294 0.905 0.119 0.742 0.135 1.   ],[ 0.511 -0.978  0.016  0.206],[-100  100],--,1,0,0,0,0,0
1.0,50,0,2,--,4,False,True,False,--,0.564,-97.881,1.0,50.0,1.0,50.0,0.158,0.441,1.904,0.121,0.338,--,-131.899,131.899,-19.575,-0.288,-0.057,nan,nan,nan,nan,--,0.531,[0.298 0.921 0.133 0.758 0.138 1.   ],[ 0.566 -0.979  0.012  0.158],[-100  100],--,1,0,0,0,0,0
1.0,50,0,3,--,4,False,True,False,--,0.578,-98.366,1.0,50.0,1.0,50.0,0.155,0.437,1.92,0.118,0.335,--,-130.368,130.368,-19.619,-0.291,-0.033,nan,nan,nan,nan,--,0.535,[0.306 0.955 0.142 0.77  0.141 1.   ],[ 0.571 -0.981  0.012  0.168],[-100  100],--,1,0,0,0,0,0
1.0,50,0,4,--,4,False,True,False,--,0.564,-98.73,1.0,50.0,1.0,50.0,0.153,0.435,1.929,0.117,0.333,--,-129.689,129.689,-19.597,-0.288,-0.019,nan,nan,nan,nan,--,0.538,[0.311 0.974 0.147 0.775 0.142 1.   ],[ 0.575 -0.981  0.012  0.174],[-100  100],--,1,0,0,0,0,0
1.0,55,0,0,--,4,False,True,False,--,0.577,-97.1,1.0,55.0,1.0,55.0,0.16,0.424,1.65,0.131,0.348,--,-131.949,131.949,-19.507,-0.355,-0.018,nan,nan,nan,nan,--,0.533,[0.269 0.903 0.155 0.758 0.138 1.   ],[ 0.564 -0.978  0.012  0.155],[-100  100],--,1,0,0,0,0,0
1.0,55,0,1,--,4,False,True,False,--,0.569,-96.667,1.0,55.0,1.0,55.0,0.159,0.423,1.655,0.13,0.347,--,-131.392,131.392,-19.483,-0.355,-0.021,nan,nan,nan,nan,--,0.534,[0.272 0.915 0.153 0.762 0.139 1.   ],[ 0.567 -0.979  0.012  0.16 ],[-100  100],--,1,0,0,0,0,0
1.0,55,0,2,--,4,False,True,False,--,0.571,-98.218,1.0,55.0,1.0,55.0,0.156,0.42,1.666,0.128,0.344,--,-129.032,129.032,-19.557,-0.356,0.032,nan,nan,nan,nan,--,0.541,[0.278 0.94  0.17  0.779 0.143 1.   ],[ 0.572 -0.98   0.012  0.168],[-100  100],--,1,0,0,0,0,0
