Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
2.7,82.5,0,0.39,2.757,82.475,0.255,-0.504,0.696,-4.955,2.733,0.361,[2.573 4.922],[0.006 0.113]
2.7,82.5,1,0.78,2.702,82.302,0.216,-0.626,0.579,-9.764,2.678,0.362,[2.222 9.788],[0.022 0.13 ]
2.7,82.5,2,0.5,2.769,82.528,0.25,-0.509,0.689,-6.13,2.745,0.36,[2.548 6.138],[0.038 0.094]
2.7,86.25,0,0.56,2.753,86.23,0.242,-0.267,0.664,-6.487,2.747,0.181,[2.466 6.439],[0.018 0.146]
2.7,86.25,1,0.61,2.765,86.309,0.251,-0.254,0.693,-6.052,2.759,0.178,[2.559 6.055],[0.001 0.033]
2.7,86.25,2,0.44,2.732,86.201,0.245,-0.266,0.669,-6.393,2.726,0.181,[2.467 6.385],[0.065 0.08 ]
2.7,90.0,0,0.78,2.712,89.937,0.235,-0.003,0.638,-7.746,2.712,0.003,[2.384 7.772],[0.014 0.215]
2.7,90.0,1,0.61,2.731,90.0,0.232,0.001,0.633,-7.599,2.731,-0.0,[2.371 7.251],[0.018 0.607]
2.7,90.0,2,0.61,2.727,89.958,0.238,-0.002,0.649,-7.455,2.727,0.002,[2.426 7.449],[0.034 0.042]
2.8,30.0,0,0.22,2.845,28.538,0.214,-8.807,0.284,-8.849,1.359,2.499,[2.166 8.848],[0.086 0.013]
2.8,30.0,1,0.33,2.807,27.752,0.22,-8.954,0.279,-8.852,1.307,2.484,[2.25  8.873],[0.002 0.099]
2.8,30.0,2,0.33,2.838,28.768,0.221,-8.463,0.294,-7.228,1.366,2.488,[2.232 7.229],[0.069 0.004]
2.8,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[0.966 6.432],[0.02 0.03]
2.8,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.965 3.78 ],[0.003 0.132]
2.8,33.75,2,0.11,2.807,32.977,0.208,-7.533,0.314,-7.492,1.528,2.355,[2.12  7.389],[0.001 0.118]
2.8,37.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.413 9.184],[0.003 0.074]
2.8,37.5,1,0.06,2.801,35.937,0.23,-6.049,0.375,-4.168,1.644,2.268,[2.337 4.142],[0.039 0.041]
2.8,37.5,2,0.39,2.82,35.882,0.231,-6.065,0.377,-4.901,1.653,2.285,[2.395 4.955],[0.104 0.14 ]
2.8,41.25,0,0.72,2.835,40.551,0.213,-5.512,0.39,-7.743,1.843,2.154,[2.173 7.751],[0.022 0.016]
2.8,41.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.129 3.938],[0.025 0.048]
2.8,41.25,2,0.44,2.822,40.401,0.211,-5.593,0.384,-7.918,1.829,2.149,[2.149 7.669],[0.002 0.452]
2.8,45.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.166 3.371],[0.019 0.019]
2.8,45.0,1,0.67,2.815,44.05,0.203,-5.172,0.393,-9.035,1.957,2.023,[2.068 9.09 ],[0.022 0.461]
2.8,45.0,2,0.17,2.805,43.469,0.231,-4.597,0.443,-6.259,1.93,2.036,[2.359 6.268],[0.004 0.046]
2.8,48.75,0,0.67,2.84,48.283,0.225,-3.933,0.477,-6.7,2.12,1.89,[2.287 6.173],[0.009 0.904]
2.8,48.75,1,0.39,2.827,48.313,0.229,-3.877,0.483,-5.569,2.111,1.88,[2.345 5.463],[0.055 0.492]
2.8,48.75,2,0.72,2.823,47.771,0.206,-4.443,0.428,-8.935,2.09,1.897,[2.128 8.929],[0.021 0.037]
2.8,52.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.927 6.087],[0.007 0.025]
2.8,52.5,1,0.61,2.639,52.018,0.205,-3.266,0.459,-6.819,2.08,1.624,[2.264 7.109],[0.011 0.552]
2.8,52.5,2,0.61,2.436,51.399,0.177,-3.445,0.386,-9.426,1.904,1.52,[2.098 9.421],[0.038 0.043]
2.8,56.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.998 7.627],[0.033 0.023]
2.8,56.25,1,0.61,2.838,55.683,0.217,-3.137,0.508,-7.232,2.344,1.6,[2.218 7.238],[0.001 0.032]
2.8,56.25,2,0.39,2.816,55.373,0.201,-3.502,0.462,-8.801,2.317,1.6,[2.044 8.799],[0.041 0.031]
2.8,60.0,0,0.5,2.803,59.117,0.223,-2.677,0.535,-6.835,2.406,1.439,[2.272 6.75 ],[0.014 0.267]
2.8,60.0,1,0.22,2.841,59.707,0.229,-2.531,0.562,-5.413,2.453,1.433,[2.33  5.424],[0.001 0.087]
2.8,60.0,2,0.5,2.8,59.313,0.235,-2.505,0.567,-5.965,2.408,1.429,[2.393 5.915],[0.    0.424]
2.8,63.75,0,0.67,2.851,63.633,0.243,-2.002,0.621,-4.786,2.554,1.266,[2.461 4.696],[0.003 0.292]
2.8,63.75,1,0.44,2.841,63.336,0.223,-2.23,0.567,-7.021,2.539,1.275,[2.27  7.073],[0.001 0.287]
2.8,63.75,2,0.61,2.836,63.462,0.218,-2.29,0.552,-7.728,2.537,1.267,[2.21  7.709],[0.021 0.103]
2.8,67.5,0,0.22,2.852,67.572,0.244,-1.66,0.646,-5.924,2.636,1.088,[2.523 5.945],[0.027 0.033]
2.8,67.5,1,0.17,2.842,67.143,0.224,-1.865,0.586,-6.668,2.619,1.104,[2.317 6.658],[0.018 0.044]
2.8,67.5,2,0.06,2.804,66.973,0.208,-2.068,0.535,-7.573,2.581,1.097,[2.133 7.567],[0.002 0.041]
2.8,71.25,0,0.56,2.871,71.313,0.238,-1.399,0.646,-6.34,2.72,0.92,[2.427 6.44 ],[0.003 0.179]
2.8,71.25,1,0.83,2.824,70.923,0.211,-1.653,0.562,-9.057,2.669,0.923,[2.168 9.035],[0.001 0.162]
2.8,71.25,2,0.67,2.815,70.947,0.223,-1.545,0.592,-8.196,2.661,0.919,[2.292 8.217],[0.002 0.118]
2.8,75.0,0,0.0,2.725,74.219,0.172,-1.684,0.45,-9.217,2.622,0.741,[1.755 9.222],[0.047 0.006]
2.8,75.0,1,0.0,2.766,73.878,0.214,-1.378,0.568,-5.055,2.657,0.768,[2.162 5.078],[0.049 0.046]
2.8,75.0,2,0.0,2.745,74.035,0.231,-1.25,0.609,-3.805,2.639,0.755,[2.413 3.885],[0.032 0.056]
2.8,78.75,0,0.22,2.915,78.883,0.261,-0.718,0.747,-3.929,2.86,0.562,[2.66  3.929],[0.011 0.016]
2.8,78.75,1,0.61,2.592,78.629,0.207,-0.793,0.579,-7.787,2.541,0.511,[2.341 7.788],[0.006 0.045]
2.8,78.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.667 3.15 ],[0.043 0.013]
2.8,82.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.928 3.317],[0.017 0.048]
2.8,82.5,1,0.72,2.836,82.421,0.24,-0.546,0.674,-6.874,2.811,0.374,[2.448 6.862],[0.004 0.068]
2.8,82.5,2,0.56,2.859,82.544,0.246,-0.523,0.699,-6.349,2.835,0.371,[2.507 6.399],[0.001 0.218]
2.8,86.25,0,0.67,2.861,86.233,0.256,-0.249,0.731,-5.657,2.855,0.188,[2.599 5.689],[0.002 0.049]
2.8,86.25,1,0.72,2.864,86.256,0.244,-0.263,0.697,-6.701,2.858,0.187,[2.488 6.707],[0.037 0.05 ]
2.8,86.25,2,0.72,2.839,86.224,0.229,-0.286,0.647,-7.755,2.833,0.187,[2.329 7.743],[0.016 0.043]
2.8,90.0,0,0.61,2.807,89.959,0.231,-0.004,0.648,-8.528,2.807,0.002,[2.369 8.515],[0.003 0.049]
2.8,90.0,1,0.5,2.832,89.98,0.213,-0.002,0.602,-9.195,2.832,0.001,[2.179 9.146],[0.001 0.405]
2.8,90.0,2,0.22,2.893,116.902,0.18,-0.366,0.755,-4.273,2.58,-1.309,[2.78  4.246],[0.008 0.034]
2.9,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.854 3.196],[0.003 0.018]
2.9,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.719 3.366],[0.019 0.038]
2.9,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.139 4.279],[0.014 0.194]
2.9,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.953 6.259],[0.044 0.05 ]
2.9,33.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.161 2.078],[0.003 0.176]
2.9,33.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.92  5.733],[0.001 0.268]
2.9,37.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.868 5.823],[0.007 0.086]
2.9,37.5,1,0.39,2.949,37.27,0.213,-6.199,0.378,-6.541,1.786,2.347,[2.177 6.524],[0.001 0.046]
2.9,37.5,2,0.06,2.923,36.235,0.199,-7.035,0.337,-8.287,1.728,2.358,[2.032 8.256],[0.023 0.172]
2.9,41.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.301 2.067],[0.003 0.15 ]
2.9,41.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.009 5.197],[0.007 0.013]
2.9,41.25,2,0.67,2.919,40.499,0.215,-5.469,0.406,-6.848,1.896,2.22,[2.191 6.855],[0.004 0.032]
2.9,45.0,0,0.56,2.945,44.519,0.226,-4.479,0.467,-5.86,2.065,2.1,[2.284 5.895],[0.036 0.095]
2.9,48.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.638 8.043],[0.044 0.055]
2.9,48.75,1,0.61,2.928,48.087,0.215,-4.177,0.468,-7.021,2.179,1.956,[2.196 7.018],[0.014 0.15 ]
2.9,48.75,2,0.5,2.968,48.701,0.23,-3.74,0.517,-4.347,2.23,1.959,[2.34  4.325],[0.004 0.048]
2.9,52.5,0,0.67,2.928,51.796,0.22,-3.58,0.505,-6.794,2.301,1.811,[2.264 6.821],[0.005 0.046]
2.9,52.5,1,0.22,2.916,51.825,0.225,-3.483,0.515,-5.57,2.292,1.802,[2.282 5.605],[0.029 0.044]
2.9,52.5,2,0.44,2.954,52.207,0.225,-3.398,0.527,-5.635,2.334,1.81,[2.297 5.64 ],[0.001 0.041]
2.9,56.25,0,0.72,2.925,55.56,0.22,-3.116,0.53,-7.371,2.412,1.654,[2.258 7.369],[0.03 0.01]
2.9,56.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.274 3.146],[0.032 0.048]
2.9,56.25,2,0.56,2.918,55.373,0.213,-3.244,0.511,-7.605,2.401,1.658,[2.181 7.607],[0.01  0.029]
2.9,60.0,0,0.17,6.155,23.75,0.216,0.054,0.655,-4.32,2.479,5.634,[2.391 4.312],[0.028 0.043]
2.9,60.0,1,0.56,2.64,59.851,0.232,-1.982,0.591,-3.215,2.283,1.326,[2.619 3.21 ],[0.011 0.005]
2.9,60.0,2,0.5,2.922,59.389,0.212,-2.791,0.534,-7.46,2.515,1.488,[2.175 7.461],[0.003 0.019]
2.9,63.75,0,0.78,2.941,63.4,0.214,-2.333,0.563,-8.486,2.63,1.317,[2.193 8.482],[0.017 0.025]
2.9,63.75,1,0.67,2.968,63.806,0.243,-1.972,0.65,-5.266,2.663,1.31,[2.485 5.256],[0.007 0.034]
2.9,63.75,2,0.0,2.869,62.363,0.205,-2.58,0.521,-3.756,2.542,1.331,[2.125 3.739],[0.042 0.04 ]
2.9,67.5,0,0.33,2.942,67.139,0.248,-1.644,0.675,-4.272,2.711,1.143,[2.532 4.409],[0.012 0.868]
2.9,67.5,1,0.5,2.934,67.245,0.223,-1.872,0.604,-7.142,2.706,1.135,[2.285 7.126],[0.    0.037]
2.9,67.5,2,0.78,2.917,67.206,0.224,-1.874,0.601,-7.51,2.689,1.13,[2.292 7.511],[0.007 0.02 ]
2.9,71.25,0,0.83,2.94,71.023,0.23,-1.479,0.639,-7.309,2.78,0.956,[2.355 7.303],[0.018 0.043]
2.9,71.25,1,0.5,2.983,71.389,0.223,-1.498,0.631,-7.619,2.827,0.952,[2.272 7.618],[0.018 0.031]
2.9,71.25,2,0.17,2.968,71.125,0.254,-1.294,0.716,-3.886,2.808,0.96,[2.565 3.893],[0.013 0.047]
2.9,75.0,0,0.0,2.822,74.205,0.179,-1.617,0.485,-4.491,2.715,0.768,[1.826 4.465],[0.001 0.08 ]
2.9,75.0,1,0.61,2.938,74.748,0.222,-1.226,0.628,-7.779,2.835,0.773,[2.246 7.756],[0.004 0.045]
2.9,75.0,2,0.44,2.926,74.781,0.209,-1.309,0.591,-8.908,2.823,0.768,[2.15  8.905],[0.001 0.041]
2.9,78.75,0,0.0,2.831,77.991,0.173,-1.278,0.477,-8.049,2.769,0.589,[1.73  8.034],[0.036 0.032]
2.9,78.75,1,0.83,2.945,78.682,0.238,-0.829,0.689,-6.628,2.888,0.578,[2.443 6.628],[0.002 0.063]
2.9,78.75,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.508 4.681],[0.021 0.035]
2.9,82.5,0,0.67,2.68,82.345,0.206,-0.547,0.597,-8.116,2.656,0.357,[2.286 8.1  ],[0.004 0.095]
2.9,82.5,1,0.06,2.918,82.359,0.275,-0.469,0.795,-3.178,2.892,0.388,[2.852 2.823],[0.01  0.252]
2.9,82.5,2,0.33,2.993,82.493,0.233,-0.555,0.69,-7.073,2.967,0.391,[2.357 6.793],[0.    0.635]
2.9,86.25,0,0.67,2.911,86.158,0.244,-0.27,0.709,-6.652,2.904,0.195,[2.475 6.662],[0.007 0.035]
2.9,86.25,1,0.72,2.916,86.145,0.226,-0.296,0.658,-8.028,2.909,0.196,[2.309 8.018],[0.009 0.044]
2.9,86.25,2,0.44,2.957,86.277,0.273,-0.233,0.805,-3.958,2.951,0.192,[2.786 3.965],[0.011 0.032]
2.9,90.0,0,0.78,2.937,89.98,0.244,-0.0,0.715,-7.077,2.937,0.001,[2.48  7.022],[0.01  0.282]
2.9,90.0,1,0.89,2.912,89.941,0.227,-0.004,0.66,-8.466,2.912,0.003,[2.331 8.467],[0.014 0.036]
2.9,90.0,2,0.72,2.979,90.0,0.255,0.0,0.758,-5.694,2.979,-0.0,[2.586 5.647],[0.003 0.117]
3.0,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.752 2.006],[0.031 0.1  ]
3.0,30.0,1,0.39,3.02,28.67,0.217,-8.548,0.31,-6.931,1.449,2.65,[2.201 6.941],[0.006 0.032]
3.0,30.0,2,0.28,3.02,28.542,0.22,-8.494,0.313,-7.513,1.443,2.653,[2.234 7.501],[0.007 0.046]
3.0,33.75,0,0.22,2.996,32.279,0.226,-7.087,0.358,-5.753,1.6,2.533,[2.347 5.742],[0.052 0.263]
3.0,33.75,1,0.11,3.001,32.578,0.225,-6.953,0.363,-4.365,1.616,2.529,[2.274 4.376],[0.035 0.027]
3.0,33.75,2,0.28,3.02,31.859,0.225,-7.318,0.352,-6.577,1.594,2.565,[2.292 6.58 ],[0.041 0.047]
3.0,37.5,0,0.39,3.024,36.461,0.213,-6.42,0.38,-7.965,1.797,2.432,[2.198 7.984],[0.021 0.04 ]
3.0,37.5,1,0.17,2.988,36.414,0.223,-6.118,0.393,-5.69,1.774,2.405,[2.269 7.844],[0.    1.744]
3.0,37.5,2,0.28,2.63,36.077,0.198,-5.435,0.344,-6.537,1.549,2.126,[2.308 6.49 ],[0.003 0.18 ]
3.0,41.25,0,0.78,3.039,40.609,0.206,-5.721,0.404,-8.491,1.978,2.307,[2.093 8.495],[0.015 0.008]
3.0,41.25,1,0.83,3.059,40.997,0.209,-5.529,0.417,-8.268,2.007,2.309,[2.139 8.457],[0.    0.386]
3.0,41.25,2,0.44,3.01,40.473,0.213,-5.516,0.416,-7.281,1.954,2.29,[2.187 7.339],[0.007 0.318]
3.0,45.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.124 2.357],[0.023 0.044]
3.0,45.0,1,0.61,2.821,44.971,0.211,-4.001,0.457,-5.537,1.994,1.996,[2.336 5.517],[0.006 0.042]
3.0,45.0,2,0.44,3.023,44.397,0.212,-4.841,0.446,-7.489,2.115,2.16,[2.159 7.609],[0.005 0.506]
3.0,48.75,0,0.83,2.821,47.859,0.202,-3.943,0.45,-8.028,2.092,1.893,[2.195 8.133],[0.021 0.356]
3.0,48.75,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.187 1.969],[0.004 0.023]
3.0,48.75,2,0.67,3.009,47.856,0.215,-4.229,0.478,-7.437,2.231,2.019,[2.203 7.473],[0.003 0.42 ]
3.0,52.5,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.903 6.062],[0.008 0.048]
3.0,52.5,1,0.56,3.032,51.724,0.223,-3.536,0.529,-6.245,2.38,1.878,[2.261 6.237],[0.029 0.141]
3.0,52.5,2,0.67,3.041,52.079,0.236,-3.242,0.569,-5.528,2.399,1.869,[2.4   5.552],[0.003 0.115]
3.0,56.25,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.36  4.553],[0.073 0.307]
3.0,56.25,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[0.006 0.059],[0.005 0.042]
3.0,60.0,0,0.39,3.004,59.354,0.227,-2.597,0.586,-7.165,2.584,1.531,[2.345 7.164],[0.014 0.028]
3.0,60.0,1,0.5,3.003,59.285,0.213,-2.801,0.549,-8.983,2.582,1.534,[2.195 8.993],[0.005 0.041]
3.0,60.0,2,0.78,3.051,59.745,0.243,-2.344,0.643,-5.044,2.635,1.537,[2.465 5.055],[0.01  0.023]
3.0,63.75,0,0.78,3.043,63.435,0.223,-2.224,0.608,-6.985,2.722,1.361,[2.303 6.952],[0.002 0.081]
3.0,63.75,1,0.72,3.034,63.435,0.221,-2.246,0.601,-7.58,2.714,1.357,[2.246 7.573],[0.011 0.038]
3.0,63.75,2,0.61,3.072,63.727,0.242,-1.984,0.671,-5.156,2.755,1.36,[2.487 5.097],[0.004 0.234]
3.0,67.5,0,0.83,3.067,67.474,0.261,-1.534,0.741,-3.673,2.833,1.175,[2.642 3.662],[0.002 0.044]
3.0,67.5,1,0.89,3.034,67.213,0.228,-1.829,0.637,-7.443,2.797,1.175,[2.329 7.446],[0.013 0.022]
3.0,67.5,2,0.72,3.058,67.402,0.231,-1.775,0.654,-6.923,2.823,1.175,[2.35  6.921],[0.003 0.027]
3.0,71.25,0,0.78,3.027,71.212,0.225,-1.496,0.644,-7.793,2.866,0.975,[2.3   7.793],[0.028 0.045]
3.0,71.25,1,0.33,3.038,70.998,0.205,-1.698,0.587,-9.423,2.872,0.989,[2.11  8.974],[0.007 0.459]
3.0,71.25,2,0.56,3.03,70.967,0.249,-1.346,0.716,-5.638,2.864,0.988,[2.541 5.688],[0.004 0.136]
3.0,75.0,0,0.0,2.943,74.368,0.23,-1.222,0.652,-3.031,2.834,0.793,[2.37  3.035],[0.041 0.041]
3.0,75.0,1,0.67,3.009,74.698,0.233,-1.166,0.675,-7.454,2.902,0.794,[2.397 7.445],[0.047 0.047]
3.0,75.0,2,0.11,3.061,74.692,0.258,-1.006,0.764,-4.016,2.952,0.808,[2.643 4.024],[0.003 0.016]
3.0,78.75,0,0.0,2.905,78.102,0.12,-1.82,0.34,-6.948,2.843,0.599,[1.266 6.939],[0.007 0.057]
3.0,78.75,1,0.67,3.013,78.589,0.242,-0.826,0.713,-7.002,2.953,0.596,[2.489 7.06 ],[0.    0.202]
3.0,78.75,2,0.39,3.056,78.697,0.259,-0.748,0.777,-4.647,2.997,0.599,[2.626 4.663],[0.005 0.038]
3.0,82.5,0,0.0,2.91,82.179,0.195,-0.712,0.563,-9.079,2.883,0.396,[2.04  9.103],[0.011 0.036]
3.0,82.5,1,0.83,3.016,82.284,0.222,-0.605,0.664,-8.693,2.989,0.405,[2.278 8.681],[0.005 0.043]
3.0,82.5,2,0.89,3.064,82.462,0.234,-0.558,0.71,-7.223,3.038,0.402,[2.388 7.217],[0.033 0.029]
3.0,86.25,0,0.89,3.077,86.254,0.257,-0.246,0.789,-5.766,3.07,0.201,[2.612 5.767],[0.03  0.032]
3.0,86.25,1,0.39,2.602,86.231,0.231,-0.204,0.699,-4.089,2.596,0.171,[2.731 4.127],[0.003 0.237]
3.0,86.25,2,0.56,3.072,86.248,0.253,-0.252,0.775,-5.688,3.065,0.201,[2.583 5.704],[0.023 0.09 ]
3.0,90.0,0,0.72,3.064,90.019,0.255,0.0,0.783,-5.694,3.064,-0.001,[2.629 5.43 ],[0.006 0.374]
3.0,90.0,1,0.61,3.07,90.0,0.283,0.0,0.868,-3.333,3.07,0.0,[2.87  3.344],[0.019 0.034]
3.0,90.0,2,0.5,3.011,89.905,0.221,-0.007,0.665,-9.597,3.011,0.005,[2.266 9.603],[0.075 0.016]
3.1,30.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.805 8.579],[0.046 0.024]
3.1,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.981 7.579],[0.009 4.06 ]
3.1,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.969 7.172],[0.01  0.022]
3.1,33.75,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.735 6.402],[0.016 0.028]
3.1,33.75,1,0.39,3.135,33.472,0.209,-7.314,0.358,-8.969,1.729,2.615,[2.153 8.936],[0.004 0.083]
3.1,33.75,2,0.17,3.153,32.606,0.227,-6.834,0.386,-4.209,1.699,2.656,[2.321 4.224],[0.069 0.029]
3.1,37.5,0,0.67,3.147,36.979,0.202,-6.679,0.378,-8.546,1.893,2.514,[2.067 8.561],[0.003 0.165]
3.1,37.5,1,0.44,3.138,36.811,0.219,-6.111,0.41,-6.614,1.88,2.512,[2.24  6.608],[0.002 0.039]
3.1,37.5,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.023 3.036],[0.041 0.019]
3.1,41.25,0,0.78,3.124,40.508,0.214,-5.496,0.432,-7.805,2.029,2.375,[2.197 7.781],[0.013 0.036]
3.1,41.25,1,0.78,3.148,40.556,0.214,-5.499,0.435,-7.453,2.047,2.392,[2.183 7.516],[0.003 0.19 ]
3.1,41.25,2,0.28,5.637,60.675,0.2,209995259.052,0.404,-6.269,4.915,2.761,[2.227 6.302],[0.002 0.829]
3.1,45.0,0,0.5,3.125,44.339,0.237,-4.279,0.519,-5.256,2.184,2.235,[2.428 5.247],[0.001 0.032]
3.1,45.0,1,0.67,3.143,44.678,0.213,-4.75,0.47,-7.449,2.21,2.235,[2.181 7.45 ],[0.002 0.074]
3.1,45.0,2,0.33,3.129,43.938,0.24,-4.264,0.524,-3.63,2.171,2.253,[2.439 3.622],[0.011 0.04 ]
3.1,48.75,0,0.72,3.133,48.48,0.221,-4.0,0.518,-7.282,2.346,2.077,[2.271 7.274],[0.03  0.047]
3.1,48.75,1,0.83,3.135,48.193,0.214,-4.205,0.497,-7.611,2.337,2.09,[2.187 7.563],[0.006 0.119]
3.1,48.75,2,0.83,3.129,48.135,0.216,-4.151,0.503,-7.209,2.33,2.088,[2.199 7.213],[0.003 0.022]
3.1,52.5,0,0.61,3.14,51.907,0.222,-3.526,0.547,-6.208,2.471,1.937,[2.27  6.273],[0.017 0.169]
3.1,52.5,1,0.83,3.123,51.893,0.218,-3.605,0.534,-7.067,2.457,1.927,[2.225 7.071],[0.017 0.021]
3.1,52.5,2,0.61,2.942,52.456,0.223,-2.939,0.562,-4.236,2.333,1.793,[2.441 4.355],[0.028 0.528]
3.1,56.25,0,0.0,3.113,54.242,0.178,-4.288,0.44,-4.862,2.526,1.819,[1.956 4.856],[0.022 0.04 ]
3.1,56.25,1,0.89,3.151,55.917,0.236,-2.812,0.62,-5.478,2.61,1.766,[2.411 5.479],[0.004 0.045]
3.1,56.25,2,0.78,3.135,55.646,0.234,-2.876,0.607,-5.703,2.588,1.769,[2.379 5.679],[0.008 0.067]
3.1,60.0,0,0.56,3.15,59.641,0.231,-2.5,0.628,-6.284,2.718,1.592,[2.353 6.309],[0.011 0.067]
3.1,60.0,1,0.44,3.115,59.434,0.204,-2.929,0.545,-8.737,2.682,1.584,[2.096 8.651],[0.    0.127]
3.1,60.0,2,0.94,2.773,59.653,0.201,-2.244,0.546,-6.606,2.393,1.401,[2.345 6.603],[0.003 0.048]
3.1,63.75,0,0.94,3.129,63.361,0.213,-2.37,0.593,-8.877,2.797,1.403,[2.166 8.874],[0.001 0.032]
3.1,63.75,1,0.78,3.141,63.37,0.225,-2.214,0.631,-7.28,2.808,1.408,[2.275 7.308],[0.003 0.039]
3.1,63.75,2,0.72,3.151,63.663,0.245,-1.978,0.694,-5.299,2.824,1.398,[2.506 5.389],[0.013 0.215]
3.1,67.5,0,0.67,3.122,67.074,0.223,-1.886,0.64,-8.275,2.875,1.216,[2.243 8.275],[0.023 0.002]
3.1,67.5,1,0.44,2.814,67.17,0.193,-1.779,0.555,-8.016,2.594,1.092,[2.189 7.813],[0.001 0.321]
3.1,67.5,2,0.67,3.138,67.178,0.232,-1.785,0.673,-6.452,2.892,1.217,[2.367 6.438],[0.041 0.042]
3.1,71.25,0,0.56,3.127,70.905,0.231,-1.481,0.683,-7.263,2.955,1.023,[2.366 7.266],[0.049 0.026]
3.1,71.25,1,0.61,3.155,70.962,0.236,-1.431,0.704,-6.335,2.982,1.029,[2.405 6.334],[0.001 0.104]
3.1,71.25,2,0.56,3.163,71.13,0.233,-1.44,0.699,-6.618,2.993,1.023,[2.385 6.62 ],[0.007 0.02 ]
3.1,75.0,0,0.72,3.133,74.771,0.231,-1.164,0.698,-7.575,3.023,0.823,[2.361 7.509],[0.01  0.472]
3.1,75.0,1,0.83,3.168,74.959,0.253,-1.026,0.775,-5.186,3.059,0.822,[2.591 5.194],[0.022 0.085]
3.1,75.0,2,0.83,3.143,74.894,0.234,-1.14,0.709,-7.168,3.034,0.819,[2.388 7.182],[0.003 0.048]
3.1,78.75,0,0.78,3.18,78.757,0.247,-0.783,0.77,-6.129,3.119,0.62,[2.552 6.116],[0.036 0.031]
3.1,78.75,1,0.89,3.121,78.56,0.222,-0.909,0.679,-8.414,3.059,0.619,[2.268 8.466],[0.001 0.182]
3.1,78.75,2,0.67,3.065,69.17,0.23,-108025099.374,0.714,-5.598,2.865,1.09,[2.559 5.618],[0.004 0.04 ]
3.1,82.5,1,0.78,2.915,82.431,0.241,-0.461,0.75,-5.804,2.89,0.384,[2.651 5.809],[0.015 0.03 ]
3.1,82.5,2,0.28,3.143,82.432,0.244,-0.533,0.762,-6.066,3.116,0.414,[2.434 6.051],[0.025 0.039]
3.1,86.25,0,0.0,3.01,86.095,0.125,-0.561,0.376,-7.278,3.003,0.205,[1.301 7.285],[0.004 0.055]
3.1,86.25,1,0.0,3.033,86.087,0.207,-0.337,0.626,-1.798,3.026,0.207,[2.159 1.77 ],[0.019 0.036]
3.1,86.25,2,0.56,3.185,86.237,0.252,-0.252,0.801,-5.799,3.178,0.209,[2.571 5.792],[0.009 0.038]
3.1,90.0,0,0.0,2.992,89.981,0.123,-0.003,0.369,-6.189,2.992,0.001,[1.295 6.006],[0.007 0.574]
3.1,90.0,1,0.0,3.023,90.019,0.223,0.002,0.674,-4.947,3.023,-0.001,[2.252 4.871],[0.002 0.22 ]
3.1,90.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.698 3.655],[0.001 0.195]
3.2,30.0,0,0.11,3.218,28.572,0.217,-8.57,0.33,-6.614,1.539,2.826,[2.211 6.637],[0.005 0.04 ]
3.2,30.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[2.225 3.191],[0.038 0.197]
