t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
14.834,-1.7973323528333652e-05,-1.6919863381713035e-05,0.030259302544598618,0.9999998870453007,-0.0002693470474139623,0.0002440901945988083,-0.0003062377031478482,-0.0011723403530514067,-0.001533913823315547,0.05669556921531732,-0.049537519495815655,0.03652447763815542,-0.06528335883366734
14.838000000000001,-2.235147003322035e-05,-2.3231006220280623e-05,0.03054611202952804,0.9999997846238019,-0.00037164761878294043,0.0003184804070125759,-0.0004372649402235256,-0.0009703176221645004,-0.0015324184665978788,0.08072400927754868,-0.048736637633625284,0.03496713661735924,-0.06558356639479304
14.843,-2.4633860336797205e-05,-2.90394193380876e-05,0.03104001523544752,0.9999996484957123,-0.00045692734428954114,0.0003640656626792385,-0.0006014000723689773,-4.84925563315503e-05,-0.0008348590713580281,0.11081463774415302,-0.023245328545501744,0.003833567001116126,-0.06567823878517483
14.848,-2.169513941968727e-05,-3.0229426899629048e-05,0.03168432615036781,0.9999995402273498,-0.00047900247397180263,0.0003223062191089372,-0.0007656503251117471,0.000977200739396824,0.00015663700005262782,0.14090136713537654,9.111973102221254e-05,-0.027719165300028065,-0.06569096544968274
14.852,-1.649328329855977e-05,-2.801371796382582e-05,0.03230829142518379,0.9999994611181958,-0.0004568647815164231,0.00025363668753267306,-0.0008970542460110204,0.0014370304518603189,0.0007499185157750769,0.16506199612171218,0.017284372557536416,-0.036864946176735656,-0.06568680768208626
14.857,-9.374392792937377e-06,-2.3547800613750118e-05,0.03322482399464221,0.9999993440261535,-0.0003991450881991881,0.0001622400319616553,-0.0010612768880711124,0.0013103305716440953,0.0008892245809246161,0.1955135482918412,0.02281050084780901,-0.034179974500404525,-0.06567148628335101
14.861,-5.466415481332716e-06,-2.0809372076336274e-05,0.03406831479143473,0.9999992132165885,-0.0003718723640198319,0.00011368967357275625,-0.0011926239167879156,0.0007406454234578585,0.0005201830843800866,0.22011279344446733,0.006581211811570107,-0.016621221467897924,-0.0656645624770792
14.865,-4.254330211435877e-06,-2.0154865483342993e-05,0.03501059666710636,0.9999990438445675,-0.00038362505613661463,0.0001107643839703517,-0.0013239611090926464,4.654962064554843e-05,-6.001897935129267e-05,0.2448549674809866,-0.012939208739247214,0.007199877953638493,-0.06567045448426066
14.870000000000001,-5.974777108861578e-06,-2.2408748080043664e-05,0.036327678942991694,0.9999987809417165,-0.00044606692626438405,0.00015670915304796538,-0.0014881470423180592,-0.0005345072403305868,-0.0006660358458415393,0.27577474294374604,-0.032472105399380474,0.02315662149505039,-0.06568444323800722
14.875,-8.761876232643466e-06,-2.6282419667031087e-05,0.03779879244751675,0.9999984624102835,-0.0005453366738726823,0.00021784636430430854,-0.001652370401101797,-0.0004811712884025249,-0.0007626078862948896,0.3064847747552925,-0.041711411574761686,0.023825569249797063,-0.0657008641154216
14.879,-9.585626982339989e-06,-2.853159146644374e-05,0.03908570965887111,0.9999981866230683,-0.0006167907733950648,0.00025386140569694655,-0.0017837808452113408,-3.098898297949086e-06,-0.00039992287767497803,0.3308554366260691,-0.030041191802779685,0.012838155481172304,-0.06570962132602683
14.885,-6.245652544051398e-06,-2.777531025686711e-05,0.041198113171271346,0.9999977942711625,-0.0006569845186276145,0.00023627432183755297,-0.0019809085281505662,0.000941648386416114,0.0005209919639472627,0.3671993252238873,-0.0030217181514575406,-0.019210889083151106,-0.06569244636790007
14.89,-1.0497431624562543e-09,-2.320184009155092e-05,0.04312494378729603,0.999997477469317,-0.0006444080885865184,0.00016765879141930287,-0.0021451535488400423,0.001383123731194652,0.0011274913252095973,0.3974919201858133,0.00948154529639827,-0.029930571799972303,-0.06567531763348879
14.895,6.740093316726472e-06,-1.6967148374744293e-05,0.04520373140602715,0.9999971414963706,-0.0006114307296289959,9.989435591123067e-05,-0.002309366291434304,0.0012491143817522927,0.0012541754446819056,0.427966534288048,0.013575839356426285,-0.02401396456180185,-0.0656668363708585
14.9,1.1382902553154874e-05,-1.1571744654839679e-05,0.0474356266514022,0.9999967613772447,-0.0005957461409576364,6.206294822030218e-05,-0.002473554072196955,0.0006795440299471689,0.0009164352972765101,0.4586832186858542,-0.0008820576721083494,-0.007776091136251538,-0.06566923947530807
14.904,1.2838686068412947e-05,-8.902288440709382e-06,0.04933204966728306,0.9999964144415527,-0.0006172401991162177,6.766762813406465e-05,-0.002604906844205757,0.00018765122711112377,0.0005200536664012001,0.4833635743383304,-0.0160985606470443,0.008724183660093195,-0.06568345151660711
14.908,1.2764465892110921e-05,-7.597018174691487e-06,0.05132718984988607,0.9999960322863338,-0.0006624168747738048,9.700543818283066e-05,-0.0027362758301960354,-0.00010743165286823327,0.00023433576875784038,0.5080303799266482,-0.02583671924607178,0.01676222127657062,-0.06569676619819084
14.913,1.2236521557510152e-05,-6.600399712246628e-06,0.0539594997148685,0.9999955120367355,-0.0007378896534480292,0.00013583657358587047,-0.002900512656711674,-3.782985297030745e-05,0.00023797301538080543,0.5387229238895046,-0.03181533919420261,0.0135662806305113,-0.06570529761021007
14.917,1.2927315331034826e-05,-4.923155858379e-06,0.05617544073453916,0.999995074980491,-0.0007960337991474144,0.0001542645051542092,-0.003031921406549649,0.00032450404376373724,0.0005587826646019843,0.5631265154294819,-0.025815947429402006,0.006051761849636386,-0.06570793163915725
14.922,1.630506996175158e-05,-2.907681033957417e-07,0.05908221376454487,0.999994535263841,-0.0008323885160272407,0.0001447821835670506,-0.0031961867799604666,0.00090403037047604,0.0011851976202687956,0.5934931812277632,-0.006747767845813417,-0.011241448932482925,-0.0656935240948674
14.927,2.208317276060497e-05,7.3550958084985426e-06,0.06214068959176337,0.9999940048007039,-0.0008300611717931682,9.434239450155437e-05,-0.0033604256595591536,0.0012753624861033045,0.0017263856627272,0.6238361039348506,0.004196984091322284,-0.02415670864104995,-0.06567090735601781
14.931000000000001,2.726438395744538e-05,1.4835905905135108e-05,0.0646968756014185,0.9999935677134111,-0.0008183140994813636,4.750190036858479e-05,-0.003491795728222917,0.0012717886867795328,0.0019253269304953936,0.6481853943072982,0.0062959371410548255,-0.021850944299037642,-0.06566530342728773
14.936,3.271288939893519e-05,2.4340804267403436e-05,0.06802952646515273,0.9999929912926341,-0.0008068469680932944,8.602765859463299e-06,-0.0036559936505015495,0.0009300009795483431,0.0018416277181595702,0.6787854614242689,0.0018899485777260857,-0.010922374533471857,-0.06566942015832662
14.94,3.548249896648586e-05,3.1146283124459976e-05,0.07080613234699609,0.9999924947976729,-0.0008162822219725553,5.605314420711513e-07,-0.0037873514949294243,0.0005513990179276384,0.001608739777208949,0.7033799246680453,-0.00920414949849673,0.00024859457996636496,-0.06568121424574805
14.945,3.710791003667587e-05,3.837074902983838e-05,0.07441538268759691,0.9999918241597351,-0.0008580957920073511,1.9820080706818517e-05,-0.0039515683547041444,0.00020941735460007686,0.0013587317701005866,0.7341606835738431,-0.020428043689516485,0.011368054309026768,-0.06570103477926909
14.951,3.8230989549749594e-05,4.648128583180538e-05,0.07894932257997975,0.9999909631774891,-0.0009271442312621942,5.099402211871754e-05,-0.004148658402637359,0.0002441567457514965,0.0014134012833003917,0.7709832261279146,-0.023828662551857813,0.007441910033307129,-0.06570587714518841
14.956,4.042558723633431e-05,5.460412252562004e-05,0.08289585068029873,0.9999902158345432,-0.000981745326070849,5.650487401456828e-05,-0.00431291299446316,0.0005933092525385368,0.0017993191702694537,0.8015006440805842,-0.019046189146634494,-0.0012619546756188218,-0.06570110168784292
14.96,4.3610094074593185e-05,6.285732019311953e-05,0.08616269288367398,0.9999896164560527,-0.001006517067289293,4.428202166641473e-05,-0.00444431575978851,0.0009124812565932963,0.0022252954175812174,0.825831037389014,-0.008008695825015852,-0.009309422911649884,-0.06569053814174024
14.965,4.901193518231977e-05,7.541913567850621e-05,0.09038303255855387,0.9999888713340265,-0.0010091911021139388,5.818626420759932e-06,-0.004608547229103142,0.001157373356943603,0.0026792858487721814,0.8562297671522769,0.0019426919581143126,-0.01864650175448648,-0.06566953911615148
14.97,5.475118165520567e-05,8.954860577340434e-05,0.09475556444282392,0.9999881063092002,-0.0010032265163740445,-4.0013202265614716e-05,-0.004772753465256695,0.0010999325484157343,0.0028854992792370776,0.8867068272236581,0.0016170304082540183,-0.016515333472019684,-0.06566445017938344
14.974,5.86110466379033e-05,0.00010108110257856237,0.09836356270889056,0.9999874685835511,-0.0010041503589206299,-6.34981698152031e-05,-0.004904113161464681,0.0008698150576207336,0.0028647599576382475,0.9111865568442904,-0.0021549934110713085,-0.008742448866438303,-0.06567225049563123
14.979,6.191995966617639e-05,0.00011498016313695602,0.10301156627739669,0.9999866303956279,-0.0010228601010478294,-7.013332772781781e-05,-0.005068320089343318,0.0005296518491668983,0.0027167345202564895,0.9418869514234506,-0.011601575173499459,0.0012313081921403698,-0.06568842265413333
14.984,6.387055969249447e-05,0.00012826108263133386,0.10781317827707544,0.9999857422712598,-0.0010642358355650947,-5.557069568132116e-05,-0.00523254891822708,0.00032668505784704585,0.0026373341962756753,0.9726090997524561,-0.018719542222973704,0.00791968191302297,-0.06570579428242715
14.988,6.517287218865022e-05,0.000138981895627742,0.11176496196397981,0.9999850054537817,-0.0011023803736933473,-4.142271460625032e-05,-0.005363945308313564,0.00034594981038748023,0.002725585639996939,0.9971400254100454,-0.018794863120784985,0.005686427538355797,-0.06570718216356114
14.992,6.692827598065878e-05,0.00015043088473791561,0.11581468994239105,0.9999842521757344,-0.001138035132119724,-3.842954049406947e-05,-0.005495343460237054,0.0005082969649830066,0.002960636119865956,1.0215974165867459,-0.017087409343442852,-0.0011275322841141349,-0.0656991279596783
14.997,7.029248120808972e-05,0.00016649571286812316,0.12101414654906681,0.9999832954662929,-0.0011726723861756273,-5.195830755815333e-05,-0.005659587280179166,0.0007798119840183736,0.0033931700150749847,1.0520765896422213,-0.010871346950393282,-0.007768191969244083,-0.0656890502613125
15.001,7.383761746921773e-05,0.00018095311642616862,0.12528333418650955,0.9999825278413151,-0.0011846282746857146,-7.27240388373626e-05,-0.005790973938693294,0.0009382461717054,0.003739591149777334,1.076428833473877,-0.0032414513401592135,-0.012020467965409383,-0.06567801328629726
15.005,7.772637706780288e-05,0.00019658578297367116,0.1296499605967312,0.9999817551240788,-0.0011853853672906837,-0.00010047585186012296,-0.005922346249665481,0.0009749218530412582,0.0039941366110406796,1.100797813941038,0.00042597518645569267,-0.01463853210659217,-0.06566730589702337
15.01,8.224602381376574e-05,0.00021705180570291658,0.13524551654325556,0.9999807632403611,-0.0011871897244548296,-0.00013287880078861027,-0.006086548529965378,0.0008321377542509003,0.0041346298354168415,1.1313339357016836,-0.002279986662239026,-0.010933397791181357,-0.06566891276877165
15.015,8.565769578030438e-05,0.00023774551622966615,0.14099405423539338,0.9999797315027789,-0.0012010511985136763,-0.00014876247584187877,-0.00625075430446805,0.0005802338570197169,0.004129067508188194,1.1619678223615901,-0.008079695548932567,-0.0034400502001200334,-0.06568254916741655
15.019,8.753325824006895e-05,0.0002541990519659456,0.1457032852731049,0.9999788732841873,-0.001224388271536383,-0.00014926448446111708,-0.006382129641533125,0.0004101312695192995,0.004109031941093262,1.1865130234324632,-0.013739553443668154,0.0015097522157729829,-0.0656954201909928
15.024,8.926943736062367e-05,0.00027491177973276465,0.15172787475719787,0.9999777624532327,-0.0012649262902994789,-0.00014013524498652838,-0.006546367131424087,0.00032897629258288986,0.004185729045147116,1.2171821257291173,-0.016822320569931635,0.004260516827808504,-0.06570686618789445
15.029,9.112374123943673e-05,0.0002965090816843029,0.15790562569873415,0.9999766248167926,-0.0013034853157729326,-0.00013573681692708616,-0.0067106126071906,0.00041818738013910345,0.004429468296555183,1.2477838645186214,-0.014157428038013413,-0.0008242757780012505,-0.06569977562179569
15.033,9.313398628149074e-05,0.00031493357754594666,0.162957828537776,0.9999757000743885,-0.0013286290789657383,-0.00014493298848604837,-0.00684200262613302,0.0005546531276891608,0.004719867697587175,1.2722045625377152,-0.011630983016941765,-0.006612951193251306,-0.06568810297847863
15.038,9.633760413269475e-05,0.00033973150174766936,0.16941030947060104,0.999974529928111,-0.0013507031490356159,-0.00016677972570109368,-0.0070062315533995865,0.0006876179804411287,0.005115826304978779,1.3026876838565422,-0.006712805673979278,-0.009691409725685433,-0.06567975996449602
15.042,9.917954600150526e-05,0.0003608815284321711,0.1746820241980423,0.999973586538083,-0.001358564437634372,-0.0001873514120929646,-0.007137606621297711,0.0007129571522943493,0.005381270841807538,1.3270754973691956,-0.00262470388263031,-0.010661927189191909,-0.06567354773255007
15.048,0.00010309684938173346,0.0003940932521076838,0.18277268308148878,0.9999721451238502,-0.0013654765990852328,-0.00021745612626206562,-0.007334654926862788,0.0005851632631275105,0.005618817704739402,1.3637198723640918,-0.0033826740423920265,-0.0088971324589369,-0.06567207793850684
15.052,0.00010506713361023209,0.00041676055309529446,0.18828876718610538,0.9999711548904695,-0.0013764840060258483,-0.0002306881504711508,-0.007466020478080943,0.000435736694752715,0.005689605093703311,1.3882072361179072,-0.006955147269939485,-0.0052707388348914455,-0.06568001535859383
15.056,0.00010646612490155625,0.00043964261049375854,0.19390287927936792,0.9999701375375082,-0.0013955072438657028,-0.00023710314734314982,-0.007597392634779275,0.00030215940004115854,0.0057408630774500955,1.412722358639094,-0.011054492636242417,-0.0020899563059602814,-0.06568944833286781
15.06,0.00010744747118372308,0.00046280999042189175,0.19961506584844443,0.999969093184024,-0.0014219609232023899,-0.00023821155822259735,-0.00772877474811668,0.00021957341068617006,0.0058295131434409385,1.4372401168877404,-0.01426788826787482,0.00024702255857538116,-0.06569882838379507
15.065,0.00010849351303589699,0.0004925432319302948,0.20689313665536554,0.9999677585839063,-0.0014580835519272365,-0.00023687053315056168,-0.007893014467548129,0.00021711690337194932,0.006041441621732809,1.4678568958289206,-0.01374515061282544,4.471405087670497e-05,-0.06570223773439879
15.069,0.00010950440793070418,0.00051730470763375,0.21282570239897047,0.9999666764951904,-0.0014820733895578575,-0.0002414059059961013,-0.008024405325011086,0.0002785399689693189,0.006287340289166915,1.492307533852771,-0.010917968400108571,-0.0039725036962730735,-0.0656928427309145
15.075,0.00011150445715288888,0.0005565364618095276,0.22190773808432096,0.999965029801102,-0.0015090342255648533,-0.0002632979210448389,-0.008221475828106475,0.000364097864243664,0.0067204159922740385,1.5289284007393444,-0.007855331099402414,-0.008872458018347792,-0.06567900781939923
15.079,0.00011299229548929092,0.0005840985528520898,0.2280844681266962,0.999963916615537,-0.0015219412525501713,-0.0002811824805556711,-0.008352849702480363,0.00036978435736164587,0.0069877593183722405,1.5533357908178969,-0.005644319914758616,-0.008839404001420156,-0.06567685843621998
15.083,0.0001143607936912527,0.0006126090440125342,0.234358861911094,0.999962792187733,-0.0015308920199891445,-0.00029768943843145197,-0.008484220101718136,0.00031854587569406933,0.007204011877117484,1.5777590718874608,-0.004093489534342181,-0.007963589858864516,-0.06567594108939474
15.087,0.00011540052618747596,0.0006418405620398552,0.24073102041499486,0.9999616512321231,-0.001539630712174498,-0.000311855604629905,-0.008615587529456903,0.00022033304109562294,0.007364638155538412,1.6022123635285737,-0.004878235572263351,-0.006564365896391503,-0.06567741169556185
15.093,0.00011614152714310368,0.0006866723759213494,0.2504728390686472,0.9999598965728358,-0.0015606539145978555,-0.0003270457842579885,-0.008812641287236479,5.881316599606106e-05,0.007543569038593674,1.6389453052188592,-0.008797087311851172,-0.00420762813780225,-0.06568461876706486
15.098,0.00011613614839973293,0.0007248732151973381,0.2587594027189881,0.9999583902426107,-0.0015882325204594348,-0.00033591108473844666,-0.008976773619233375,-3.27307316343198e-05,0.007711393128251212,1.6695342407114786,-0.013004600925570469,-0.0037117611123313647,-0.06551539001708581
15.103,0.00011595795566698504,0.0007639791481580404,0.2671935486616546,0.9999568279303372,-0.0016958926990373192,-0.0004043827337422044,-0.009127031174259054,-4.377631228293053e-05,0.007924328901368629,1.6985448424316951,-0.05610165487837556,-0.03756204566536756,-0.05759774299385569
15.108,0.0001156894379260014,0.0008046447378981833,0.2757778563120882,0.9999552324194614,-0.0018230270315261247,-0.0005055488101201699,-0.00927114608793241,-6.002371391188771e-05,0.008280840153763926,1.7290728413624936,-0.048158339020152145,-0.04315725120977418,-0.057578732193390984
15.114,0.00011514283988676605,0.000855993848544063,0.2862803270459342,0.9999532583856383,-0.0019672562648428648,-0.0006562134544319022,-0.009443533800215042,-0.00011788461551732179,0.00875086531311947,1.7655324511672976,-0.05376244424132037,-0.05645941509010261,-0.05663278270586376
15.119,0.00011431437083908427,0.0009007778175576976,0.29519532290485295,0.9999514566385765,-0.0021654627504436273,-0.0008490797962421072,-0.009574664535387535,-0.0002221421652483579,0.009106697265160526,1.794996073063563,-0.08721988143696151,-0.07805904469467688,-0.05141851753838913
15.123,0.00011307347301215271,0.0009379375872895511,0.3024363504143177,0.9999499521682498,-0.002333320979307615,-0.0009956016748843112,-0.009677683050586963,-0.0003667282489922827,0.00939852006784755,1.8194180077710065,-0.08177997028283668,-0.06998309730713057,-0.05142661176136158
15.13,0.00010953995225196226,0.0010055064497738711,0.3153369059733983,0.9999471439986751,-0.0026637417700132683,-0.0013285133458271472,-0.009841175791824216,-0.0006149833654060905,0.009840263584542196,1.8601724026548607,-0.11696749349165333,-0.12714897867206573,-0.04105354534407833
15.134,0.00010658834023121025,0.0010456018527746946,0.3228386744924745,0.9999452523736925,-0.002908033698482619,-0.0015987123119676904,-0.009923694587429662,-0.0008141726444058417,0.010137686364439713,1.8846089436354991,-0.1290688365020425,-0.13630036332079135,-0.04105981111720947
15.139,0.00010163244007635235,0.0010976171952356802,0.33235344784005316,0.9999425587792441,-0.0032581399189078584,-0.0019299686915341967,-0.010026908154393019,-0.0011154970860131098,0.010596786458905591,1.9151865501164294,-0.14727453924893413,-0.12506769493740263,-0.041200274074568936
15.144,9.509439973291133e-05,0.0011523096466437514,0.3420210933328772,0.9999396920705486,-0.003613153282153336,-0.0022213985806098673,-0.010130287930876928,-0.0014345679815860866,0.01118170177197589,1.9457543800400836,-0.13584710922069762,-0.1109976052263253,-0.041258257757176786
15.149000000000001,8.70514401564962e-05,0.0012101189297086495,0.3518394528991443,0.9999367164946878,-0.003937707078593147,-0.0025379418399555194,-0.010228211965069286,-0.0017093704139725283,0.011800707051903727,1.9749967075348929,-0.14349731676683702,-0.15309944479245793,-0.03428375641349722
15.153,7.950389372046513e-05,0.0012586434007175378,0.35979787367677296,0.9999338081653566,-0.004248362641722667,-0.0029025631653463394,-0.010291055818704022,-0.002011411204124473,0.0123369883366138,1.9987462293348002,-0.1606471241020486,-0.18683487536481408,-0.031140439206610828
15.157,7.05046452062572e-05,0.0013093709525478453,0.36785387225497757,0.9999304701475735,-0.004592958733400122,-0.0032793112172194517,-0.010354019435309942,-0.002404928033035211,0.012894696683572685,2.0231565511971508,-0.1829958710791198,-0.18357843474199018,-0.031276341682241734
15.162,5.673595762130939e-05,0.0013761230538404435,0.3780613005682874,0.9999258399035086,-0.005070770850987227,-0.0037085100845488275,-0.010433069020790742,-0.002993998657182704,0.01366706433376509,2.05370936479584,-0.19346282062651363,-0.16038385847666317,-0.03157732049931693
15.167,3.9911926151547616e-05,0.0014469864641490436,0.38842155526964345,0.9999211502588038,-0.005510689438720202,-0.0041012099994164756,-0.010512166454222595,-0.0036134702958837777,0.014515813201847026,2.084280114300956,-0.16439087966006757,-0.15711672959342907,-0.03139080617646666
15.171,2.4248222953452665e-05,0.001506726243590323,0.39681811472281464,0.9999171529076034,-0.0058336967563349575,-0.00446282123401393,-0.01057064472682208,-0.004090230286882179,0.01517588766397433,2.1076812212730798,-0.17376483794097675,-0.20312960935568383,-0.025503493671757103
15.176,1.5996793562551147e-06,0.0015853222445264107,0.4074438415991336,0.9999113293251242,-0.006285694817676831,-0.004993628951425499,-0.010624838719612598,-0.004857153090519982,0.016105114363945367,2.136258980424944,-0.170302084035243,-0.18118043550301063,-0.015887494188590916
15.18,-1.9435927928677195e-05,0.0016517076787391845,0.4160443001188116,0.9999078445272572,-0.0065765186150462465,-0.005268585705897291,-0.010643958869701884,-0.005491563002370955,0.01689034947544628,2.159156356944716,-0.14899620862648053,-0.12769245895124548,-0.009238029170843265
15.185,-4.9307148569130096e-05,0.00173931910079928,0.4269307554211585,0.9999034404702469,-0.006950171487326096,-0.005573090748863988,-0.010665154080707532,-0.006281575859588493,0.01793919902223851,2.1890419378949275,-0.1576156859151094,-0.12506824086220888,-0.006124540519106468
15.19,-8.306982440812715e-05,0.0018323277661477764,0.43796191326987904,0.9998981562930828,-0.007371101298549076,-0.005964352247121656,-0.010666321278335507,-0.007093629036276331,0.01907873324887136,2.2183154990656595,-0.16234880972886723,-0.16602590590489863,0.00037789898643414817
15.194,-0.00011341300524984218,0.0019107619637577565,0.44688823872772865,0.9998933615032959,-0.00777460881903595,-0.006212501792104726,-0.010687651792298419,-0.007901534155457194,0.01989748612342084,2.2384706848733806,-0.25330010321947505,-0.06342388132002792,-0.024004751108109578
15.199,-0.00015519430490492633,0.002013649881442367,0.45814327566267543,0.9998856529904149,-0.008551526767911431,-0.006431189368395352,-0.010686072111733464,-0.00868193556237837,0.02102032488675306,2.2560237799142704,-0.3298950403581853,-0.08136374675485687,0.03507232956133745
15.203,-0.00019202266543989294,0.002100228101970968,0.4672127314072432,0.9998799304681454,-0.009270497563058696,-0.006429574565481704,-0.01062276295778095,-0.009523120746910156,0.021906784167064472,2.272719969179126,-0.4655988199116321,0.07745460498866956,0.007546121818468495
15.207,-0.0002320666275088525,0.002190886323177421,0.4763481495895239,0.9998714695572422,-0.0103630340011573,-0.006060912020447029,-0.01062625226560415,-0.010321609431619796,0.02325356457624393,2.2907392170715015,-0.47894445435933974,0.2671817589803111,0.0037761852672582234
15.212,-0.0002855749607165334,0.0023119116388160186,0.48785609798665946,0.9998671770851496,-0.011323921246646808,-0.0051844257964663585,-0.010512788618388735,-0.010774740300217727,0.024719279255938597,2.30798451610373,-0.4329467627701164,0.2729203372764959,0.06937041296622838
15.217,-0.00034103368394858936,0.0024403756751779746,0.4994603799284539,0.9998570978973517,-0.012564494980134365,-0.004664941141248506,-0.010303182728108299,-0.011424487368708753,0.0262695981317551,2.3288472452737934,-0.5626739576322829,0.3137511969932906,0.05460486838972569
15.221,-0.00038763148763188386,0.0025487927995444773,0.508820223032725,0.9998431917212495,-0.013904454405154792,-0.00397501840829407,-0.010220437613589768,-0.011754185008592636,0.02770127874276398,2.348934318204819,-0.7068558049342097,0.2983265158998801,0.0352166734819514
15.225,-0.00043587650298556517,0.0026637260237425036,0.5182764439483137,0.9998216630373509,-0.015549308306605617,-0.0034818976505915176,-0.01013595191201535,-0.012264525057631077,0.02939947246053333,2.373145548591199,-0.8870356909507082,0.251963465709505,0.03504250952602798
15.23,-0.0004999009323402473,0.0028186581088279527,0.5302043055427292,0.9997968024888195,-0.017366265221500973,-0.0023373031419730954,-0.009965118133337366,-0.013090874271023926,0.03202196669196126,2.3946745428745504,-0.6310050292066726,0.5972250740301165,0.06900808186323783
15.234,-0.0005531737817213235,0.0029526418702690775,0.5398432136445876,0.9997795968215546,-0.018535651284130768,-0.0010158761865112994,-0.00980588631263028,-0.013411126238620943,0.03440785298054369,2.418781448874957,-0.5336460800532286,0.6949883495666763,0.06582984348845133
15.239,-0.0006197064306119583,0.003133298611466578,0.5520210823287403,0.9997594419846885,-0.019720364593008365,0.0005188289440461747,-0.00958625053449468,-0.013103920820210047,0.037140413149884276,2.4449226000717785,-0.48520513268520893,0.4834984361365829,0.09554485572765625
15.244,-0.0006847273427949114,0.0033258198675345614,0.5643045257599916,0.9997256322130316,-0.021402171931682205,0.0016271773064183797,-0.00937867937794841,-0.012983851548119691,0.03926094874723131,2.461749164537096,-0.8723044668610499,0.5242801249997718,0.036426765034792495
15.249,-0.000748315206568973,0.003531961588193048,0.5767018693400988,0.9996644442202579,-0.024025506031349644,0.002839738476841847,-0.009257964523769294,-0.012644738589784882,0.04265301376498024,2.4910206230331613,-1.1146034844551935,0.5472964261959227,0.040118193576597634
15.254,-0.0008108535395562873,0.0037568160971171395,0.5892031209276954,0.9996047999261637,-0.026191160023465967,0.0046211230054542494,-0.009105620427410987,-0.012163540073007371,0.046527062217279314,2.505323666163205,-0.6470197239592821,0.6384022196153375,0.026982588038783024
15.259,-0.0008694240809944628,0.004001458158360032,0.6017899355404277,0.9995666907660654,-0.027386549293832437,0.005925054289125305,-0.009016726702323632,-0.011315913986579084,0.050350554678688104,2.524299219149047,-0.4802661698139943,0.4232894260006166,0.05604598337249738
15.263,-0.0009132473621248823,0.004209391868654183,0.6119179924052472,0.9995304259825667,-0.02857914146431346,0.006596681418286002,-0.008868145383162988,-0.010917331879831847,0.05288189972835454,2.5360511517231066,-0.6950640394867025,0.4553607736709225,0.03961723969533232
15.267,-0.0009552368312624069,0.004427554454455065,0.6220955068600967,0.9994715562787856,-0.0303363218562123,0.0076298954119388696,-0.008837446571354143,-0.010097468406495044,0.05578400771549949,2.552359527711654,-0.9379234771981233,0.4641759208003844,0.006911800531026544
15.272,-0.0010041170080207066,0.00471866112682839,0.6349009535259984,0.9993998662055515,-0.03220200167283662,0.009333132552330363,-0.008708108482850443,-0.009344414721541794,0.059864270832000965,2.5691210828992834,-0.7016152422234915,0.8048681027713657,0.04730214618457915
15.277,-0.0010457201440409976,0.00503168553663848,0.6478050471284947,0.9993289202912038,-0.03382721579137489,0.011100147904045383,-0.008614827794506563,-0.00761029838190908,0.0643810160461191,2.5855070282605612,-0.4742835067928606,0.579279270954705,-0.011098886216488059
15.281,-0.0010725432918674814,0.005297820628744854,0.6581852523881421,0.9992799904475672,-0.03490339931739275,0.012173106310792051,-0.008548034273841548,-0.006122422543867949,0.06772260657161566,2.5985442931217753,-0.5889085252576078,0.46787308321177323,0.05515860071435098
15.286,-0.0010977499157780461,0.005651578026266027,0.6712452188569397,0.9992117037136614,-0.036437491626059776,0.013340224799660478,-0.008385628654867739,-0.004486217508276585,0.07257540728278228,2.6192825536983175,-0.6925690826530775,0.6000490731141623,0.024860322275577645
15.293,-0.0011183239736062165,0.0061895607760338945,0.6896954595994266,0.9990889298711685,-0.038907769049056545,0.015464941943730754,-0.008266274081186808,-0.0020072061545868014,0.08011018313894878,2.6456630963300714,-0.5129869644740338,0.7347818446358133,0.04421999904807267
15.297,-0.0011216600039407624,0.006520762785175275,0.7003166015600667,0.9990297846663977,-0.03987685120731868,0.01681378378785101,-0.00816227676178579,-0.0001481556378339102,0.08437822485937921,2.659405058923693,-0.41552235057990783,0.5897968750328354,0.013753238833934804
15.302,-0.0011155149968042773,0.006957916821136449,0.7136662434377299,0.9989596474011848,-0.04108511406677296,0.01807441222402275,-0.008059273476997803,0.00217069304697083,0.08935031185365155,2.67612992711627,-0.6100329054258687,0.4602606663600301,0.06694778601643828
15.306,-0.0011012873423815249,0.007327530428785948,0.7244145078591316,0.9989089191704489,-0.04201531048677618,0.018774941726069683,-0.0079489904773007,0.004402676628792699,0.09403440537523611,2.690907778976308,-0.3098389727960057,0.18976094436026916,0.03096073716640336
15.311,-0.0010753078380948662,0.007810711090325574,0.7378859765025497,0.9988585800776091,-0.04264693961418052,0.020002364663905127,-0.007917130461167758,0.005572459733628681,0.09819001549882923,2.6930144608006503,-0.1732089448616317,0.8700029299743384,-0.03032418438456896
15.316,-0.0010384203504596081,0.008313633459716162,0.7513636638873981,0.9987971250975443,-0.04342705067470604,0.0214301357219249,-0.007690477847127361,0.00863116655929336,0.10222094438402596,2.6978033316072936,-0.4852046694215807,0.26076231073091544,0.1365179080713104
15.321,-0.0009884861805666211,0.008838210709858274,0.7648523790569166,0.9987504019171805,-0.04442100700862256,0.021624661823819603,-0.007535436789989156,0.010506957290714592,0.1063029700110358,2.6930269342172686,-0.3354305971141977,0.15415274429694295,0.009442110613157462
