vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
2.5,60.1,0,1.25,2.17,[5.56 4.25],[2. 2.],4.7,0.0,5.42,0.18,0.9375,0.0417,4.8499,0.059,22.2371,0.881,-2.8023,0.0356,1.6468,0.0088,0.4532,2.136,0.0,1.971,0.5476,5.2027,1.4522,0.8902,0.0184,0.8365,0.1042,97.0103,8.0133,0.2168,0.0083
2.5,60.1,1,1.25,2.17,[3.63 3.02],[2. 2.],4.91,0.0,3.82,0.0,0.7292,0.2708,5.0049,0.0657,24.1486,1.1841,-2.8906,0.0393,1.6649,0.0107,0.4351,2.136,0.0,1.7508,0.5902,2.8852,0.9091,0.9584,0.0157,0.4933,0.081,89.6939,6.3642,0.2424,0.007
2.5,60.1,2,1.25,2.17,[3.56 7.58],[2. 2.],4.66,0.0,6.95,0.02,0.875,0.125,4.7695,0.0621,22.4886,1.0319,-2.7546,0.0347,1.6492,0.0105,0.4508,2.136,0.0,2.4653,1.0551,6.2891,2.159,0.8251,0.0261,1.0445,0.0794,107.6075,8.7564,0.203,0.0083
2.5,60.1,3,1.25,2.17,[6.41 6.3 ],[2. 2.],4.62,0.01,5.24,0.0,0.4375,0.2708,4.7695,0.0422,22.28,0.9074,-2.7556,0.0226,1.6472,0.0093,0.4528,2.136,0.0,1.8435,0.5062,3.2476,1.2728,0.8926,0.0177,0.712,0.0759,107.283,8.1357,0.2288,0.0064
2.5,60.1,4,1.25,2.17,[5.45 3.84],[2. 2.],6.9,0.0,0.15,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2.5,67.4,0,0.96,2.31,[5.36 4.44],[2. 2.],4.56,0.0,7.1,0.0,0.6458,0.3542,4.716,0.033,21.936,0.9086,-1.9471,0.0148,1.6129,0.0104,0.4871,2.28,0.0,2.0666,0.9524,5.2932,1.9496,0.5254,0.0253,1.1227,0.052,118.8241,6.1351,0.2096,0.006
2.5,67.4,1,0.96,2.31,[3.02 7.74],[2. 2.],4.57,0.06,7.4,0.0,0.5417,0.4583,4.7374,0.0517,22.4339,0.4954,-1.9545,0.0232,1.6185,0.0053,0.4815,2.28,0.0,1.7963,0.8002,6.0468,2.1888,0.5248,0.0221,1.2107,0.0766,113.6284,9.4772,0.2041,0.0072
2.5,67.4,2,0.96,2.31,[4.36 3.2 ],[2. 2.],5.32,0.0,3.73,0.09,0.1875,0.5833,5.4378,0.0436,28.8613,1.5959,-2.2433,0.0201,1.6751,0.0118,0.4249,2.28,0.0,1.8253,1.399,31.5447,2.6361,0.7789,0.013,1.0114,0.0631,55.9273,3.7934,0.2003,0.0046
2.5,67.4,3,0.96,2.31,[2.98 5.98],[2. 2.],4.53,0.0,6.28,0.08,0.4792,0.5208,4.7051,0.0302,21.8948,0.7275,-1.9408,0.0136,1.6125,0.0085,0.4875,2.28,0.0,1.1842,0.6204,5.2177,1.3846,0.5553,0.016,1.0293,0.0574,114.1017,5.7315,0.2163,0.0047
2.5,67.4,4,0.96,2.31,[5.55 4.17],[2. 2.],4.64,0.0,7.52,0.23,0.875,0.125,4.7304,0.0434,21.866,1.005,-1.9525,0.0189,1.612,0.0113,0.488,2.28,0.0,2.1768,0.922,5.8145,2.1617,0.5301,0.0235,1.2004,0.0787,117.1451,8.4029,0.2048,0.0066
2.5,74.9,0,0.65,2.41,[2.92 7.95],[2. 2.],4.69,0.0,8.06,0.0,0.5,0.5,4.7421,0.0379,21.0638,0.3294,-1.257,0.0095,1.5803,0.004,0.5197,2.385,0.0,1.8703,0.9055,6.6713,1.9354,0.1858,0.0211,1.3453,0.0846,123.3259,12.0965,0.203,0.0085
2.5,74.9,1,0.65,2.41,[6.39 6.18],[2. 2.],4.57,0.0,7.62,0.02,0.4792,0.5208,4.7186,0.0311,22.2613,0.287,-1.249,0.0088,1.5945,0.0033,0.5055,2.385,0.0,1.3816,0.4394,7.5125,2.1075,0.2177,0.0234,1.3096,0.0366,118.7378,5.9856,0.2053,0.0047
2.5,74.9,2,0.65,2.41,[4.65 4.34],[2. 2.],4.43,0.0,5.89,0.02,0.0625,0.9375,4.6243,0.0101,21.5587,0.1048,-1.2247,0.0031,1.5863,0.0012,0.5137,2.385,0.0,0.8593,0.0367,2.5167,0.5584,0.281,0.0142,0.95,0.0158,125.0084,1.4349,0.2343,0.0017
2.5,74.9,3,0.65,2.41,[3.11 4.77],[2. 2.],4.58,0.01,7.55,0.14,0.3542,0.6458,4.7267,0.0357,21.3321,0.9627,-1.2527,0.0101,1.5832,0.0113,0.5168,2.385,0.0,1.5024,0.5172,6.949,2.136,0.2071,0.0276,1.3069,0.0768,120.6377,7.4996,0.2059,0.0065
2.5,74.9,4,0.65,2.41,[4.69 4.8 ],[2. 2.],4.6,0.01,9.56,0.06,0.6875,0.3125,4.7137,0.0469,21.0127,0.4032,-1.2495,0.0123,1.5796,0.0049,0.5204,2.385,0.0,3.6378,1.1559,6.4818,1.7206,0.1731,0.0218,1.3864,0.0916,144.2165,13.6302,0.2063,0.0092
