k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,d_ceil,F_thrust[N],Mx[Nmm],My[Nmm],Mz[Nmm],M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,4.016,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.018,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.021,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.023,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.025,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.09,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.029,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.03,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.032,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.033,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.036,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.037,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.038,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.044,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.045,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.046,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.047,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.051,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.052,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.056,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.057,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.06,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.066,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.07,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.072,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.075,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.083,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.084,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.09,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.095,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.096,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.102,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.104,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.108,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.115,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.09,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.122,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.127,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.129,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.13,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.131,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.134,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.142,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.148,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.004,1.0,0.0,4e-05,-7e-05,0.0,0.09,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.15,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.153,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.154,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.156,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.158,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.165,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.166,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.172,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.178,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.004,1.0,0.0,4e-05,-7e-05,0.0,0.09,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.179,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.18,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.183,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.188,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.19,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.193,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.194,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.196,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.201,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-7e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.202,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.091,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.203,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.205,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-7e-05,0.0,0.09,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.206,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-7e-05,-0.0,-0.034,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.214,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,-0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.215,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.216,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.219,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.223,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,-0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.224,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.227,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.231,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.236,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.964,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.239,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.034,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.24,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.241,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.004,1.0,0.0,4e-05,-6e-05,0.0,0.09,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.245,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.247,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.248,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.25,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.718,-0.0,4.133,0.0,34841,60000,60000,34833,0,0,0,0,0,0,0,0,0,,
0,0,4.252,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.255,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.258,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.26,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.261,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.263,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.033,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.264,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.266,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.034,0.0,,False,True,,0.0,-0.0,0.0,0.059,0.718,-0.0,3.963,0.0,35295,60000,60000,35287,0,0,0,0,0,0,0,0,0,,
0,0,4.272,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.033,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.274,0.0,0.0,,,,0.857,0.0,2.042,-0.0,0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,-0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.275,0.0,0.0,,,,0.857,0.0,2.042,0.0,0.0,0.002,1.0,-0.0,-2e-05,-6e-05,-0.0,-0.032,0.0,,False,True,,0.06,-0.0,0.0,0.058,0.718,-0.0,4.134,0.0,34840,60000,60000,34832,0,0,0,0,0,0,0,0,0,,
0,0,4.28,0.0,0.0,,,,0.857,0.0,2.042,-0.0,-0.0,0.003,1.0,0.0,5e-05,-6e-05,0.0,0.091,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
0,0,4.282,0.0,0.0,,,,0.857,0.0,2.041,-0.0,0.0,0.0,1.0,0.0,0.0,-6e-05,0.0,0.0,0.0,,False,True,,0.03,-0.0,-0.007,0.058,0.719,-0.0,4.085,0.0,34969,60000,60000,34961,0,0,0,0,0,0,0,0,0,,
