k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
0,0,,,,,,1.068,0.0,0.0,0.403,1.0,0.0,0.0,-0.0,0.03,0.0,2.643,0.0,0.0,-0.0,,False,False,8,-0.04,0.0,0.0,8.579,-0.003,-0.027,-0.015,
0,0,,,,,,1.091,0.001,-0.0,0.495,1.0,-1e-05,-0.00139,6e-05,0.03,-0.0,2.65,-0.002,-0.089,0.002,,False,False,8,1.638,0.0,-0.018,8.571,0.003,0.002,-0.002,
0,0,,,,,,1.149,0.002,0.0,0.578,1.0,-3e-05,-0.00254,6e-05,0.028,0.0,2.651,-0.001,-0.069,-0.001,,False,False,8,1.818,-0.0,-0.018,8.558,0.0,0.005,0.002,
0,0,,,,,,1.174,0.003,0.0,0.721,0.99999,-3e-05,-0.0042,4e-05,0.025,0.0,2.653,0.0,-0.053,-0.001,,False,False,8,1.818,-0.0,-0.018,8.557,0.0,0.005,0.002,
0,0,,,,,,1.221,0.004,0.0,0.79,0.99999,-3e-05,-0.00483,3e-05,0.022,0.0,2.654,0.0,-0.044,-0.001,,False,False,8,1.962,-0.0,-0.018,8.545,0.0,0.005,0.003,
0,0,,,,,,1.262,0.005,0.0,0.962,0.99998,-3e-05,-0.00586,0.0,0.016,0.0,2.654,0.0,-0.02,-0.001,,False,False,8,2.175,-0.0,-0.016,8.539,0.0,0.005,0.003,
0,0,,,,,,1.292,0.006,0.0,1.013,0.99998,-2e-05,-0.00602,-0.0,0.013,0.0,2.654,0.0,-0.013,-0.001,,False,False,8,2.503,-0.0,-0.012,8.538,0.0,0.005,0.003,
0,0,,,,,,1.309,0.006,0.0,1.061,0.99998,-2e-05,-0.0061,-1e-05,0.011,0.0,2.655,0.0,-0.006,-0.001,,False,False,8,2.503,-0.0,-0.012,8.536,0.0,0.005,0.003,
0,0,,,,,,1.332,0.006,0.0,1.106,0.99998,-2e-05,-0.00613,-1e-05,0.009,0.0,2.655,0.0,-0.0,-0.001,,False,False,8,2.781,-0.0,-0.008,8.536,0.0,0.005,0.003,
0,0,,,,,,1.384,0.006,0.0,1.236,0.99998,-1e-05,-0.00594,-3e-05,0.003,0.0,2.655,0.0,0.015,-0.0,,False,False,8,2.781,-0.0,-0.008,8.535,0.0,0.005,0.003,
0,0,,,,,,1.459,0.006,0.0,1.459,0.99999,0.0,-0.00482,-4e-05,-0.005,0.0,2.655,0.0,0.036,-0.0,,False,False,8,4.007,-0.0,0.007,8.533,0.0,0.003,0.002,
0,0,,,,,,1.494,0.006,0.0,1.554,0.99999,1e-05,-0.0041,-4e-05,-0.009,0.0,2.655,0.0,0.042,-0.0,,False,False,8,4.772,-0.0,0.015,8.533,-0.0,0.002,0.002,
0,0,,,,,,1.515,0.006,0.0,1.629,0.99999,1e-05,-0.00349,-4e-05,-0.011,0.0,2.655,0.0,0.046,0.0,,False,False,8,4.772,-0.0,0.015,8.533,0.0,0.001,0.001,
0,0,,,,,,1.57,0.005,0.0,1.731,0.99994,0.00042,-0.01097,0.00042,-0.014,0.0,2.51,0.085,-1.717,0.097,,True,False,8,6.268,-0.0,0.028,0.0,0.0,-2.986,0.0,
0,0,,,,,,1.589,0.005,0.0,1.775,0.99939,0.00158,-0.03476,0.00175,-0.017,-0.0,2.364,0.166,-3.48,0.196,,True,False,8,7.905,0.002,0.085,0.0,0.0,-2.986,0.0,
0,0,,,,,,1.625,0.004,0.0,1.863,0.98945,0.00642,-0.14451,0.00808,-0.033,-0.001,2.04,0.3,-7.463,0.435,,True,False,8,7.905,0.002,0.085,0.0,0.0,-2.986,0.0,
0,0,,,,,,1.798,0.017,0.001,1.999,0.60045,0.00283,-0.79925,0.02528,0.452,0.047,-0.286,0.747,-5.519,2.207,,True,True,8,-2.372,0.158,-4.141,0.0,0.0,0.0,0.0,

0,0,[0 0],[0 0],[6. 2.],[1.5 1.5],[6.12 1.66 0.  ],,,,,,,,,0.0,0,2.65,,,,19.8,[  2.02 -83.14 -83.14],,,,,,,,,,Rollout Completed: Impact Timeout
0,0,,,,,,1.541,0.005,0.0,1.679,1.0,2e-05,-0.00304,-4e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.268,0.028,0.028,0.0,0.0,-2.986,0.0,Flip Data
0,0,,,,,,1.717,-0.004,0.001,2.016,0.73861,0.0389,-0.67183,0.03982,-0.16,0.45,0.436,9.972,-8.929,8.372,True,False,[4 1],,26.127,0.233,11.029,,,,,Impact Data

0,1,,,,,,4.041,0.003,0.0,0.69,0.99999,-3e-05,-0.00382,4e-05,0.026,0.0,2.657,0.0,-0.06,-0.001,,False,False,8,1.586,0.0,-0.018,8.511,0.0,0.005,0.002,
0,1,,,,,,4.135,0.005,0.0,0.884,0.99999,-3e-05,-0.00547,1e-05,0.019,0.0,2.656,0.0,-0.032,-0.001,,False,False,8,1.916,-0.0,-0.018,8.526,0.0,0.006,0.003,
0,1,,,,,,4.318,0.006,0.0,1.452,0.99999,0.0,-0.00492,-5e-05,-0.005,0.0,2.655,0.0,0.035,-0.0,,False,False,8,3.424,-0.0,0.0,8.531,0.0,0.003,0.002,
0,1,,,,,,4.473,0.004,-0.0,1.745,0.96699,0.01047,-0.25419,0.0146,-0.047,-0.002,1.866,0.337,-10.171,0.603,,True,False,8,5.253,0.021,0.368,0.0,0.0,-3.23,0.0,
0,1,,,,,,4.581,-0.01,-0.001,1.909,0.30612,0.00416,-0.95026,0.05728,-0.135,-0.01,0.677,-0.031,-18.056,0.242,,True,False,8,5.253,0.021,0.368,0.0,0.0,0.0,0.0,
0,1,,,,,,4.586,-0.01,-0.001,1.909,0.30612,0.00416,-0.95026,0.05728,-0.135,-0.01,0.677,-0.031,-18.056,0.242,,True,False,8,3.581,0.05,0.704,0.0,0.0,0.0,0.0,
0,1,,,,,,4.649,-0.018,-0.001,1.932,-0.19168,-0.0246,-0.97979,0.05159,-0.132,-0.009,0.147,0.161,-18.015,-0.208,,True,False,8,0.709,0.056,0.791,0.0,0.0,0.0,0.0,
0,1,,,,,,4.675,-0.023,-0.002,1.931,-0.50115,-0.04667,-0.86328,0.03754,-0.14,-0.01,-0.205,0.343,-18.007,-0.4,,True,False,8,-0.424,0.057,0.816,0.0,0.0,0.0,0.0,
0,1,,,,,,4.786,-0.04,-0.003,1.849,-0.99224,-0.10338,-0.06267,-0.02905,-0.169,-0.011,-1.284,1.295,-17.975,-0.579,,True,False,8,-4.166,0.052,0.791,0.0,0.0,0.0,0.0,
0,1,,,,,,4.912,-0.059,-0.004,1.63,-0.53571,-0.12619,0.82721,-0.11319,-0.142,-0.01,-2.448,1.613,-17.827,1.175,,True,False,8,-5.447,0.03,0.442,0.0,0.0,0.0,0.0,
0,1,,,,,,5.014,-0.062,-0.004,1.566,-0.33546,-0.12173,0.92463,-0.13309,-0.136,-0.01,-2.687,1.16,-17.816,1.547,,True,False,8,-4.758,0.015,0.207,0.0,0.0,0.0,0.0,
0,1,,,,,,5.093,-0.085,-0.006,1.005,0.87032,0.06928,0.42169,-0.24479,-0.162,-0.01,-4.246,-0.751,-17.964,-1.396,,True,False,8,-3.329,0.007,0.1,0.0,0.0,0.0,0.0,
0,1,,,,,,5.202,-0.11,-0.008,0.237,0.53223,0.41741,-0.73527,-0.0434,-0.143,-0.01,-5.772,2.817,-17.876,0.883,,True,False,8,-3.329,0.007,0.1,0.0,0.0,0.0,0.0,
0,1,,,,,,5.443,-0.138,-0.01,-1.079,-0.76981,0.07132,-0.28876,0.56473,-0.164,-0.012,-7.662,-1.067,-18.197,-1.026,,True,False,8,-2.426,0.004,0.052,0.0,0.0,0.0,0.0,
0,1,,,,,,5.585,-0.156,-0.011,-1.992,-0.60049,-0.48603,0.47164,0.42515,-0.152,-0.013,-8.773,1.888,-18.069,-0.811,,True,False,8,-2.137,0.003,0.037,0.0,0.0,0.0,0.0,
0,1,,,,,,5.664,-0.174,-0.013,-3.245,0.25256,-0.65587,0.65597,-0.27524,-0.138,-0.014,-10.047,0.619,-18.029,1.21,,True,False,8,-1.897,0.003,0.026,0.0,0.0,0.0,0.0,
0,1,,,,,,5.788,-0.185,-0.014,-3.994,0.60945,-0.37699,0.34714,-0.60494,-0.157,-0.014,-10.747,-0.113,-18.093,0.61,,True,False,8,-1.696,0.002,0.025,0.0,0.0,0.0,0.0,
0,1,,,,,,5.892,-0.207,-0.016,-5.548,0.52348,0.43501,-0.46741,-0.56415,-0.153,-0.014,-12.108,0.141,-18.048,-0.42,,True,False,8,-1.696,0.002,0.025,0.0,0.0,0.0,0.0,
0,1,,,,,,5.955,-0.211,-0.016,-5.929,0.36818,0.57185,-0.5951,-0.42813,-0.144,-0.013,-12.41,0.352,-18.01,-0.595,,True,False,8,-1.568,0.002,0.019,0.0,0.0,0.0,0.0,
0,1,,,,,,5.979,-0.215,-0.017,-6.242,0.21932,0.65017,-0.66438,-0.29627,-0.138,-0.013,-12.65,0.598,-17.98,-0.693,,True,False,8,-1.568,0.002,0.019,0.0,0.0,0.0,0.0,

0,1,[0 0],[0 0],[6. 2.],[1.5 1.5],[4.49 1.79 0.  ],,,,,,,,,0.0,0,2.65,,,,9.21,[    1.93 -1755.48 -1755.48],,,,,,,,,,Rollout Completed: Pitch Timeout
0,1,,,,,,4.353,0.006,0.0,1.516,0.99999,1e-05,-0.00447,-5e-05,-0.007,0.0,2.655,0.0,0.04,-0.0,,,,,4.503,0.012,0.012,0.0,0.0,-3.23,0.0,Flip Data
0,1,,,,,,1.717,-0.004,0.001,2.016,0.73861,0.0389,-0.67183,0.03982,-0.16,0.45,0.436,9.972,-8.929,8.372,False,False,[],,0.129,0.112,0.006,,,,,Impact Data

0,2,,,,,,8.916,0.001,-0.0,0.531,1.0,-2e-05,-0.00186,7e-05,0.029,0.0,2.663,-0.002,-0.077,0.0,,False,False,8,1.658,0.0,-0.018,8.449,0.004,0.036,-0.015,
0,2,,,,,,8.928,0.004,0.0,0.802,0.99999,-3e-05,-0.00491,2e-05,0.022,0.0,2.657,0.0,-0.043,-0.001,,False,False,8,2.022,-0.0,-0.017,8.52,0.0,0.005,0.003,
0,2,,,,,,9.062,0.005,0.0,0.927,0.99998,-3e-05,-0.00572,0.0,0.017,0.0,2.656,0.0,-0.026,-0.001,,False,False,8,2.022,-0.0,-0.017,8.523,0.0,0.005,0.003,
0,2,,,,,,9.09,0.006,0.0,1.272,0.99998,-1e-05,-0.00587,-4e-05,0.002,0.0,2.655,0.0,0.019,-0.0,,False,False,8,2.599,-0.0,-0.011,8.526,0.0,0.005,0.003,
0,2,,,,,,9.254,0.006,0.0,1.498,0.99999,0.0,-0.0046,-5e-05,-0.007,0.0,2.655,0.0,0.039,-0.0,,False,False,8,3.638,-0.0,0.003,8.53,0.0,0.004,0.002,
0,2,,,,,,9.364,0.006,0.0,1.63,0.99999,1e-05,-0.00353,-5e-05,-0.011,0.0,2.655,0.0,0.046,0.0,,False,False,8,7.007,0.0,0.05,8.532,0.0,0.001,0.001,
0,2,,,,,,9.443,0.003,-0.0,1.895,0.97361,0.00924,-0.22768,0.01301,-0.044,-0.002,1.839,0.292,-9.025,0.528,,True,False,8,7.007,0.0,0.05,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.459,0.002,-0.0,1.925,0.95115,0.0116,-0.30799,0.01792,-0.058,-0.002,1.693,0.278,-10.51,0.611,,True,False,8,9.255,0.01,0.259,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.466,0.002,-0.0,1.925,0.95115,0.0116,-0.30799,0.01792,-0.058,-0.002,1.693,0.278,-10.51,0.611,,True,False,8,9.255,0.01,0.259,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.476,0.001,-0.0,1.953,0.91715,0.01362,-0.39762,0.02352,-0.075,-0.004,1.543,0.24,-11.962,0.679,,True,False,8,9.255,0.01,0.259,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.479,0.001,-0.0,1.954,0.91473,0.01372,-0.40313,0.02386,-0.076,-0.004,1.534,0.237,-12.047,0.682,,True,False,8,9.255,0.01,0.259,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.482,0.001,-0.0,1.954,0.91473,0.01372,-0.40313,0.02386,-0.076,-0.004,1.534,0.237,-12.047,0.682,,True,False,8,10.61,0.026,0.544,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.487,0.001,-0.0,1.954,0.91473,0.01372,-0.40313,0.02386,-0.076,-0.004,1.534,0.237,-12.047,0.682,,True,False,8,10.61,0.026,0.544,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.496,-0.0,-0.0,1.979,0.86537,0.01509,-0.50001,0.03001,-0.094,-0.005,1.38,0.179,-13.459,0.727,,True,False,8,11.117,0.035,0.69,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.502,-0.0,-0.0,1.98,0.86195,0.01514,-0.50585,0.03038,-0.095,-0.005,1.37,0.175,-13.541,0.729,,True,False,8,11.646,0.046,0.87,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.514,-0.0,-0.0,1.98,0.86195,0.01514,-0.50585,0.03038,-0.095,-0.005,1.37,0.175,-13.541,0.729,,True,False,8,11.646,0.046,0.87,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.517,-0.002,-0.0,2.004,0.78496,0.0155,-0.61821,0.03757,-0.117,-0.007,1.192,0.095,-15.069,0.742,,True,False,8,11.646,0.046,0.87,0.0,0.0,-2.85,0.0,
0,2,,,,,,9.524,-0.002,-0.0,2.004,0.78496,0.0155,-0.61821,0.03757,-0.117,-0.007,1.192,0.095,-15.069,0.742,,True,False,8,12.734,0.08,1.362,0.0,0.0,-2.85,0.0,
0,2,,,,,,10.07,0.073,0.008,2.0,0.14259,0.05218,-0.98837,0.00807,-0.132,-0.009,-0.158,-0.468,2.117,0.142,,True,True,8,0.383,0.178,1.822,0.0,0.0,0.0,0.0,
0,2,,,,,,10.203,0.011,0.002,1.995,0.61061,0.03896,-0.79042,0.02966,-0.269,-0.027,0.055,-0.308,2.356,0.148,,True,True,8,-1.144,-0.071,-0.791,0.0,0.0,0.0,0.0,
0,2,,,,,,10.274,0.042,0.005,1.989,0.38796,0.04535,-0.92037,0.01888,0.348,0.036,-0.069,0.614,-7.167,-0.012,,True,True,8,-0.888,-0.325,-3.18,0.0,0.0,0.0,0.0,
0,2,,,,,,10.41,0.065,0.007,1.996,0.21086,0.04899,-0.97624,0.00967,-0.052,-0.004,-0.092,-0.039,-0.044,-0.065,,True,True,8,-0.212,-0.115,-0.959,0.0,0.0,0.0,0.0,
0,2,,,,,,10.496,0.037,0.004,1.989,0.42891,0.04459,-0.90202,0.02026,-0.328,-0.032,-0.076,-0.432,3.389,-0.033,,True,True,8,-1.316,0.219,2.306,0.0,0.0,0.0,0.0,
0,2,,,,,,10.574,0.022,0.003,1.991,0.53366,0.04163,-0.84428,0.0257,-0.262,-0.026,-0.005,-0.327,2.208,0.003,,True,True,8,-0.01,0.219,2.231,0.0,0.0,0.0,0.0,
0,2,,,,,,10.628,0.013,0.002,1.995,0.59843,0.03944,-0.79967,0.02934,-0.049,-0.005,-0.044,0.009,-1.068,0.025,,True,True,8,-0.01,0.219,2.231,0.0,0.0,0.0,0.0,
0,2,,,,,,10.68,0.014,0.002,1.995,0.58761,0.03979,-0.80765,0.02893,0.062,0.006,-0.095,0.196,-2.906,0.021,,True,True,8,-0.01,0.219,2.231,0.0,0.0,0.0,0.0,
0,2,,,,,,10.766,0.036,0.004,1.989,0.43087,0.04433,-0.90108,0.02101,0.257,0.026,-0.09,0.475,-5.737,-0.009,,True,True,8,-0.795,-0.238,-2.325,0.0,0.0,0.0,0.0,
0,2,,,,,,10.885,0.058,0.006,1.993,0.26624,0.04804,-0.96263,0.01259,0.058,0.007,-0.049,0.148,-2.159,-0.045,,True,True,8,-0.412,-0.086,-0.713,0.0,0.0,0.0,0.0,
0,2,,,,,,11.006,0.055,0.006,1.992,0.29311,0.04768,-0.95479,0.01375,-0.125,-0.011,-0.105,-0.15,0.895,-0.056,,True,True,8,-1.001,0.167,1.776,0.0,0.0,0.0,0.0,

0,2,[0 0],[0 0],[6. 2.],[1.5 1.5],[5.79 1.58 0.  ],,,,,,,,,0.0,0,2.65,,,,24.61,[   2.02 -236.57 -254.65],,,,,,,,,,Rollout Completed: Pitch Timeout
0,2,,,,,,9.341,0.006,0.0,1.665,0.99999,1e-05,-0.00323,-5e-05,-0.012,0.0,2.655,0.0,0.047,0.0,,,,,6.065,0.026,0.026,0.0,0.0,-2.85,0.0,Flip Data
0,2,,,,,,9.527,-0.004,-0.0,2.016,0.73471,0.01519,-0.67697,0.04094,-0.141,-0.009,1.088,0.553,-15.363,0.579,True,True,[4 1],,21.995,0.26,8.563,,,,,Impact Data

0,3,,,,,,13.846,0.0,0.0,0.424,1.0,-1e-05,0.0002,-1e-05,0.03,0.0,2.656,-0.002,0.047,-0.002,,False,False,8,1.471,-0.0,-0.002,8.527,0.001,0.048,-0.031,
0,3,,,,,,13.973,0.001,0.0,0.504,1.0,-5e-05,-0.00122,7e-05,0.03,0.0,2.654,-0.006,-0.116,0.005,,False,False,8,1.708,-0.0,-0.019,8.542,0.006,-0.016,0.004,
0,3,,,,,,14.26,0.006,0.0,1.204,0.99998,-1e-05,-0.00608,-3e-05,0.006,0.0,2.655,0.001,0.009,-0.001,,False,False,8,3.916,-0.001,0.005,8.532,0.0,0.004,0.002,
0,3,,,,,,14.47,-0.003,-0.0,1.848,0.68733,0.01581,-0.7248,0.04465,-0.148,-0.01,1.215,0.051,-18.276,0.816,,True,False,8,4.542,0.043,0.629,0.0,0.0,-3.452,0.0,
0,3,,,,,,14.52,-0.014,-0.001,1.912,0.0469,-0.01203,-0.99725,0.05619,-0.136,-0.009,0.478,0.041,-18.41,-0.072,,True,False,8,2.634,0.05,0.719,0.0,0.0,0.0,0.0,
0,3,,,,,,14.55,-0.016,-0.001,1.92,-0.1271,-0.02301,-0.99024,0.05237,-0.136,-0.009,0.299,0.137,-18.38,-0.213,,True,False,8,1.705,0.052,0.752,0.0,0.0,0.0,0.0,
0,3,,,,,,14.586,-0.021,-0.002,1.924,-0.43285,-0.04446,-0.89951,0.03931,-0.142,-0.01,-0.034,0.333,-18.337,-0.405,,True,False,8,-0.409,0.056,0.813,0.0,0.0,0.0,0.0,
0,3,,,,,,14.653,-0.029,-0.002,1.91,-0.79028,-0.07441,-0.60813,0.01014,-0.158,-0.011,-0.529,0.676,-18.289,-0.598,,True,False,8,-2.906,0.055,0.829,0.0,0.0,0.0,0.0,
0,3,,,,,,14.692,-0.04,-0.003,1.85,-0.99315,-0.10558,-0.0338,-0.03694,-0.172,-0.012,-1.21,1.384,-18.196,-0.554,,True,False,8,-2.906,0.055,0.829,0.0,0.0,0.0,0.0,
0,3,,,,,,14.732,-0.044,-0.003,1.824,-0.98137,-0.11224,0.14731,-0.05115,-0.171,-0.012,-1.412,1.612,-18.155,-0.392,,True,False,8,-2.906,0.055,0.829,0.0,0.0,0.0,0.0,
0,3,,,,,,14.825,-0.06,-0.004,1.62,-0.43832,-0.12139,0.88137,-0.12777,-0.143,-0.011,-2.448,1.434,-17.939,1.44,,True,False,8,-5.286,0.037,0.531,0.0,0.0,0.0,0.0,
0,3,,,,,,14.838,-0.063,-0.005,1.574,-0.28782,-0.11665,0.93988,-0.14202,-0.139,-0.011,-2.62,1.041,-17.921,1.675,,True,False,8,-5.286,0.037,0.531,0.0,0.0,0.0,0.0,
0,3,,,,,,14.856,-0.065,-0.005,1.54,-0.1744,-0.11156,0.96636,-0.15259,-0.137,-0.011,-2.743,0.705,-17.913,1.77,,True,False,8,-5.286,0.037,0.531,0.0,0.0,0.0,0.0,
0,3,,,,,,14.917,-0.07,-0.005,1.431,0.15469,-0.08799,0.96679,-0.18342,-0.137,-0.011,-3.093,-0.341,-17.912,1.611,,True,False,8,-4.829,0.019,0.232,0.0,0.0,0.0,0.0,
0,3,,,,,,14.981,-0.07,-0.005,1.431,0.15469,-0.08799,0.96679,-0.18342,-0.137,-0.011,-3.093,-0.341,-17.912,1.611,,True,False,8,-4.006,0.012,0.163,0.0,0.0,0.0,0.0,
0,3,,,,,,15.08,-0.093,-0.007,0.871,0.95171,0.17129,0.07641,-0.24306,-0.171,-0.013,-4.534,0.553,-17.873,-2.186,,True,False,8,-3.946,0.012,0.159,0.0,0.0,0.0,0.0,
0,3,,,,,,15.168,-0.116,-0.009,0.103,0.27627,0.46474,-0.839,0.06138,-0.139,-0.013,-5.972,2.117,-17.652,1.949,,True,False,8,-3.309,0.008,0.099,0.0,0.0,0.0,0.0,
0,3,,,,,,15.22,-0.119,-0.009,-0.037,0.09072,0.46919,-0.86648,0.14436,-0.137,-0.013,-6.19,1.29,-17.664,2.347,,True,False,8,-3.309,0.008,0.099,0.0,0.0,0.0,0.0,
0,3,,,,,,15.265,-0.125,-0.01,-0.313,-0.24866,0.42689,-0.81429,0.30475,-0.141,-0.014,-6.598,-0.334,-17.711,2.143,,True,False,8,-2.76,0.006,0.059,0.0,0.0,0.0,0.0,
0,3,,,,,,15.323,-0.128,-0.01,-0.46,-0.4047,0.37855,-0.73927,0.38262,-0.147,-0.014,-6.809,-0.962,-17.738,1.619,,True,False,8,-2.76,0.006,0.059,0.0,0.0,0.0,0.0,
0,3,,,,,,15.414,-0.151,-0.012,-1.511,-0.77406,-0.23686,0.15906,0.56518,-0.168,-0.016,-8.201,0.578,-17.669,-1.49,,True,False,8,-2.447,0.005,0.054,0.0,0.0,0.0,0.0,
0,3,,,,,,15.515,-0.167,-0.014,-2.409,-0.3092,-0.64251,0.66984,0.2071,-0.142,-0.016,-9.212,1.732,-17.476,0.199,,True,False,8,-2.177,0.004,0.04,0.0,0.0,0.0,0.0,
0,3,,,,,,15.55,-0.171,-0.014,-2.718,-0.09071,-0.68797,0.71937,0.03132,-0.137,-0.016,-9.526,1.449,-17.448,0.673,,True,False,8,-2.177,0.004,0.04,0.0,0.0,0.0,0.0,
0,3,,,,,,15.577,-0.177,-0.015,-3.136,0.19582,-0.66682,0.6888,-0.20632,-0.139,-0.016,-9.934,0.925,-17.444,0.943,,True,False,8,-1.948,0.003,0.028,0.0,0.0,0.0,0.0,
0,3,,,,,,15.672,-0.187,-0.016,-3.835,0.56541,-0.45505,0.4439,-0.52553,-0.157,-0.016,-10.591,0.277,-17.475,0.8,,True,False,8,-1.749,0.003,0.026,0.0,0.0,0.0,0.0,
0,3,,,,,,15.749,-0.2,-0.017,-4.657,0.73103,-0.04964,-0.00275,-0.68054,-0.17,-0.017,-11.34,-0.086,-17.489,0.406,,True,False,8,-1.749,0.003,0.026,0.0,0.0,0.0,0.0,

0,3,[0 0],[0 0],[6. 2.],[1.5 1.5],[4.43 1.92 0.  ],,,,,,,,,0.0,0,2.65,,,,9.16,[    1.92 -1598.3  -1598.3 ],,,,,,,,,,Rollout Completed: Pitch Timeout
0,3,,,,,,14.271,0.006,0.0,1.504,0.99999,4e-05,-0.00466,-4e-05,-0.006,0.0,2.655,0.001,0.038,-0.0,,,,,4.437,0.011,0.011,0.0,0.0,-3.452,0.0,Flip Data
0,3,,,,,,9.527,-0.004,-0.0,2.016,0.73471,0.01519,-0.67697,0.04094,-0.141,-0.009,1.088,0.553,-15.363,0.579,False,False,[],,0.001,0.071,0.007,,,,,Impact Data

0,4,,,,,,18.983,0.001,0.0,0.53,1.0,-3e-05,-0.00195,7e-05,0.029,0.0,2.647,-0.003,-0.071,-0.0,,False,False,8,1.83,-0.0,-0.018,8.582,0.0,0.005,0.002,
0,4,,,,,,19.172,0.006,0.0,1.124,0.99998,-2e-05,-0.00612,-2e-05,0.008,0.0,2.654,0.0,0.002,-0.001,,False,False,8,2.294,-0.0,-0.014,8.546,0.0,0.005,0.003,
0,4,,,,,,19.197,0.006,0.0,1.193,0.99998,-1e-05,-0.00603,-3e-05,0.005,0.0,2.654,0.0,0.011,-0.001,,False,False,8,2.294,-0.0,-0.014,8.536,0.0,0.004,0.003,
0,4,,,,,,19.366,0.006,0.0,1.522,0.99999,1e-05,-0.00433,-4e-05,-0.008,0.0,2.655,0.0,0.041,-0.0,,False,False,8,4.635,-0.0,0.014,8.533,0.0,0.002,0.001,
0,4,,,,,,19.429,0.005,0.0,1.822,1.0,9e-05,-0.00292,3e-05,-0.015,0.0,2.619,0.04,-0.73,0.043,,True,False,8,10.021,0.0,0.066,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.478,0.004,0.0,1.937,0.99452,0.00498,-0.10422,0.00579,-0.032,-0.001,2.281,0.345,-7.749,0.447,,True,False,8,10.021,0.0,0.066,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.48,0.004,0.0,1.937,0.99452,0.00498,-0.10422,0.00579,-0.032,-0.001,2.281,0.345,-7.749,0.447,,True,False,8,10.021,0.0,0.066,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.487,0.004,0.0,1.937,0.99452,0.00498,-0.10422,0.00579,-0.032,-0.001,2.281,0.345,-7.749,0.447,,True,False,8,14.282,0.006,0.21,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.501,0.003,0.0,1.977,0.98254,0.00837,-0.18554,0.01059,-0.047,-0.002,2.147,0.401,-10.365,0.608,,True,False,8,18.415,0.017,0.445,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.521,0.002,-0.0,2.016,0.95554,0.01215,-0.29411,0.01722,-0.07,-0.003,1.999,0.403,-13.044,0.767,,True,False,8,5.197,0.287,7.314,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.524,0.002,-0.0,2.016,0.95554,0.01215,-0.29411,0.01722,-0.07,-0.003,1.999,0.403,-13.044,0.767,,True,True,8,-5.658,0.119,5.466,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.697,-0.006,-0.001,2.025,0.97754,0.00145,-0.2096,0.02171,-0.516,-0.032,0.235,-1.761,17.661,-0.393,,True,True,8,-5.658,0.119,5.466,0.0,0.0,-4.616,0.0,
0,4,,,,,,19.763,-0.109,-0.001,1.894,0.96505,-0.05097,-0.14219,0.21414,-0.416,0.041,-1.416,5.234,-13.982,4.796,,True,True,8,-7.056,-0.215,2.298,0.0,0.0,-4.616,0.0,
0,4,,,,,,20.045,-0.212,0.003,1.386,-0.86307,0.13436,-0.48518,0.04078,-0.516,0.009,-3.387,7.801,-22.415,5.706,,True,True,8,-4.315,0.004,0.573,0.0,0.0,0.0,0.0,
0,4,,,,,,20.088,-0.274,0.003,0.906,-0.58481,-0.31058,0.70681,-0.2489,-0.494,0.003,-4.602,10.739,-20.335,8.092,,True,True,8,-4.169,0.005,0.52,0.0,0.0,0.0,0.0,
0,4,,,,,,20.206,-0.321,0.004,0.409,0.52561,-0.38628,0.67139,-0.3518,-0.497,0.014,-5.518,5.758,-22.102,8.153,,True,True,8,-3.441,-0.011,0.32,0.0,0.0,0.0,0.0,
0,4,,,,,,20.398,-0.43,0.004,-1.016,-0.03661,0.73086,-0.62453,0.27287,-0.484,0.009,-7.643,8.899,-20.712,8.946,,True,True,8,-2.544,-0.002,0.167,0.0,0.0,0.0,0.0,

0,4,[0 0],[0 0],[6. 2.],[1.5 1.5],[8.01 2.56 0.  ],,,,,,,,,0.0,0,2.65,,,,9.64,[    2.02 -1079.1  -1079.1 ],,,,,,,,,,Rollout Completed: Impact Timeout
0,4,,,,,,19.423,0.005,0.0,1.798,1.0,3e-05,-0.00193,-4e-05,-0.014,0.0,2.655,0.0,0.049,0.0,,,,,8.639,0.046,0.046,0.0,0.0,-4.616,0.0,Flip Data
