vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
1.5,25.0,10,1.36,0.63,[6.7  7.61],[2. 2.],3.87,0.01,7.85,0.0,0.9667,0.0,3.9485,0.0429,14.6492,0.3198,-8.7545,0.0931,1.942,0.0017,0.158,0.6045,0.0005,2.0493,0.1873,2.0521,0.2964,1.0068,0.0148,-0.0893,0.0266,75.1584,2.9452,0.1655,0.0032
1.5,25.0,11,1.36,0.63,[6.37 5.19],[2. 2.],3.83,0.0,7.81,0.0,0.8667,0.0,3.9226,0.0446,14.4582,0.3348,-8.6948,0.0972,1.941,0.0018,0.159,0.6043,0.0005,2.1328,0.3026,2.3087,0.6122,0.9518,0.1224,-0.0532,0.1435,88.0671,30.9261,0.181,0.0384
1.5,25.0,20,1.36,0.63,[1.   5.11],[2. 2.],3.82,0.0,8.51,0.05,1.0,0.0,3.8877,0.0469,15.1026,0.3548,-8.623,0.1055,1.9444,0.0019,0.1556,0.6046,0.0005,1.7422,0.419,1.626,0.4499,1.0204,0.0207,0.0224,0.0467,70.0887,4.6012,0.1569,0.0038
1.5,25.0,21,1.36,0.63,[3.   3.78],[2. 2.],5.58,0.01,3.79,0.01,0.0,0.0,5.7069,0.0922,30.161,0.9181,-12.688,0.2021,1.9898,0.0017,0.1102,0.605,0.0,3.8904,1.2619,3.8904,1.2619,1.3092,0.01,-0.0168,0.0686,,,0.1164,0.0091
1.5,25.0,22,1.36,0.63,[5.   3.82],[2. 2.],4.7,0.0,5.69,0.0,0.0,0.0,4.8094,0.0672,23.1642,0.666,-10.6717,0.1491,1.9743,0.0018,0.1257,0.6048,0.0004,13.8692,3.9469,14.3442,3.8644,1.2551,0.0182,0.0543,0.0531,,,0.1256,0.0075
1.5,30.0,10,1.3,0.75,[2.83 3.12],[2. 2.],6.46,0.0,2.96,0.0,0.0,0.0,6.7001,0.1176,40.9609,1.3295,-11.9474,0.2164,1.9873,0.0018,0.1127,0.721,0.0,4.2766,0.897,4.2766,0.897,1.269,0.0062,0.141,0.0771,,,0.1036,0.0099
1.5,30.0,11,1.3,0.75,[3.6  3.56],[2. 2.],4.29,0.0,7.0,0.01,0.9333,0.0,4.3941,0.0502,18.4292,0.9041,-7.8146,0.0915,1.9319,0.0041,0.1681,0.721,0.0,1.8561,0.3462,1.8242,0.5524,0.9213,0.1313,-0.0368,0.1396,86.5539,32.239,0.1871,0.0398
1.5,30.0,20,1.3,0.75,[1.   6.11],[2. 2.],4.3,0.01,6.96,0.0,0.8667,0.0,4.3976,0.0532,19.3485,0.4682,-7.8204,0.1,1.9361,0.002,0.1639,0.7209,0.0002,1.8348,0.3485,1.7731,0.525,0.9467,0.0712,-0.0815,0.0964,80.5517,19.7136,0.1791,0.025
1.5,30.0,21,1.3,0.75,[3.   7.16],[2. 2.],4.19,0.01,7.19,0.01,0.6333,0.0,4.2493,0.0462,18.0718,0.3949,-7.5555,0.0818,1.9304,0.0018,0.1696,0.721,0.0,1.9103,0.2277,2.0034,0.4281,0.8896,0.1242,-0.0633,0.1332,91.1556,28.5111,0.1893,0.0371
1.5,30.0,22,1.3,0.75,[5.   6.61],[2. 2.],4.65,0.01,6.05,0.0,0.6,0.0,4.781,0.0572,21.2777,0.7031,-8.5051,0.1055,1.9436,0.0025,0.1564,0.721,0.0,3.0217,1.4163,4.235,2.9306,1.035,0.1105,-0.0826,0.1875,78.6408,26.2624,0.1723,0.0354
1.5,35.0,10,1.23,0.86,[2.98 4.44],[2. 2.],4.4,0.01,6.67,0.0,0.4667,0.0,4.4953,0.058,18.8264,0.4746,-6.5531,0.0869,1.9084,0.0024,0.1916,0.831,0.0,1.4212,0.2848,1.2574,0.3173,0.8436,0.0984,-0.0363,0.1065,88.6773,25.7902,0.1914,0.035
1.5,35.0,11,1.23,0.86,[5.12 5.83],[2. 2.],5.15,0.0,5.31,0.01,0.1333,0.0,5.2612,0.0733,26.7133,1.7289,-7.6732,0.1083,1.939,0.0052,0.161,0.831,0.0,6.3523,3.5701,9.2946,4.932,1.052,0.1301,0.1306,0.1044,119.8293,59.8611,0.1596,0.05
1.5,35.0,20,1.23,0.86,[1.   7.69],[2. 2.],4.25,0.01,7.41,0.03,0.9333,0.0,4.3343,0.0339,18.7823,0.3188,-6.3184,0.0477,1.9082,0.0016,0.1918,0.831,0.0,1.265,0.3587,1.083,0.4205,0.8544,0.017,0.0282,0.0573,82.2406,4.7762,0.1768,0.0044
1.5,35.0,21,1.23,0.86,[3.   3.01],[2. 2.],5.73,0.0,4.56,0.0,0.0,0.0,5.9017,0.1166,31.9252,1.3183,-8.6101,0.1741,1.9528,0.003,0.1472,0.831,0.0,16.3051,1.438,16.3051,1.438,1.1601,0.0083,0.2277,0.0377,,,0.121,0.0063
1.5,35.0,22,1.23,0.86,[5.   6.66],[2. 2.],4.22,0.04,8.49,0.0,1.0,0.0,4.2636,0.0794,17.1606,0.6163,-6.2114,0.1186,1.8993,0.0036,0.2007,0.831,0.0,,,,,,,,,,,,
1.5,40.0,10,1.15,0.96,[4.15 7.05],[2. 2.],4.26,0.0,7.87,0.01,0.9,0.0,4.3577,0.0458,18.3588,0.8666,-5.277,0.0576,1.8816,0.0052,0.2184,0.935,0.0,0.7943,0.156,0.3809,0.2786,0.731,0.1016,0.1806,0.0544,90.79,25.888,0.1839,0.0353
1.5,40.0,11,1.15,0.96,[3.62 6.38],[2. 2.],4.22,0.0,7.95,0.0,0.8,0.0,4.3363,0.0573,18.4606,0.8685,-5.249,0.0712,1.8822,0.0052,0.2178,0.935,0.0,0.7936,0.1227,0.4673,0.2192,0.736,0.0873,0.1921,0.0539,87.5725,19.9296,0.1778,0.0261
1.5,40.0,20,1.15,0.96,[1.   4.46],[2. 2.],6.0,0.0,3.54,0.0,0.0,0.0,6.2302,0.0915,35.36,1.1564,-7.5631,0.1125,1.9427,0.0026,0.1573,0.935,0.0,10.4286,1.4705,10.4286,1.4705,1.0809,0.0101,0.1163,0.054,,,0.1411,0.0073
1.5,40.0,21,1.15,0.96,[3.   6.43],[2. 2.],4.46,0.17,6.69,0.08,0.5667,0.0,4.6385,0.1705,20.2159,1.4246,-5.6193,0.2075,1.8917,0.0072,0.2083,0.935,0.0,0.6274,0.0804,0.6663,0.7007,0.8137,0.1021,0.1271,0.0855,78.7719,27.3753,0.1836,0.0396
1.5,40.0,22,1.15,0.96,[5.   3.34],[2. 2.],4.33,0.0,7.93,0.24,1.0,0.0,4.4055,0.0562,18.5658,0.8551,-5.3329,0.0721,1.8828,0.0049,0.2172,0.935,0.0,0.7299,0.0531,0.4921,0.1683,0.767,0.0283,0.2056,0.0637,81.3874,5.4819,0.1699,0.005
1.5,45.0,10,1.06,1.06,[3.89 5.21],[2. 2.],4.66,0.0,6.31,0.0,0.7667,0.0,4.7819,0.0781,22.386,1.2481,-4.8413,0.0823,1.8818,0.0062,0.2182,1.031,0.0,0.5591,0.0236,0.4013,0.1389,0.7275,0.0271,0.0881,0.054,79.5854,5.4475,0.185,0.0056
1.5,45.0,11,1.06,1.06,[3.93 6.67],[2. 2.],6.81,0.0,3.63,0.17,0.0,0.0,7.0944,0.1582,45.0961,1.9053,-7.2117,0.1647,1.9464,0.0033,0.1536,1.031,0.0,,,,,,,,,,,,
1.5,45.0,20,1.06,1.06,[1.   4.48],[2. 2.],4.93,0.02,5.57,0.0,0.8,0.0,5.0849,0.0693,25.8501,0.6748,-5.1558,0.0731,1.8972,0.0027,0.2028,1.031,0.0,0.5231,0.0329,0.3396,0.0954,0.769,0.0166,0.003,0.0475,74.4424,4.0865,0.1898,0.0032
1.5,45.0,21,1.06,1.06,[3.   3.86],[2. 2.],5.29,0.0,4.75,0.0,0.4,0.0,5.4707,0.0806,28.6633,0.8235,-5.5466,0.0819,1.9074,0.0028,0.1926,1.031,0.0,1.8371,1.551,4.0624,4.1865,0.7975,0.1606,0.0545,0.1952,99.9164,45.9765,0.2065,0.0705
1.5,45.0,22,1.06,1.06,[5.   6.67],[2. 2.],4.45,0.0,7.46,0.0,0.7,0.2,4.5557,0.0656,20.6723,0.6119,-4.6112,0.0644,1.8732,0.0034,0.2268,1.031,0.0,0.6857,0.0303,0.4841,0.167,0.6572,0.0959,0.2316,0.0461,92.8721,29.8521,0.187,0.0422
1.5,50.0,10,0.96,1.15,[5.6  4.32],[2. 2.],4.99,0.02,5.23,0.01,0.8333,0.0667,5.158,0.067,26.1443,1.5259,-4.3721,0.0584,1.8807,0.0066,0.2193,1.12,0.0,0.4785,0.038,0.289,0.0992,0.6652,0.0206,-0.0152,0.0565,79.1059,4.3754,0.1993,0.0044
1.5,50.0,11,0.96,1.15,[6.71 7.74],[2. 2.],5.13,0.0,5.03,0.69,0.3667,0.3333,5.2732,0.0963,26.5432,1.6601,-4.4675,0.0822,1.8823,0.0066,0.2177,1.12,0.0,0.6711,0.4917,3.5319,4.855,0.7221,0.0479,0.2169,0.2016,66.4464,12.9313,0.1743,0.0212
1.5,50.0,20,0.96,1.15,[1.   4.11],[2. 2.],4.89,0.0,5.62,0.03,0.2,0.5333,5.0032,0.0838,24.1241,1.3545,-4.2355,0.0736,1.8717,0.0064,0.2283,1.12,0.0,0.5239,0.0359,0.3634,0.1144,0.6468,0.0219,0.0537,0.068,83.6059,4.5799,0.1937,0.0057
1.5,50.0,21,0.96,1.15,[3.   7.01],[2. 2.],5.1,0.0,9.06,0.01,0.1,0.6667,5.2497,0.0801,25.646,0.7566,-4.4484,0.0708,1.8788,0.0033,0.2212,1.12,0.0,0.8666,0.7931,21.0934,7.4482,0.7751,0.0212,0.7789,0.0275,44.9717,3.6676,0.1245,0.0035
1.5,50.0,22,0.96,1.15,[5.   4.91],[2. 2.],5.12,0.05,5.19,0.01,0.6,0.1667,5.2165,0.1107,25.6598,1.6577,-4.4183,0.0933,1.8786,0.0069,0.2214,1.12,0.0,0.525,0.1101,0.8485,2.3279,0.6815,0.0337,0.0188,0.0923,77.5906,4.2218,0.195,0.0102
