vel_IC,phi_IC,d_ceiling,My,k_run,vx,vz,RREV_trig,OFy_trig,impact_eul,landing_success
1.0,40.0,0.5,-7.75,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-8.0,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-8.25,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-8.5,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-8.75,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-9.0,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-9.25,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-9.5,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.5,-9.75,2,0.77,0.64,1.28,-1.54,,0.0
1.0,40.0,0.45,-3.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-3.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-3.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-3.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-4.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-4.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-4.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-4.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-5.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-5.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-5.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-5.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-6.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-6.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-6.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-6.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-7.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-7.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-7.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-7.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-8.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-8.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-8.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-8.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-9.0,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-9.25,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-9.5,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.45,-9.75,2,0.77,0.64,1.4222,-1.7111,,0.0
1.0,40.0,0.4,-3.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-3.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-3.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-3.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-4.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-4.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-4.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-4.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-5.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-5.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-5.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-5.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-6.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-6.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-6.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-6.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-7.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-7.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-7.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-7.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-8.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-8.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-8.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-8.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-9.0,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-9.25,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-9.5,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.4,-9.75,2,0.77,0.64,1.6,-1.925,,0.0
1.0,40.0,0.35,-3.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-3.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-3.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-3.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-4.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-4.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-4.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-4.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-5.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-5.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-5.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-5.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-6.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-6.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-6.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-6.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-7.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-7.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-7.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-7.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-8.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-8.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-8.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-8.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-9.0,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-9.25,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-9.5,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.35,-9.75,2,0.77,0.64,1.8286,-2.2,,0.0
1.0,40.0,0.3,-3.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-3.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-3.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-3.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-4.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-4.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-4.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-4.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-5.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-5.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-5.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-5.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-6.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-6.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-6.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-6.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-7.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-7.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-7.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-7.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-8.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-8.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-8.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-8.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-9.0,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-9.25,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-9.5,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.3,-9.75,2,0.77,0.64,2.1333,-2.5667,,0.0
1.0,40.0,0.25,-3.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-3.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-3.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-3.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-4.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-4.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-4.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-4.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-5.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-5.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-5.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-5.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-6.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-6.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-6.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-6.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-7.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-7.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-7.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-7.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-8.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-8.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-8.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-8.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-9.0,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-9.25,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-9.5,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.25,-9.75,2,0.77,0.64,2.56,-3.08,,0.0
1.0,40.0,0.2,-3.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-3.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-3.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-3.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-4.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-4.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-4.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-4.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-5.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-5.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-5.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-5.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-6.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-6.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-6.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-6.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-7.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-7.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-7.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-7.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-8.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-8.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-8.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-8.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-9.0,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-9.25,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-9.5,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.2,-9.75,2,0.77,0.64,3.2,-3.85,,0.0
1.0,40.0,0.15,-3.0,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-3.25,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-3.5,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-3.75,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-4.0,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-4.25,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-4.5,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-4.75,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-5.0,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-5.25,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-5.5,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-5.75,2,0.77,0.64,4.2667,-5.1333,,0.0
1.0,40.0,0.15,-6.0,2,0.77,0.64,4.2667,-5.1333,,0.5
1.0,40.0,0.15,-6.25,2,0.77,0.64,4.2667,-5.1333,,0.5
1.0,40.0,0.15,-6.5,2,0.77,0.64,4.2667,-5.1333,261.6947,0.5
1.0,40.0,0.15,-6.75,2,0.77,0.64,4.2667,-5.1333,243.7972,0.5
1.0,40.0,0.15,-7.0,2,0.77,0.64,4.2667,-5.1333,240.5473,0.5
1.0,40.0,0.15,-7.25,2,0.77,0.64,4.2667,-5.1333,222.9067,0.0
1.0,40.0,0.15,-7.5,2,0.77,0.64,4.2667,-5.1333,230.962,0.0
1.0,40.0,0.15,-7.75,2,0.77,0.64,4.2667,-5.1333,231.577,0.0
1.0,40.0,0.15,-8.0,2,0.77,0.64,4.2667,-5.1333,229.3024,0.0
1.0,40.0,0.15,-8.25,2,0.77,0.64,4.2667,-5.1333,228.0911,0.0
1.0,40.0,0.15,-8.5,2,0.77,0.64,4.2667,-5.1333,223.4686,0.0
1.0,40.0,0.15,-8.75,2,0.77,0.64,4.2667,-5.1333,224.2703,0.0
1.0,40.0,0.15,-9.0,2,0.77,0.64,4.2667,-5.1333,231.6116,0.0
1.0,40.0,0.15,-9.25,2,0.77,0.64,4.2667,-5.1333,230.3161,0.0
1.0,40.0,0.15,-9.5,2,0.77,0.64,4.2667,-5.1333,226.1864,0.0
1.0,40.0,0.15,-9.75,2,0.77,0.64,4.2667,-5.1333,224.5975,0.0
1.0,40.0,0.1,-3.0,2,0.77,0.64,6.4,-7.7,188.0271,0.0
1.0,40.0,0.1,-3.25,2,0.77,0.64,6.4,-7.7,188.525,0.0
1.0,40.0,0.1,-3.5,2,0.77,0.64,6.4,-7.7,188.1443,0.0
1.0,40.0,0.1,-3.75,2,0.77,0.64,6.4,-7.7,189.1758,0.0
1.0,40.0,0.1,-4.0,2,0.77,0.64,6.4,-7.7,191.2464,0.0
1.0,40.0,0.1,-4.25,2,0.77,0.64,6.4,-7.7,187.2242,0.0
1.0,40.0,0.1,-4.5,2,0.77,0.64,6.4,-7.7,189.5621,0.0
1.0,40.0,0.1,-4.75,2,0.77,0.64,6.4,-7.7,189.2545,0.0
1.0,40.0,0.1,-5.0,2,0.77,0.64,6.4,-7.7,187.8012,0.0
1.0,40.0,0.1,-5.25,2,0.77,0.64,6.4,-7.7,187.6867,0.0
1.0,40.0,0.1,-5.5,2,0.77,0.64,6.4,-7.7,188.3764,0.0
1.0,40.0,0.1,-5.75,2,0.77,0.64,6.4,-7.7,188.2977,0.0
1.0,40.0,0.1,-6.0,2,0.77,0.64,6.4,-7.7,191.1362,0.0
1.0,40.0,0.1,-6.25,2,0.77,0.64,6.4,-7.7,188.4522,0.0
1.0,40.0,0.1,-6.5,2,0.77,0.64,6.4,-7.7,188.8738,0.0
1.0,40.0,0.1,-6.75,2,0.77,0.64,6.4,-7.7,185.5399,0.0
1.0,40.0,0.1,-7.0,2,0.77,0.64,6.4,-7.7,187.8766,0.0
1.0,40.0,0.1,-7.25,2,0.77,0.64,6.4,-7.7,187.0726,0.0
1.0,40.0,0.1,-7.5,2,0.77,0.64,6.4,-7.7,189.5241,0.0
1.0,40.0,0.1,-7.75,2,0.77,0.64,6.4,-7.7,189.2934,0.0
1.0,40.0,0.1,-8.0,2,0.77,0.64,6.4,-7.7,187.6456,0.0
1.0,40.0,0.1,-8.25,2,0.77,0.64,6.4,-7.7,188.2202,0.0
1.0,40.0,0.1,-8.5,2,0.77,0.64,6.4,-7.7,189.0233,0.0
1.0,40.0,0.1,-8.75,2,0.77,0.64,6.4,-7.7,190.9014,0.0
1.0,40.0,0.1,-9.0,2,0.77,0.64,6.4,-7.7,188.9885,0.0
1.0,40.0,0.1,-9.25,2,0.77,0.64,6.4,-7.7,187.3384,0.0
1.0,40.0,0.1,-9.5,2,0.77,0.64,6.4,-7.7,189.6771,0.0
1.0,40.0,0.1,-9.75,2,0.77,0.64,6.4,-7.7,191.6301,0.0
1.0,50.0,0.55,-3.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-3.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-3.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-3.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-4.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-4.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-4.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-4.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-5.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-5.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-5.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-5.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-6.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-6.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-6.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-6.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-7.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-7.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-7.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-7.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-8.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-8.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-8.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-8.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-9.0,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-9.25,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-9.5,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.55,-9.75,2,0.64,0.77,1.4,-1.1636,,0.0
1.0,50.0,0.5,-3.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-3.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-3.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-3.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-4.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-4.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-4.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-4.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-5.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-5.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-5.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-5.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-6.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-6.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-6.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-6.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-7.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-7.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-7.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-7.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-8.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-8.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-8.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-8.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-9.0,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-9.25,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-9.5,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.5,-9.75,2,0.64,0.77,1.54,-1.28,,0.0
1.0,50.0,0.45,-3.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-3.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-3.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-3.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-4.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-4.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-4.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-4.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-5.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-5.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-5.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-5.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-6.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-6.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-6.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-6.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-7.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-7.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-7.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-7.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-8.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-8.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-8.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-8.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-9.0,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-9.25,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-9.5,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.45,-9.75,2,0.64,0.77,1.7111,-1.4222,,0.0
1.0,50.0,0.4,-3.0,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-3.25,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-3.5,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-3.75,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-4.0,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-4.25,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-4.5,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-4.75,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-5.0,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-5.25,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-5.5,2,0.64,0.77,1.925,-1.6,,0.0
1.0,50.0,0.4,-5.75,2,0.64,0.77,1.925,-1.6,,0.0
