vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
3.5,2.5,2,0.949999988079071,5.03,7.82,5.24,0.14,0.0,0.13,5.581263157894737,-3.76,-7.822157894736841,-146.87593711284038,0.18252631578945666,[0. 0.],[0. 0.],[3.63 4.75 2.09],[2. 2. 2.]
3.5,2.5,3,0.625,4.67,2.98,1.73,0.0,0.0,0.0,4.8953999999999995,-3.2971999999999997,-2.979866666666666,-119.26675022562837,0.2461333333333035,[0. 0.],[0. 0.],[5.5  3.26 1.87],[2. 2. 2.]
3.5,2.5,4,0.9583333134651184,5.27,10.19,5.02,0.0,0.01,0.03,5.73917391304348,-3.8700434782608695,-10.195826086956524,-135.19143262658926,0.1812173913043481,[0. 0.],[0. 0.],[4.67 6.42 2.6 ],[2. 2. 2.]
3.5,2.5,5,1.0,2.98,6.84,3.36,0.01,0.0,0.02,3.3,-2.2359999999999998,-6.843,-114.45898566946634,0.4340000000000259,[0. 0.],[0. 0.],[3.15 6.53 5.6 ],[2. 2. 2.]
3.5,2.75,0,0.9444444179534912,4.53,4.97,11.02,0.01,0.01,0.8,4.90135294117647,-3.635882352941177,-4.969411764705883,-148.45971924521209,0.22364705882352395,[0. 0.],[0. 0.],[3.67 5.16 1.82],[2. 2. 2.]
3.5,2.75,1,0.9473684430122375,4.68,5.33,3.19,0.01,0.04,0.12,5.2135,-3.869944444444444,-5.347722222222221,-148.53268552913173,0.210444444444434,[0. 0.],[0. 0.],[3.73 5.48 2.65],[2. 2. 2.]
3.5,2.75,2,0.7916666865348816,5.49,8.28,4.37,0.01,0.0,1.09,5.920421052631579,-4.3897894736842105,-8.279105263157895,-111.88258396710516,0.17136842105263608,[0. 0.],[0. 0.],[4.51 6.81 4.08],[2. 2. 2.]
3.5,2.75,3,0.8333333134651184,4.87,5.45,4.52,0.02,0.01,0.0,5.43925,-4.038,-5.44805,-134.8380365975786,0.19549999999999415,[0. 0.],[0. 0.],[5.6  6.76 4.47],[2. 2. 2.]
3.5,2.75,4,1.0,5.19,7.52,15.7,0.0,0.1,0.44,5.628217391304347,-4.174217391304348,-7.545826086956522,-142.45197033538963,0.17921739130434597,[0. 0.],[0. 0.],[5.67 6.9  1.04],[2. 2. 2.]
3.5,2.75,5,0.7916666865348816,4.83,4.36,3.98,0.0,0.03,0.02,5.159368421052632,-3.8282631578947375,-4.361631578947368,-126.4652311098234,0.2179999999999908,[0. 0.],[0. 0.],[1.35 3.65 1.22],[2. 2. 2.]
3.56,0.26,1,0.125,4.29,7.24,4.48,1.36,1.14,1.89,4.761,-0.3275,-7.773,-58.007257636245434,0.22499999999999787,[0. 0.],[0. 0.],[5.4 6.7 3.1],[2. 2. 2.]
3.75,0.0,0,0.0,9.15,6.17,3.47,0.8,1.37,0.13,,,,,,[0. 0.],[0. 0.],[6.78 3.88 3.13],[2. 2. 2.]
3.75,0.0,1,0.625,4.75,7.73,3.74,0.0,0.03,0.0,5.0570666666666675,-0.002333333333333333,-7.738133333333333,-177.23520790560235,0.217533333333328,[0. 0.],[0. 0.],[3.2  5.56 2.32],[2. 2. 2.]
3.75,0.0,2,0.7083333134651184,4.33,6.98,4.82,0.0,0.0,0.0,4.646588235294118,-0.002882352941176471,-6.9756470588235295,-114.2090056940011,0.23441176470588315,[0. 0.],[0. 0.],[5.12 6.68 5.13],[2. 2. 2.]
3.75,0.0,3,0.6000000238418579,4.07,5.63,1.19,0.02,0.02,0.03,4.591916666666667,-0.0024166666666666664,-5.6321666666666665,-84.82084510204754,0.2460833333333364,[0. 0.],[0. 0.],[5.77 5.09 2.34],[2. 2. 2.]
3.75,0.0,4,0.0,11.68,7.09,6.14,0.13,0.03,0.01,,,,,,[0. 0.],[0. 0.],[1.29 6.39 6.1 ],[2. 2. 2.]
3.75,0.0,5,0.5833333134651184,4.3,6.6,5.18,0.02,0.06,0.17,4.758214285714286,-0.0016428571428571432,-6.5405,-71.99148177314615,0.2261428571428772,[0. 0.],[0. 0.],[1.99 6.22 1.9 ],[2. 2. 2.]
3.75,0.25,0,0.7083333134651184,4.39,7.29,0.96,0.0,0.18,0.0,4.907,-0.30941176470588233,-7.306823529411766,-153.49206391057248,0.21752941176469798,[0. 0.],[0. 0.],[1.68 5.33 1.99],[2. 2. 2.]
3.75,0.25,1,0.6499999761581421,4.34,9.58,5.48,0.36,0.03,0.0,5.099692307692308,-0.32230769230769235,-9.582384615384616,-147.614349666955,0.2090769230769179,[0. 0.],[0. 0.],[1.94 6.73 5.06],[2. 2. 2.]
3.75,0.25,2,0.5416666865348816,4.52,10.2,1.15,0.01,1.4,0.06,4.9496153846153845,-0.3128461538461539,-10.338692307692307,-150.51934719586563,0.22284615384615536,[0. 0.],[0. 0.],[1.61 5.34 1.34],[2. 2. 2.]
3.75,0.25,3,0.47826087474823,3.86,3.4,5.87,0.04,0.01,0.02,4.290454545454546,-0.2727272727272727,-3.4009090909090913,-144.44222448945217,0.28672727272727433,[0. 0.],[0. 0.],[6.47 1.28 1.26],[2. 2. 2.]
3.75,0.25,4,0.4000000059604645,3.72,5.18,4.29,0.01,0.02,0.23,4.255666666666666,-0.26983333333333337,-5.175166666666667,-171.0140421324687,0.27183333333332627,[0. 0.],[0. 0.],[6.21 5.85 3.64],[2. 2. 2.]
3.75,0.25,5,0.695652186870575,4.67,8.3,4.67,0.01,0.17,0.0,5.05125,-0.317625,-8.2789375,-162.66497295195927,0.20218750000000796,[0. 0.],[0. 0.],[5.09 3.93 3.06],[2. 2. 2.]
3.75,0.5,0,0.3636363744735718,4.45,5.55,0.83,0.0,0.22,0.03,4.74575,-0.59775,-5.619999999999999,-157.37401156763133,0.2181250000000028,[0. 0.],[0. 0.],[2.33 4.53 2.07],[2. 2. 2.]
3.75,0.5,1,0.05263157933950424,4.59,3.99,9.13,0.0,0.0,0.07,4.77,-0.604,-3.987,-181.7162500146836,0.27000000000003865,[0. 0.],[0. 0.],[3.35 2.82 1.82],[2. 2. 2.]
3.75,0.5,2,0.6315789222717285,4.01,5.07,5.4,0.0,0.17,0.02,4.573250000000001,-0.5687500000000001,-5.108083333333334,-171.85494913624623,0.2550833333333351,[0. 0.],[0. 0.],[3.71 4.97 3.87],[2. 2. 2.]
3.75,0.5,3,0.17391304671764374,4.68,4.18,16.21,0.0,0.0,0.09,4.78475,-0.605,-4.178999999999999,-166.42030114401285,0.25675000000000026,[0. 0.],[0. 0.],[4.01 4.29 2.68],[2. 2. 2.]
3.75,0.5,4,0.20000000298023224,2.61,4.98,1.01,0.89,0.93,0.72,3.986,-0.505,-4.383,-150.64126319903409,0.25,[0. 0.],[0. 0.],[2.48 4.58 1.98],[2. 2. 2.]
3.75,0.5,5,0.0,3.07,5.43,10.2,0.0,0.01,0.01,,,,,,[0. 0.],[0. 0.],[1.72 2.84 2.48],[2. 2. 2.]
3.75,0.75,0,0.52173912525177,3.96,2.69,2.34,0.02,0.43,0.59,4.2725,-0.8080000000000002,-2.7869166666666665,-158.19897874899576,0.30833333333333296,[0. 0.],[0. 0.],[2.22 3.76 2.39],[2. 2. 2.]
3.75,0.75,1,0.43478259444236755,4.22,3.72,3.3,0.02,0.01,0.11,4.5212,-0.8548,-3.7116,-155.9474652955188,0.25269999999999015,[0. 0.],[0. 0.],[4.38 3.66 3.45],[2. 2. 2.]
3.75,0.75,2,1.0,2.54,5.64,2.82,0.0,0.08,0.03,2.768111111111111,-0.5298888888888889,-5.637111111111111,-116.25657887068711,0.5957777777777776,[0. 0.],[0. 0.],[4.28 2.26 1.22],[2. 2. 2.]
3.75,0.75,3,0.2916666567325592,5.02,13.55,5.12,0.0,0.01,0.0,5.391428571428571,-1.017,-13.548714285714286,-167.30654442712208,0.19585714285714825,[0. 0.],[0. 0.],[3.38 5.63 4.11],[2. 2. 2.]
3.75,0.75,4,0.625,4.46,5.12,9.42,0.0,0.44,0.01,4.828933333333334,-0.9110666666666666,-5.0886,-148.32967885883824,0.2278666666666652,[0. 0.],[0. 0.],[2.23 6.26 2.23],[2. 2. 2.]
3.75,0.75,5,0.5,3.7,2.72,5.11,0.0,0.02,0.02,4.060714285714285,-0.771,-2.7157142857142853,-174.56849415302258,0.3247142857142811,[0. 0.],[0. 0.],[2.33 3.99 1.09],[2. 2. 2.]
3.75,1.0,0,,3.07,4.09,2.9,0.09,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.82 4.27 1.86],[2. 2. 2.]
3.75,1.0,1,0.3333333432674408,2.22,9.44,1.27,0.5,1.86,0.87,3.1239999999999997,-0.7909999999999999,-7.962000000000001,-96.7178852644676,0.43799999999999883,[0. 0.],[0. 0.],[2.56 5.94 2.25],[2. 2. 2.]
3.75,1.0,2,0.0,16.22,3.1,1.93,1.95,0.14,0.39,,,,,,[0. 0.],[0. 0.],[2.93 1.48 1.21],[2. 2. 2.]
3.75,1.0,3,1.0,2.73,5.02,7.15,0.0,0.02,0.01,2.9210000000000003,-0.748,-5.0169999999999995,-105.20251339437372,0.29499999999999993,[0. 0.],[0. 0.],[1.49 5.33 3.96],[2. 2. 2.]
3.75,1.0,4,0.625,4.7,7.79,9.47,0.01,0.0,0.21,5.138333333333333,-1.2927333333333337,-7.794933333333334,-167.91330936063932,0.20520000000000968,[0. 0.],[0. 0.],[2.79 6.83 6.51],[2. 2. 2.]
3.75,1.0,5,0.25,4.54,3.98,3.38,0.0,0.0,0.02,4.979666666666667,-1.2518333333333336,-3.9823333333333335,-134.14702702645417,0.23866666666668834,[0. 0.],[0. 0.],[2.25 4.58 3.52],[2. 2. 2.]
3.75,1.25,0,0.7894737124443054,3.75,2.88,1.75,0.0,0.03,0.0,4.163066666666667,-1.3110666666666666,-2.890733333333334,-97.82011606534465,0.31626666666666525,[0. 0.],[0. 0.],[2.23 2.45 1.52],[2. 2. 2.]
3.75,1.25,1,0.75,4.36,3.62,6.4,0.0,0.1,0.02,4.70311111111111,-1.4797777777777776,-3.715888888888889,-150.86575996648799,0.26244444444445963,[0. 0.],[0. 0.],[2.23 6.41 5.21],[2. 2. 2.]
3.75,1.25,3,0.0,2.61,0.7,0.56,0.0,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.82 3.91 1.86],[2. 2. 2.]
3.75,1.25,4,0.20000000298023224,5.06,6.92,0.73,0.01,1.98,0.24,5.442,-1.7117499999999999,-7.0337499999999995,-121.78971158148224,0.1842499999999916,[0. 0.],[0. 0.],[1.89 6.11 1.65],[2. 2. 2.]
3.75,1.5,0,0.6086956262588501,4.9,8.48,1.47,0.04,0.22,0.01,5.507285714285715,-2.0789999999999997,-8.563214285714286,-126.91742068182047,0.19821428571428815,[0. 0.],[0. 0.],[3.28 5.93 1.93],[2. 2. 2.]
3.75,1.5,1,0.75,4.07,4.93,5.35,0.12,0.0,0.11,4.489166666666667,-1.6970833333333335,-4.93,-130.93675334221288,0.25941666666666663,[0. 0.],[0. 0.],[2.47 4.83 4.28],[2. 2. 2.]
3.75,1.5,2,0.375,4.42,3.71,7.06,0.0,0.29,0.01,4.899,-1.853777777777778,-3.6242222222222225,-130.8930647814688,0.24100000000000124,[0. 0.],[0. 0.],[5.67 6.08 4.92],[2. 2. 2.]
3.75,1.5,3,0.4166666567325592,4.53,3.97,3.5,0.29,0.11,0.0,4.8352,-1.8245,-3.9501999999999997,-135.2656433712968,0.24279999999999546,[0. 0.],[0. 0.],[5.94 2.6  1.81],[2. 2. 2.]
3.75,1.5,5,0.6842105388641357,4.26,5.47,2.33,0.0,0.11,0.03,4.967153846153845,-1.872846153846154,-5.450769230769231,-149.18740170959845,0.22307692307693444,[0. 0.],[0. 0.],[1.76 4.72 2.41],[2. 2. 2.]
3.75,1.75,1,0.6499999761581421,4.74,7.38,9.79,0.2,0.01,0.09,5.197923076923076,-2.287923076923077,-7.380846153846152,-101.2187679085246,0.21184615384614658,[0. 0.],[0. 0.],[1.42 6.4  5.48],[2. 2. 2.]
3.75,1.75,2,0.04545454680919647,3.45,6.86,3.29,0.0,0.0,0.01,3.931,-1.739,-6.861000000000001,-112.29009018611816,0.20199999999999818,[0. 0.],[0. 0.],[5.73 6.81 2.04],[2. 2. 2.]
3.75,1.75,3,0.5416666865348816,5.08,8.17,5.54,0.01,0.09,0.06,5.476153846153846,-2.4094615384615383,-8.149846153846152,-150.51660307112354,0.2006923076923018,[0. 0.],[0. 0.],[1.07 6.31 4.33],[2. 2. 2.]
3.75,1.75,4,0.6666666865348816,4.33,3.12,3.85,0.0,0.01,0.0,4.68675,-2.0735625000000004,-3.1219375000000005,-129.7651455533,0.25806250000000164,[0. 0.],[0. 0.],[3.28 5.2  3.98],[2. 2. 2.]
3.75,1.75,5,0.05000000074505806,5.5,3.8,2.58,0.0,0.03,0.03,5.694,-2.4730000000000003,-3.748,-98.0507588811048,0.2530000000000001,[0. 0.],[0. 0.],[6.54 2.41 1.28],[2. 2. 2.]
3.75,2.0,0,,5.69,7.31,5.79,0.01,0.0,0.01,,,,,,[0. 0.],[0. 0.],[3.41 5.68 5.49],[2. 2. 2.]
3.75,2.0,1,0.0,3.16,1.75,2.45,0.0,0.14,0.15,,,,,,[0. 0.],[0. 0.],[1.72 3.44 2.51],[2. 2. 2.]
3.75,2.0,2,0.6666666865348816,4.99,6.5,2.07,0.0,0.01,0.0,5.3436875,-2.6889374999999998,-6.4999375,-144.5178721640754,0.1929375000000011,[0. 0.],[0. 0.],[5.58 3.98 3.16],[2. 2. 2.]
3.75,2.0,3,0.7916666865348816,4.57,4.15,4.76,0.0,0.0,0.01,4.9628421052631575,-2.502157894736843,-4.146105263157895,-139.23213923503442,0.23452631578949254,[0. 0.],[0. 0.],[4.25 3.69 3.16],[2. 2. 2.]
3.75,2.0,4,1.0,2.83,8.18,9.33,0.0,0.05,0.01,3.127,-1.5683999999999998,-8.1986,-137.0346799187422,0.4524000000000015,[0. 0.],[0. 0.],[2.63 5.75 5.  ],[2. 2. 2.]
3.75,2.0,5,0.625,4.75,6.47,7.09,0.05,0.67,0.1,5.220933333333333,-2.625133333333333,-6.772866666666667,-125.10650896654491,0.20546666666666624,[0. 0.],[0. 0.],[2.06 6.98 4.64],[2. 2. 2.]
3.75,2.25,3,1.0,3.84,2.25,6.6,0.0,0.08,0.31,4.309799999999999,-2.4382666666666664,-2.2573999999999996,-128.2422182327243,0.2972000000000071,[0. 0.],[0. 0.],[3.32 2.66 1.46],[2. 2. 2.]
3.75,2.25,4,0.8999999761581421,3.77,1.6,1.06,0.01,0.08,0.0,4.139388888888889,-2.3411666666666666,-1.6247777777777777,-126.27668250336829,0.34222222222221965,[0. 0.],[0. 0.],[4.05 2.3  1.69],[2. 2. 2.]
3.75,2.25,5,0.8571428656578064,4.62,5.76,6.18,0.08,0.3,0.98,5.007416666666667,-2.833,-5.497333333333333,-160.70002601579486,0.2374999999999988,[0. 0.],[0. 0.],[4.21 6.15 3.46],[2. 2. 2.]
3.75,2.5,0,0.0,6.84,6.78,12.13,0.01,0.0,3.42,,,,,,[0. 0.],[0. 0.],[6.97 5.77 3.74],[2. 2. 2.]
3.75,2.5,1,0.7916666865348816,4.56,3.58,5.85,0.0,0.0,0.01,4.990157894736843,-3.137736842105263,-3.578315789473684,-122.96267018989727,0.23157894736842585,[0. 0.],[0. 0.],[6.96 4.2  3.07],[2. 2. 2.]
3.75,2.5,2,0.8260869383811951,4.66,5.33,3.49,0.13,0.05,0.05,5.253894736842106,-3.3072105263157896,-5.338684210526316,-133.49906958537912,0.20763157894736506,[0. 0.],[0. 0.],[4.57 6.32 3.31],[2. 2. 2.]
3.75,2.5,3,0.5416666865348816,4.55,3.45,3.85,0.02,0.01,0.37,5.029538461538461,-3.1563076923076925,-3.4453846153846155,-118.90507651695363,0.22900000000000248,[0. 0.],[0. 0.],[3.07 3.67 1.36],[2. 2. 2.]
3.75,2.5,4,0.8333333134651184,4.81,7.39,0.22,0.0,0.61,0.0,5.586066666666667,-3.5117333333333334,-7.346666666666667,-116.78923358864388,0.19046666666665715,[0. 0.],[0. 0.],[2.66 3.23 2.13],[2. 2. 2.]
3.75,2.5,5,0.5909090638160706,5.05,6.96,2.7,0.02,0.03,0.0,5.669153846153846,-3.5622307692307698,-6.976461538461537,-128.04088367511937,0.191153846153845,[0. 0.],[0. 0.],[4.51 5.28 2.69],[2. 2. 2.]
3.75,2.75,0,1.0,4.53,4.15,2.4,0.0,0.02,0.0,4.920208333333333,-3.4051666666666662,-4.143916666666667,-129.00019405105832,0.24433333333333232,[0. 0.],[0. 0.],[6.2  4.89 1.66],[2. 2. 2.]
3.75,2.75,1,0.95652174949646,4.24,3.88,2.59,0.15,0.06,0.13,4.798727272727273,-3.3141818181818183,-3.8774545454545457,-102.47007923460768,0.24940909090907387,[0. 0.],[0. 0.],[3.14 5.18 2.24],[2. 2. 2.]
3.75,2.75,3,0.9411764740943909,4.52,6.9,13.03,0.01,0.01,0.12,4.975875,-3.4441875,-6.9065,-138.98319208318026,0.2178124999999973,[0. 0.],[0. 0.],[1.59 6.35 4.71],[2. 2. 2.]
3.75,2.75,4,0.9130434989929199,4.74,5.92,8.72,0.05,0.0,0.33,5.254428571428571,-3.6295238095238096,-5.9231428571428575,-148.2206986616262,0.20176190476190317,[0. 0.],[0. 0.],[3.57 5.22 1.09],[2. 2. 2.]
3.75,2.75,5,0.875,4.41,3.73,2.84,0.0,0.0,0.0,4.8370952380952374,-3.339380952380953,-3.729952380952381,-133.63062756232955,0.2439047619047636,[0. 0.],[0. 0.],[5.83 3.63 3.41],[2. 2. 2.]
4.0,0.0,0,,2.89,4.17,0.57,0.03,0.01,0.21,,,,,,[0. 0.],[0. 0.],[6.62 3.96 1.24],[2. 2. 2.]
4.0,0.0,1,0.5,4.02,4.28,1.26,0.03,0.0,0.08,4.392833333333334,-0.005666666666666667,-4.276916666666666,-146.6579723290317,0.27791666666667086,[0. 0.],[0. 0.],[6.9  4.75 3.3 ],[2. 2. 2.]
4.0,0.0,2,0.6666666865348816,4.04,4.84,2.43,0.24,0.12,0.0,4.3962142857142865,-0.004642857142857143,-4.871928571428572,-79.7386326359737,0.2719999999999966,[0. 0.],[0. 0.],[2.65 6.24 2.34],[2. 2. 2.]
4.0,0.0,3,0.8571428656578064,4.19,5.66,2.04,0.06,0.04,0.07,4.470166666666667,-0.005833333333333334,-5.6308333333333325,102.79595531399168,0.25149999999998346,[0. 0.],[0. 0.],[3.68 6.02 1.83],[2. 2. 2.]
4.0,0.0,4,0.5833333134651184,4.73,8.66,3.93,0.01,0.0,0.01,5.246785714285714,-0.0033571428571428576,-8.658642857142857,-131.83607825028386,0.1960714285714289,[0. 0.],[0. 0.],[5.85 5.86 4.86],[2. 2. 2.]
4.0,0.0,5,0.5789473652839661,4.08,5.89,6.73,0.0,0.0,0.07,4.637909090909091,-0.004,-5.891363636363637,-144.92785242797254,0.24063636363636284,[0. 0.],[0. 0.],[3.31 4.32 1.16],[2. 2. 2.]
4.0,0.25,0,0.5,4.04,2.8,2.53,0.0,0.0,0.35,4.3676666666666675,-0.26325000000000004,-2.7985833333333336,-143.0901440153556,0.27866666666665196,[0. 0.],[0. 0.],[2.44 2.22 1.27],[2. 2. 2.]
4.0,0.25,1,0.0,2.92,0.61,6.66,0.0,0.01,0.02,,,,,,[0. 0.],[0. 0.],[1.86 1.2  1.02],[2. 2. 2.]
4.0,0.25,2,0.6818181872367859,4.15,4.92,2.38,0.0,0.0,0.57,4.4424,-0.2675333333333334,-4.903066666666667,-155.75865790162513,0.2731333333333333,[0. 0.],[0. 0.],[5.56 5.22 3.57],[2. 2. 2.]
4.0,0.25,3,0.1666666716337204,5.08,9.17,0.54,0.0,0.12,0.01,5.5992500000000005,-0.33175000000000004,-9.1715,-141.92928131473784,0.18275000000001285,[0. 0.],[0. 0.],[4.71 4.37 1.48],[2. 2. 2.]
4.0,0.25,4,0.6000000238418579,4.24,6.39,1.56,0.01,0.01,0.06,4.6539166666666665,-0.27916666666666673,-6.390416666666667,-114.84451511101354,0.23816666666667174,[0. 0.],[0. 0.],[2.01 3.71 2.94],[2. 2. 2.]
4.0,0.25,5,0.75,3.21,1.16,4.09,0.03,0.02,0.02,3.4515,-0.21177777777777776,-1.1584444444444444,-104.29529056082717,0.49783333333334034,[0. 0.],[0. 0.],[1.67 3.1  2.97],[2. 2. 2.]
4.0,0.5,0,0.4583333432674408,4.2,5.64,8.09,0.0,0.0,0.08,4.646545454545454,-0.5530909090909092,-5.637181818181818,-108.09848859224108,0.2443636363636663,[0. 0.],[0. 0.],[5.04 4.28 1.24],[2. 2. 2.]
4.0,0.5,1,0.3913043439388275,3.94,3.49,3.87,0.0,0.01,0.0,4.364333333333333,-0.5195555555555555,-3.4893333333333336,-168.9334199581003,0.2795555555555577,[0. 0.],[0. 0.],[2.91 4.82 2.14],[2. 2. 2.]
4.0,0.5,2,0.5833333134651184,4.47,6.52,2.61,0.02,0.02,0.0,4.848357142857142,-0.5781428571428571,-6.516285714285714,-142.90562953042925,0.2329285714285772,[0. 0.],[0. 0.],[1.42 6.66 2.62],[2. 2. 2.]
4.0,0.5,3,0.5,4.84,8.06,3.7,0.2,0.08,0.0,5.197583333333333,-0.6185833333333334,-8.087666666666669,-138.08156140394385,0.20558333333333678,[0. 0.],[0. 0.],[5.96 3.46 2.73],[2. 2. 2.]
4.0,0.5,4,0.5416666865348816,4.74,8.15,5.27,0.0,0.0,0.0,5.209153846153845,-0.6213076923076923,-8.149153846153848,-132.79893772501455,0.20115384615384357,[0. 0.],[0. 0.],[1.68 6.9  4.81],[2. 2. 2.]
4.0,0.5,5,0.5833333134651184,4.03,3.51,4.94,0.0,0.01,0.07,4.4148571428571435,-0.5277142857142858,-3.5019285714285715,-164.83276743612282,0.27978571428571036,[0. 0.],[0. 0.],[2.35 4.12 3.23],[2. 2. 2.]
4.0,0.75,0,0.0,3.16,0.49,3.04,0.0,0.0,0.03,,,,,,[0. 0.],[0. 0.],[2.24 2.37 1.29],[2. 2. 2.]
4.0,0.75,1,,0.57,7.58,2.72,0.0,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.91 5.31 1.49],[2. 2. 2.]
4.0,0.75,2,,2.3,6.61,6.29,0.45,0.22,0.07,,,,,,[0. 0.],[0. 0.],[1.83 6.82 6.52],[2. 2. 2.]
4.0,0.75,3,0.8095238208770752,2.97,5.65,3.15,0.01,0.01,0.0,3.240941176470588,-0.5822352941176471,-5.655176470588236,-159.69375776010543,0.31241176470588194,[0. 0.],[0. 0.],[1.35 5.22 1.31],[2. 2. 2.]
4.0,0.75,4,0.31578946113586426,4.01,6.16,3.46,0.0,0.08,0.01,4.683,-0.8373333333333335,-6.1635,-177.7853199908509,0.22999999999999923,[0. 0.],[0. 0.],[2.24 5.96 4.16],[2. 2. 2.]
4.0,0.75,5,0.6666666865348816,4.21,4.41,1.38,0.01,0.0,0.08,4.644125000000001,-0.8271875,-4.4124375,-167.7758449126738,0.25806249999997277,[0. 0.],[0. 0.],[5.2  4.64 3.38],[2. 2. 2.]
4.0,1.0,0,0.0,12.94,3.03,5.33,0.18,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.31 2.98 2.95],[2. 2. 2.]
4.0,1.0,1,0.27272728085517883,3.91,3.74,1.73,0.28,0.07,0.56,4.21,-1.0006666666666666,-3.696,-71.74133565453131,0.3009999999999972,[0. 0.],[0. 0.],[2.15 3.05 1.47],[2. 2. 2.]
4.0,1.0,2,0.6000000238418579,2.79,5.29,16.89,0.02,0.0,0.14,3.181666666666666,-0.7506666666666666,-5.293333333333334,-91.88983378240755,0.48166666666666735,[0. 0.],[0. 0.],[1.54 5.5  5.28],[2. 2. 2.]
4.0,1.0,3,0.5416666865348816,4.27,3.62,1.86,0.01,0.02,0.01,4.607461538461538,-1.0957692307692308,-3.6246923076923077,-163.92332962799412,0.2550000000000217,[0. 0.],[0. 0.],[3.71 3.95 1.24],[2. 2. 2.]
4.0,1.0,4,0.0,8.18,2.94,1.37,1.44,1.87,0.57,,,,,,[0. 0.],[0. 0.],[6.11 5.6  1.9 ],[2. 2. 2.]
4.0,1.0,5,0.4583333432674408,4.62,6.16,5.07,0.02,0.0,0.09,5.188272727272727,-1.226,-6.157454545454545,-118.42096843953591,0.2196363636363582,[0. 0.],[0. 0.],[5.36 6.06 4.04],[2. 2. 2.]
4.0,1.25,0,0.4545454680919647,4.64,6.61,1.72,0.03,0.13,0.05,4.8474,-1.4342000000000001,-6.590000000000001,-165.97639446789432,0.210000000000003,[0. 0.],[0. 0.],[4.94 3.62 3.38],[2. 2. 2.]
4.0,1.25,1,0.695652186870575,4.36,5.48,2.76,0.04,1.27,0.0,4.806625,-1.4221249999999999,-5.1209375,-156.26422027982287,0.24768750000000317,[0. 0.],[0. 0.],[3.28 5.54 4.74],[2. 2. 2.]
4.0,1.25,2,0.739130437374115,3.93,3.53,3.37,0.0,0.02,0.01,4.404588235294118,-1.302235294117647,-3.5240588235294115,-136.63380452362145,0.27370588235294235,[0. 0.],[0. 0.],[1.4  4.32 4.11],[2. 2. 2.]
4.0,1.25,3,0.625,4.67,6.23,7.36,0.0,0.1,0.0,5.265600000000002,-1.5649333333333335,-6.2508,-144.9792095853176,0.20779999999999366,[0. 0.],[0. 0.],[6.4  6.92 5.15],[2. 2. 2.]
4.0,1.25,4,0.782608687877655,4.76,8.96,10.08,0.0,0.01,0.5,5.205444444444445,-1.541111111111111,-8.957333333333333,-156.64810766173622,0.19900000000000911,[0. 0.],[0. 0.],[3.93 5.08 1.81],[2. 2. 2.]
4.0,1.25,5,0.5909090638160706,3.79,2.53,1.07,0.0,0.0,0.17,4.117384615384616,-1.2213076923076924,-2.534,-132.2741443448813,0.3188461538461437,[0. 0.],[0. 0.],[3.96 3.6  3.54],[2. 2. 2.]
4.0,1.5,0,0.17391304671764374,5.07,5.09,2.49,0.0,0.02,0.01,5.207,-1.8539999999999999,-5.078249999999999,-122.1536829753171,0.19524999999999304,[0. 0.],[0. 0.],[3.76 4.45 1.89],[2. 2. 2.]
4.0,1.5,1,0.8333333134651184,4.77,12.05,2.89,0.34,0.36,0.0,5.421200000000001,-1.9233,-12.252650000000001,-162.36491726199498,0.20914999999999964,[0. 0.],[0. 0.],[4.33 5.35 2.82],[2. 2. 2.]
4.0,1.5,3,,3.09,3.02,1.2,0.0,0.03,0.01,,,,,,[0. 0.],[0. 0.],[1.12 2.39 1.34],[2. 2. 2.]
4.0,1.5,4,0.6666666865348816,4.4,5.13,5.51,0.15,0.63,0.22,4.797642857142857,-1.7065,-5.465642857142858,-128.64900117753908,0.23042857142857479,[0. 0.],[0. 0.],[6.95 6.19 4.87],[2. 2. 2.]
4.0,1.5,5,0.6086956262588501,4.26,3.45,3.72,0.18,0.02,0.6,4.675285714285714,-1.6644285714285716,-3.4492142857142865,-148.87857555214856,0.2575000000000013,[0. 0.],[0. 0.],[3.85 2.66 2.41],[2. 2. 2.]
4.0,1.75,0,0.8260869383811951,4.21,3.82,1.04,0.01,0.0,0.0,4.70342105263158,-1.9507894736842109,-3.8226315789473673,-130.38009160811475,0.25778947368419386,[0. 0.],[0. 0.],[3.79 5.8  4.99],[2. 2. 2.]
4.0,1.75,1,0.5,5.04,7.27,2.57,0.01,0.01,0.0,5.5415,-2.296666666666667,-7.25575,-136.72104365738187,0.18758333333334085,[0. 0.],[0. 0.],[5.39 4.88 1.95],[2. 2. 2.]
4.0,1.75,3,0.0,6.86,3.56,8.5,0.0,0.05,0.0,,,,,,[0. 0.],[0. 0.],[6.31 4.98 2.34],[2. 2. 2.]
