k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
EXP,Note:
0,3,,,,,,113.22,-0.303,0.063,1.233,0.999,-0.01,0.003,0.037,-0.095,0.25,2.319,0.029,-0.051,-0.039,,False,,8,2.676,0.288,-0.11,13.2,0.435,0.242,0.811,-0.25,0.0,1.473,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.302,0.064,1.255,1,0,0,0,-0.091,0.202,2.012,-9.53,-8.316,-4.308,,-0.301,0.066,1.283,0.998,0.044,0.045,0.008
0,3,,,,,,113.23,-0.304,0.066,1.256,0.999,-0.01,0.003,0.037,-0.093,0.25,2.347,0.01,-0.051,-0.044,,False,,8,2.783,0.296,-0.11,13.2,0.617,0.258,0.853,-0.25,0.0,1.498,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.302,0.066,1.28,1,0,0,0,-0.084,0.2,2.038,-9.209,-7.716,-4.047,,-0.303,0.069,1.309,1.0,0.02,0.018,0.011
0,3,,,,,,113.24,-0.304,0.066,1.256,0.999,-0.01,0.003,0.037,-0.093,0.25,2.347,0.01,-0.051,-0.044,,False,,8,2.783,0.296,-0.11,13.2,0.617,0.258,0.853,-0.25,0.0,1.498,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.303,0.068,1.304,1,0,0,0,-0.084,0.202,2.07,-8.941,-7.181,-3.753,,-0.303,0.071,1.331,0.999,0.032,0.036,0.018
0,3,,,,,,113.25,-0.305,0.07,1.303,0.999,-0.01,0.001,0.037,-0.09,0.256,2.403,-0.002,0.048,-0.012,,False,,8,3.018,0.322,-0.113,13.2,0.689,0.133,0.739,-0.25,0.0,1.548,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.303,0.071,1.327,1,0,0,0,-0.081,0.205,2.098,-8.673,-6.657,-3.422,,-0.304,0.075,1.356,0.999,0.003,0.022,0.046
0,3,,,,,,113.26,-0.306,0.073,1.327,0.999,-0.01,0.003,0.037,-0.089,0.26,2.43,0.009,0.117,-0.011,,False,,8,3.148,0.337,-0.115,13.2,0.692,0.05,0.745,-0.25,0.0,1.573,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.304,0.074,1.352,1,0,0,0,-0.08,0.212,2.126,-8.434,-6.189,-3.052,,-0.325,0.084,1.383,-0.032,0.361,0.932,0.017
0,3,,,,,,113.27,-0.307,0.075,1.352,0.999,-0.01,0.003,0.036,-0.086,0.262,2.456,0.093,0.167,-0.04,,False,,8,3.285,0.351,-0.115,13.2,0.568,-0.079,0.872,-0.25,0.0,1.598,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.314,0.08,1.377,1,0,0,0,-0.155,0.245,2.166,-8.064,-7.735,-3.063,,-0.305,0.079,1.406,0.999,0.017,0.012,0.03
0,3,,,,,,113.28,-0.308,0.078,1.377,0.999,-0.008,0.003,0.036,-0.087,0.265,2.482,0.109,0.126,-0.037,,False,,8,3.434,0.366,-0.12,13.2,0.542,-0.027,0.873,-0.25,0.0,1.623,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.311,0.081,1.402,1,0,0,0,-0.117,0.233,2.191,-7.771,-7.029,-2.722,,-0.306,0.081,1.431,1.0,0.02,0.014,0.019
0,3,,,,,,113.29,-0.308,0.078,1.377,0.999,-0.008,0.003,0.036,-0.087,0.265,2.482,0.109,0.126,-0.037,,False,,8,3.434,0.366,-0.12,13.2,0.542,-0.027,0.873,-0.25,0.0,1.623,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.309,0.082,1.427,1,0,0,0,-0.094,0.226,2.216,-7.502,-6.372,-2.37,,-0.306,0.081,1.431,1.0,0.02,0.014,0.019
0,3,,,,,,113.3,-0.31,0.083,1.427,0.999,-0.007,0.006,0.036,-0.084,0.273,2.534,0.255,0.149,-0.025,,False,,8,3.766,0.406,-0.125,13.2,0.396,-0.081,0.848,-0.25,0.0,1.673,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.309,0.084,1.453,1,0,0,0,-0.08,0.222,2.242,-7.253,-5.792,-2.002,,-0.307,0.085,1.482,0.999,0.031,0.01,0.01
0,3,,,,,,113.31,-0.311,0.086,1.452,0.999,-0.006,0.006,0.036,-0.082,0.279,2.56,0.267,0.109,-0.016,,True,,8,3.956,0.431,-0.127,0.0,0.0,-10.812,0.0,-0.25,0.0,1.698,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.309,0.086,1.478,1,0,0,0,-0.073,0.22,2.272,-7.013,-5.272,-1.638,,-0.307,0.085,1.482,0.999,0.031,0.01,0.01
0,3,,,,,,113.32,-0.311,0.088,1.478,0.999,-0.004,0.007,0.036,-0.079,0.28,2.587,0.31,-0.002,-0.096,,True,,8,4.161,0.451,-0.126,0.0,0.0,-10.812,0.0,-0.25,0.0,1.723,0.0,0.0,2.5,0.0,0.0,0.0,3.299,-0.309,0.088,1.504,1,0,0,0,-0.068,0.221,2.299,-6.79,-4.781,-1.267,,-0.309,0.091,1.534,0.999,0.025,0.013,0.019
0,3,,,,,,113.33,-0.311,0.088,1.478,0.999,-0.004,0.007,0.036,-0.079,0.28,2.587,0.31,-0.002,-0.096,,True,,8,4.161,0.451,-0.126,0.0,0.0,-10.812,0.0,-0.25,0.0,1.723,0.0,0.0,2.5,0.0,0.0,0.0,3.299,-0.309,0.091,1.53,1,0,0,0,-0.067,0.224,2.325,-6.557,-4.365,-0.907,,-0.309,0.091,1.534,0.999,0.025,0.013,0.019
0,3,,,,,,113.34,-0.312,0.093,1.53,0.999,-0.001,0.006,0.035,-0.069,0.277,2.625,0.256,-1.172,-0.268,,True,,8,4.609,0.487,-0.121,0.0,0.0,-10.812,0.0,-0.25,0.0,1.773,0.0,0.0,2.5,0.0,0.0,0.0,3.51,-0.31,0.093,1.556,1,0,0,0,-0.065,0.224,2.354,-6.321,-3.986,-0.581,,-0.31,0.096,1.587,1.0,0.025,-0.002,0.014
0,3,,,,,,113.35,-0.312,0.093,1.53,0.999,-0.001,0.006,0.035,-0.069,0.277,2.625,0.256,-1.172,-0.268,,True,,8,4.609,0.487,-0.121,0.0,0.0,-10.812,0.0,-0.25,0.0,1.773,0.0,0.0,2.5,0.0,0.0,0.0,3.51,-0.31,0.096,1.583,1,0,0,0,-0.065,0.227,2.379,-6.08,-3.652,-0.272,,-0.31,0.096,1.587,1.0,0.025,-0.002,0.014
0,3,,,,,,113.36,-0.313,0.098,1.583,1.0,0.001,-0.008,0.03,-0.064,0.273,2.635,0.213,-2.995,-0.421,,True,,8,5.098,0.529,-0.123,0.0,0.0,-10.812,0.0,-0.25,0.0,1.823,0.0,0.0,2.5,0.0,0.0,0.0,3.541,-0.32,0.102,1.61,1,0,0,0,-0.138,0.261,2.402,-5.495,-5.182,-0.535,,-0.312,0.102,1.64,0.999,0.014,-0.011,-0.048
0,3,,,,,,113.37,-0.314,0.101,1.609,0.999,0.003,-0.022,0.029,-0.066,0.272,2.632,0.144,-4.091,-0.479,,True,,8,5.366,0.554,-0.134,0.0,0.0,-10.812,0.0,-0.25,0.0,1.848,0.0,0.0,2.5,0.0,0.0,0.0,3.541,-0.317,0.103,1.636,1,0,0,0,-0.104,0.251,2.427,-5.299,-4.6,-0.301,,-0.313,0.103,1.666,0.999,0.026,-0.013,-0.021
0,3,,,,,,113.38,-0.315,0.104,1.635,0.999,0.004,-0.042,0.026,-0.069,0.27,2.626,0.08,-5.293,-0.544,,True,,8,5.658,0.582,-0.147,0.0,0.0,-10.812,0.0,-0.25,0.0,1.873,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.317,0.103,1.636,1,0,0,0,-0.104,0.251,2.427,-5.299,-4.6,-0.301,,-0.313,0.103,1.666,0.999,0.026,-0.013,-0.021
0,3,,,,,,113.39,-0.315,0.104,1.635,0.999,0.004,-0.042,0.026,-0.069,0.27,2.626,0.08,-5.293,-0.544,,True,,8,5.658,0.582,-0.147,0.0,0.0,-10.812,0.0,-0.25,0.0,1.873,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.325,0.111,1.689,1,0,0,0,-0.153,0.271,2.453,-5.075,-2.424,1.613,,-0.336,0.118,1.715,0.083,0.405,0.909,0.058
0,3,,,,,,113.4,-0.317,0.109,1.688,0.995,0.007,-0.098,0.021,-0.086,0.263,2.606,-0.068,-7.941,-0.624,,True,,8,6.33,0.638,-0.208,0.0,0.0,-10.812,0.0,-0.25,0.0,1.923,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.331,0.115,1.714,1,0,0,0,-0.191,0.289,2.46,-5.037,-0.989,3.052,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.41,-0.317,0.109,1.688,0.995,0.007,-0.098,0.021,-0.086,0.263,2.606,-0.068,-7.941,-0.624,,True,,8,6.33,0.638,-0.208,0.0,0.0,-10.812,0.0,-0.25,0.0,1.923,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.42,-0.322,0.115,1.739,0.984,0.008,-0.18,0.014,-0.128,0.259,2.577,-0.203,-10.858,-0.689,,True,,8,7.155,0.72,-0.355,0.0,0.0,-10.812,0.0,-0.25,0.0,1.973,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.43,-0.322,0.115,1.739,0.984,0.008,-0.18,0.014,-0.128,0.259,2.577,-0.203,-10.858,-0.689,,True,,8,7.155,0.72,-0.355,0.0,0.0,-10.812,0.0,-0.25,0.0,1.973,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.44,-0.325,0.12,1.79,0.957,0.008,-0.289,0.006,-0.187,0.254,2.54,-0.326,-14.123,-0.743,,True,,8,8.218,0.821,-0.602,0.0,0.0,-10.812,0.0,-0.25,0.0,2.023,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.45,-0.325,0.12,1.79,0.957,0.008,-0.289,0.006,-0.187,0.254,2.54,-0.326,-14.123,-0.743,,True,,8,8.218,0.821,-0.602,0.0,0.0,-10.812,0.0,-0.25,0.0,2.023,0.0,0.0,2.5,0.0,0.0,0.0,3.557,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.338,0.121,1.739,0.099,0.403,0.907,0.073
0,3,,,,,,113.46,-0.329,0.125,1.841,0.906,0.008,-0.423,-0.004,-0.273,0.245,2.497,-0.49,-17.594,-0.889,,True,,8,9.645,0.949,-1.052,0.0,0.0,-10.812,0.0,-0.25,0.0,2.073,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.335,0.119,1.738,1,0,0,0,-0.213,0.299,2.465,-4.989,0.254,4.318,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.47,-0.332,0.127,1.865,0.866,0.007,-0.5,-0.01,-0.327,0.244,2.468,-0.587,-19.507,-0.958,,True,,8,10.537,1.042,-1.393,0.0,0.0,-10.812,0.0,-0.25,0.0,2.098,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.48,-0.332,0.127,1.865,0.866,0.007,-0.5,-0.01,-0.327,0.244,2.468,-0.587,-19.507,-0.958,,True,,8,10.537,1.042,-1.393,0.0,0.0,-10.812,0.0,-0.25,0.0,2.098,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.49,-0.342,0.133,1.912,0.751,0.004,-0.66,-0.022,-0.475,0.241,2.387,-0.902,-23.499,-1.099,,True,,8,12.717,1.288,-2.526,0.0,0.0,-10.812,0.0,-0.25,0.0,2.148,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.5,-0.347,0.135,1.935,-0.67,-0.003,0.742,0.029,-0.553,0.237,2.336,-1.024,-25.763,-1.172,,True,,8,14.216,1.444,-3.362,0.0,0.0,0.0,0.0,-0.25,0.0,2.173,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.51,-0.353,0.138,1.958,-0.573,0.0,0.819,0.037,-0.632,0.235,2.275,-1.246,-27.955,-1.279,,True,,8,16.071,1.661,-4.461,0.0,0.0,0.0,0.0,-0.25,0.0,2.198,0.0,0.0,2.5,0.0,0.0,0.0,3.552,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.52,-0.36,0.14,1.98,-0.455,0.004,0.889,0.046,-0.708,0.233,2.202,-1.5,-29.978,-1.346,,True,,8,18.435,1.955,-5.918,0.0,0.0,0.0,0.0,-0.25,0.0,2.223,0.0,0.0,2.5,0.0,0.0,0.0,3.679,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.53,-0.367,0.143,2.001,-0.321,0.008,0.945,0.054,-0.769,0.229,2.123,-1.709,-31.829,-1.474,,True,,8,21.617,2.338,-7.828,0.0,0.0,0.0,0.0,-0.25,0.0,2.248,0.0,0.0,2.5,0.0,0.0,0.0,3.768,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.54,-0.375,0.145,2.022,-0.169,0.012,0.984,0.062,-0.815,0.226,2.043,-2.022,-32.767,-1.592,,True,,8,26.248,2.909,-10.471,0.0,0.0,0.0,0.0,-0.25,0.0,2.273,0.0,0.0,2.5,0.0,0.0,0.0,3.768,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.55,-0.375,0.145,2.022,-0.169,0.012,0.984,0.062,-0.815,0.226,2.043,-2.022,-32.767,-1.592,,True,,8,26.248,2.909,-10.471,0.0,0.0,0.0,0.0,-0.25,0.0,2.273,0.0,0.0,2.5,0.0,0.0,0.0,3.768,-0.35,0.137,1.874,1,0,0,0,-0.237,0.301,2.351,-4.595,1.214,5.548,,-0.351,0.138,1.869,0.433,0.393,0.789,0.191
0,3,,,,,,113.56,-0.392,0.149,2.059,0.145,0.021,0.987,0.065,-0.789,0.216,1.767,21.393,31.98,5.505,,True,,8,-21.474,5.388,-19.663,0.0,0.0,0.0,0.0,-0.25,0.0,2.323,0.0,0.0,2.5,0.0,0.0,0.0,3.79,-0.384,0.154,2.043,1,0,0,0,-0.316,0.232,2.079,-5.441,2.857,4.669,,-0.388,0.151,2.031,0.132,0.024,0.989,0.064
0,3,,,,,,113.57,-0.389,0.151,2.04,0.061,0.054,0.996,-0.019,-0.497,0.066,0.94,-1.612,29.981,8.742,,True,,8,15.695,1.104,-8.292,0.0,0.0,0.0,0.0,-0.25,0.0,2.348,0.0,0.0,2.5,0.0,0.0,0.0,3.79,-0.393,0.154,2.049,1,0,0,0,-0.343,0.221,2.0,-5.277,3.425,4.078,,-0.403,0.152,2.038,-0.14,0.118,0.982,-0.048
0,3,,,,,,113.58,-0.393,0.151,2.048,-0.101,0.097,0.989,-0.039,-0.258,-0.163,0.619,-15.309,-29.746,-3.647,,True,,8,11.954,-3.131,-4.971,0.0,0.0,0.0,0.0,-0.25,0.0,2.373,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.403,0.152,2.038,1,0,0,0,-0.343,0.221,2.0,-5.277,3.425,4.078,,-0.4,0.153,2.036,-0.049,0.106,0.993,0.01
0,3,,,,,,113.59,-0.396,0.15,2.051,-0.014,0.09,0.995,0.037,-0.117,-0.129,0.444,12.112,-11.369,-7.407,,True,,8,9.097,-2.619,-2.388,0.0,0.0,0.0,0.0,-0.25,0.0,2.398,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.4,0.153,2.036,1,0,0,0,-0.343,0.221,2.0,-5.277,3.425,4.078,,-0.397,0.153,2.034,0.058,0.09,0.994,-0.021
0,3,,,,,,113.6,-0.397,0.149,2.052,0.086,0.058,0.995,0.001,-0.107,-0.043,0.303,3.665,26.709,1.079,,True,,8,6.365,-0.886,-2.233,0.0,0.0,0.0,0.0,-0.25,0.0,2.423,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.399,0.154,2.043,1,0,0,0,-0.324,0.214,1.937,-5.275,4.43,4.13,,-0.399,0.153,2.033,-0.045,0.096,0.993,-0.047
0,3,,,,,,113.61,-0.397,0.149,2.052,0.086,0.058,0.995,0.001,-0.107,-0.043,0.303,3.665,26.709,1.079,,True,,8,6.365,-0.886,-2.233,0.0,0.0,0.0,0.0,-0.25,0.0,2.423,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.401,0.155,2.048,1,0,0,0,-0.304,0.201,1.793,-5.192,3.403,4.09,,-0.4,0.154,2.032,-0.097,0.105,0.99,-0.012
0,3,,,,,,113.62,-0.4,0.149,2.057,-0.066,0.076,0.995,0.003,-0.189,-0.188,0.468,1.689,-20.228,-2.102,,True,,8,10.939,-4.373,-4.409,0.0,0.0,0.0,0.0,-0.25,0.0,2.473,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.402,0.155,2.05,1,0,0,0,-0.282,0.183,1.594,-5.072,2.45,3.91,,-0.399,0.153,2.032,-0.012,0.103,0.995,-0.012
0,3,,,,,,113.63,-0.4,0.149,2.057,-0.066,0.076,0.995,0.003,-0.189,-0.188,0.468,1.689,-20.228,-2.102,,True,,8,10.939,-4.373,-4.409,0.0,0.0,0.0,0.0,-0.25,0.0,2.473,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.402,0.155,2.05,1,0,0,0,-0.245,0.157,1.378,-4.858,2.475,2.003,,-0.399,0.153,2.032,-0.012,0.103,0.995,-0.012
0,3,,,,,,113.64,-0.405,0.147,2.066,0.033,0.06,0.998,-0.017,-0.167,-0.069,0.588,-2.9,13.653,0.91,,True,,8,17.4,-2.018,-4.932,0.0,0.0,0.0,0.0,-0.25,0.0,2.523,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.402,0.155,2.049,1,0,0,0,-0.21,0.133,1.187,-5.131,4.441,6.02,,-0.399,0.154,2.034,-0.062,0.097,0.993,-0.019
0,3,,,,,,113.65,-0.405,0.148,2.067,-0.036,0.064,0.997,-0.006,-0.091,-0.047,0.54,-0.467,-6.146,0.277,,True,,8,16.67,-1.42,-2.794,0.0,0.0,0.0,0.0,-0.25,0.0,2.548,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.402,0.155,2.049,1,0,0,0,-0.21,0.133,1.187,-5.131,4.441,6.02,,-0.399,0.154,2.034,-0.062,0.097,0.993,-0.019
0,3,,,,,,113.66,-0.405,0.148,2.067,-0.036,0.064,0.997,-0.006,-0.091,-0.047,0.54,-0.467,-6.146,0.277,,True,,8,16.67,-1.42,-2.794,0.0,0.0,0.0,0.0,-0.25,0.0,2.548,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.402,0.155,2.046,1,0,0,0,-0.161,0.107,0.891,-4.527,2.458,1.226,,-0.399,0.154,2.034,-0.062,0.097,0.993,-0.019
0,3,,,,,,113.67,-0.407,0.148,2.07,0.019,0.062,0.998,-0.014,-0.197,-0.124,0.348,-1.188,8.052,0.415,,True,,8,11.904,-4.206,-6.72,0.0,0.0,0.0,0.0,-0.25,0.0,2.598,0.0,0.0,2.5,0.0,0.0,0.0,3.795,-0.401,0.155,2.045,1,0,0,0,-0.139,0.093,0.767,-4.133,0.984,-1.066,,-0.399,0.154,2.033,-0.063,0.097,0.993,-0.012
0,3,,,,,,113.68,-0.408,0.147,2.071,0.003,0.064,0.998,-0.014,-0.105,-0.138,0.409,-1.216,6.32,0.241,,True,,8,14.341,-4.81,-3.655,0.0,0.0,0.0,0.0,-0.25,0.0,2.623,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.401,0.155,2.043,1,0,0,0,-0.122,0.078,0.666,-3.86,-0.464,-1.95,,-0.399,0.153,2.032,-0.019,0.1,0.994,-0.027
0,3,,,,,,113.69,-0.408,0.147,2.072,-0.04,0.065,0.997,-0.004,-0.067,-0.108,0.458,2.28,-8.468,-0.942,,True,,8,16.643,-3.9,-2.422,0.0,0.0,0.0,0.0,-0.25,0.0,2.648,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.401,0.154,2.041,1,0,0,0,-0.107,0.066,0.584,-3.713,-0.927,-2.255,,-0.399,0.153,2.032,-0.041,0.098,0.994,-0.023
0,3,,,,,,113.7,-0.408,0.147,2.072,-0.04,0.065,0.997,-0.004,-0.067,-0.108,0.458,2.28,-8.468,-0.942,,True,,8,16.643,-3.9,-2.422,0.0,0.0,0.0,0.0,-0.25,0.0,2.648,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.401,0.154,2.04,1,0,0,0,-0.094,0.057,0.516,-3.565,-1.468,-2.377,,-0.399,0.153,2.032,-0.041,0.098,0.994,-0.023
0,3,,,,,,113.71,-0.408,0.147,2.073,-0.017,0.061,0.998,-0.014,-0.143,-0.064,0.448,-1.006,-3.561,0.615,,True,,8,16.907,-2.399,-5.378,0.0,0.0,0.0,0.0,-0.25,0.0,2.673,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.04,1,0,0,0,-0.083,0.05,0.459,-3.43,-2.139,-2.466,,-0.399,0.153,2.033,-0.035,0.102,0.994,-0.016
0,3,,,,,,113.72,-0.409,0.147,2.074,0.012,0.062,0.998,-0.018,-0.153,-0.044,0.417,-1.715,7.278,0.725,,True,,8,16.157,-1.685,-5.92,0.0,0.0,0.0,0.0,-0.25,0.0,2.698,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.039,1,0,0,0,-0.074,0.046,0.41,-3.339,-2.812,-2.565,,-0.399,0.153,2.033,-0.035,0.102,0.994,-0.016
0,3,,,,,,113.73,-0.409,0.147,2.074,-0.014,0.066,0.998,-0.007,-0.092,-0.047,0.368,2.148,2.009,-1.256,,True,,8,14.395,-1.822,-3.575,0.0,0.0,0.0,0.0,-0.25,0.0,2.723,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.038,1,0,0,0,-0.067,0.042,0.365,-3.258,-3.5,-2.665,,-0.399,0.153,2.032,-0.033,0.097,0.994,-0.029
0,3,,,,,,113.74,-0.409,0.148,2.073,-0.014,0.06,0.998,-0.021,-0.117,-0.057,0.298,-2.433,-0.178,1.952,,True,,8,11.274,-2.134,-4.387,0.0,0.0,0.0,0.0,-0.25,0.0,2.773,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.037,1,0,0,0,-0.06,0.037,0.324,-3.164,-4.219,-2.781,,-0.399,0.153,2.032,-0.02,0.102,0.994,-0.02
0,3,,,,,,113.75,-0.41,0.148,2.073,-0.003,0.068,0.998,-0.012,-0.101,-0.057,0.335,1.016,4.539,-0.57,,True,,8,12.492,-2.093,-3.75,0.0,0.0,0.0,0.0,-0.25,0.0,2.798,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.037,1,0,0,0,-0.053,0.032,0.288,-3.079,-4.916,-2.919,,-0.399,0.153,2.032,-0.042,0.102,0.994,-0.017
0,3,,,,,,113.76,-0.409,0.148,2.072,-0.025,0.066,0.997,-0.011,-0.06,-0.046,0.329,1.771,-0.892,-1.841,,True,,8,12.141,-1.679,-2.209,0.0,0.0,0.0,0.0,-0.25,0.0,2.823,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.154,2.036,1,0,0,0,-0.048,0.029,0.259,-2.985,-5.542,-3.037,,-0.399,0.153,2.032,-0.045,0.095,0.994,-0.026
0,3,,,,,,113.77,-0.409,0.148,2.072,-0.03,0.057,0.998,-0.021,-0.062,-0.029,0.291,-1.741,-3.25,1.32,,True,,8,10.58,-1.033,-2.222,0.0,0.0,0.0,0.0,-0.25,0.0,2.848,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.153,2.036,1,0,0,0,-0.043,0.025,0.234,-2.866,-6.114,-3.122,,-0.399,0.153,2.032,-0.029,0.099,0.994,-0.023
0,3,,,,,,113.78,-0.409,0.148,2.071,-0.015,0.062,0.998,-0.018,-0.089,-0.02,0.268,-0.635,0.966,1.508,,True,,8,9.496,-0.684,-3.12,0.0,0.0,0.0,0.0,-0.25,0.0,2.873,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.153,2.035,1,0,0,0,-0.038,0.022,0.21,-2.732,-6.63,-3.191,,-0.399,0.153,2.032,-0.028,0.102,0.994,-0.018
0,3,,,,,,113.79,-0.409,0.149,2.07,-0.014,0.069,0.997,-0.012,-0.082,-0.014,0.251,1.955,2.311,-1.83,,True,,8,8.667,-0.481,-2.809,0.0,0.0,0.0,0.0,-0.25,0.0,2.898,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.153,2.035,1,0,0,0,-0.033,0.02,0.188,-2.586,-7.056,-3.232,,-0.399,0.153,2.032,-0.041,0.099,0.994,-0.023
0,3,,,,,,113.8,-0.409,0.149,2.07,-0.028,0.062,0.997,-0.019,-0.048,-0.006,0.24,-0.561,-0.835,-0.703,,True,,8,8.064,-0.19,-1.583,0.0,0.0,0.0,0.0,-0.25,0.0,2.923,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.153,2.035,1,0,0,0,-0.031,0.018,0.169,-2.414,-7.378,-3.225,,-0.399,0.153,2.032,-0.04,0.096,0.994,-0.024
0,3,,,,,,113.81,-0.409,0.149,2.069,-0.029,0.058,0.998,-0.021,-0.045,-0.002,0.25,-1.298,-1.8,1.881,,True,,8,8.169,-0.066,-1.438,0.0,0.0,0.0,0.0,-0.25,0.0,2.948,0.0,0.0,2.5,0.0,0.0,0.0,3.8,-0.4,0.153,2.034,1,0,0,0,-0.028,0.016,0.152,-2.232,-7.617,-3.184,,-0.399,0.153,2.032,-0.031,0.102,0.994,-0.019
