vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
3.25,2.5,3,0.6086956262588501,4.27,2.77,0.01,0.17,4.584214285714286,-3.3004285714285713,-2.7695000000000003,-146.38096822807591,0.28042857142857064,[0. 0.],[0. 0.],[3.97 1.19],[1.5 1.5]
3.25,2.5,5,0.8695651888847351,4.38,4.67,0.0,0.25,4.7025500000000005,-3.389449999999999,-4.6099,-136.34123023560832,0.23869999999999864,[0. 0.],[0. 0.],[5.66 4.62],[1.5 1.5]
3.25,2.75,0,0.9166666865348816,4.88,6.69,0.01,0.0,5.238363636363638,-4.155045454545455,-6.685227272727274,-110.96342689863133,0.20118181818181602,[0. 0.],[0. 0.],[4.73 6.79],[1.5 1.5]
3.25,2.75,1,0.75,5.03,7.66,0.0,0.0,5.644277777777778,-4.475833333333333,-7.658444444444443,-139.2225895294775,0.17488888888888868,[0. 0.],[0. 0.],[5.03 6.21],[1.5 1.5]
3.25,2.75,3,,5.72,8.27,0.0,0.1,,,,,,[0. 0.],[0. 0.],[4.59 5.11],[1.5 1.5]
3.25,2.75,4,0.0,4.17,4.21,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.05 4.49],[1.5 1.5]
3.25,2.75,5,0.5714285969734192,4.48,3.09,0.0,0.0,4.806166666666667,-3.809166666666666,-3.0883333333333334,-133.5747273472074,0.2521666666666666,[0. 0.],[0. 0.],[1.21 4.08],[1.5 1.5]
3.5,0.0,0,0.0,12.31,0.55,0.02,0.0,,,,,,[0. 0.],[0. 0.],[6.74 1.26],[1.5 1.5]
3.5,0.0,1,0.21739129722118378,4.42,5.58,0.0,0.01,4.6876,0.0002,-5.577999999999999,-106.35191004847567,0.22920000000000193,[0. 0.],[0. 0.],[5.76 5.75],[1.5 1.5]
3.5,0.0,2,,4.55,5.85,0.06,0.06,,,,,,[0. 0.],[0. 0.],[6.39 3.27],[1.5 1.5]
3.5,0.0,3,0.3529411852359772,3.82,1.24,0.0,0.01,4.165833333333333,-0.0015000000000000002,-1.2426666666666666,-127.413700586615,0.3920000000000054,[0. 0.],[0. 0.],[4.21 1.78],[1.5 1.5]
3.5,0.0,4,0.4444444477558136,4.34,7.76,0.0,0.02,4.882875,0.000125,-7.7735,-90.32121354635467,0.22274999999999778,[0. 0.],[0. 0.],[1.02 6.43],[1.5 1.5]
3.5,0.0,5,0.2380952388048172,3.83,3.05,0.0,0.0,4.1453999999999995,-0.0006000000000000001,-3.0468,-32.225710425888,0.3288000000000011,[0. 0.],[0. 0.],[4.6  2.98],[1.5 1.5]
3.5,0.25,0,0.47826087474823,3.99,2.04,0.0,0.0,4.165818181818182,-0.2812727272727273,-2.0447272727272727,-121.69159842331264,0.339272727272724,[0. 0.],[0. 0.],[6.15 2.24],[1.5 1.5]
3.5,0.25,1,0.0,3.44,4.73,0.01,0.01,,,,,,[0. 0.],[0. 0.],[6.21 5.81],[1.5 1.5]
3.5,0.25,2,0.44999998807907104,4.26,5.76,0.02,0.15,4.771666666666667,-0.32111111111111107,-5.786111111111111,-161.86275814634007,0.2320000000000001,[0. 0.],[0. 0.],[1.06 1.88],[1.5 1.5]
3.5,0.25,3,0.5416666865348816,4.0,2.16,0.0,0.01,4.206846153846154,-0.2837692307692308,-2.1598461538461535,-121.19143454994712,0.3223076923076943,[0. 0.],[0. 0.],[2.33 1.89],[1.5 1.5]
3.5,0.25,4,0.6086956262588501,3.86,1.69,0.0,0.07,4.141285714285714,-0.2800714285714286,-1.6722142857142857,-118.48526198831291,0.3692857142857146,[0. 0.],[0. 0.],[3.65 1.28],[1.5 1.5]
3.5,0.25,5,,4.87,7.34,0.25,0.01,,,,,,[0. 0.],[0. 0.],[3.78 4.86],[1.5 1.5]
3.5,0.5,0,0.0,6.54,1.02,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.48 5.52],[1.5 1.5]
3.5,0.5,1,0.0,5.37,6.0,1.5,1.5,,,,,,[0. 0.],[0. 0.],[5.37 6.  ],[1.5 1.5]
3.5,0.5,3,0.3636363744735718,4.22,4.7,0.1,0.0,4.682,-0.63075,-4.702999999999999,8.609139614139785,0.2600000000000051,[0. 0.],[0. 0.],[5.23 5.82],[1.5 1.5]
3.5,0.5,4,,4.06,4.15,0.01,0.02,,,,,,[0. 0.],[0. 0.],[4.05 3.75],[1.5 1.5]
3.5,0.5,5,0.7727272510528564,4.09,2.14,0.01,0.02,4.193529411764706,-0.5654705882352941,-2.154235294117647,-124.70542473333845,0.33058823529411624,[0. 0.],[0. 0.],[3.48 5.  ],[1.5 1.5]
3.5,0.75,0,0.8095238208770752,4.05,1.85,0.04,0.03,4.262235294117646,-0.8610588235294118,-1.8433529411764709,-139.96445068948816,0.333764705882355,[0. 0.],[0. 0.],[1.06 5.98],[1.5 1.5]
3.5,0.75,1,0.6666666865348816,4.8,7.08,0.01,0.0,5.0889999999999995,-1.0272000000000001,-7.0854,-152.66806595538964,0.19999999999999893,[0. 0.],[0. 0.],[3.93 6.8 ],[1.5 1.5]
3.5,0.75,2,0.6190476417541504,4.18,4.22,0.21,0.57,4.763923076923078,-0.9621538461538462,-4.303,-146.06940375074518,0.2432307692307719,[0. 0.],[0. 0.],[3.66 6.41],[1.5 1.5]
3.5,0.75,3,0.7083333134651184,4.03,2.8,0.0,0.0,4.293,-0.867470588235294,-2.8021764705882353,-127.87351537387816,0.29858823529411893,[0. 0.],[0. 0.],[3.88 3.68],[1.5 1.5]
3.5,0.75,4,,3.79,4.34,0.0,0.06,,,,,,[0. 0.],[0. 0.],[4.33 1.86],[1.5 1.5]
3.5,1.0,0,0.8947368264198303,4.35,6.08,0.01,0.05,4.786529411764706,-1.289,-6.052,-142.15770324495404,0.2224705882352937,[0. 0.],[0. 0.],[5.82 4.79],[1.5 1.5]
3.5,1.0,1,,3.32,1.3,0.01,0.03,,,,,,[0. 0.],[0. 0.],[2.11 2.44],[1.5 1.5]
3.5,1.0,2,0.75,4.67,5.68,0.0,0.13,5.055555555555555,-1.3579444444444446,-5.690388888888889,-144.03003734802968,0.21611111111111095,[0. 0.],[0. 0.],[3.62 1.81],[1.5 1.5]
3.5,1.0,3,0.8235294222831726,3.76,2.21,0.0,0.23,4.154142857142857,-1.1212142857142857,-2.1349285714285715,-159.63168561615294,0.34171428571428614,[0. 0.],[0. 0.],[1.96 1.15],[1.5 1.5]
3.5,1.0,4,0.7916666865348816,4.27,3.51,0.04,0.0,4.491368421052632,-1.208842105263158,-3.5089999999999995,-153.49578024851243,0.274526315789473,[0. 0.],[0. 0.],[1.52 2.68],[1.5 1.5]
3.5,1.0,5,0.4000000059604645,4.44,6.24,0.4,2.29,4.5423333333333344,-1.2245,-6.9545,-162.49298389911738,0.2496666666666664,[0. 0.],[0. 0.],[4.11 5.7 ],[1.5 1.5]
3.5,1.25,0,0.7083333134651184,3.98,2.11,0.01,0.01,4.2292941176470595,-1.4224117647058823,-2.1179411764705884,-142.81487079927945,0.3316470588235291,[0. 0.],[0. 0.],[4.52 2.7 ],[1.5 1.5]
3.5,1.25,2,0.761904776096344,4.08,1.57,0.01,0.03,4.1986875,-1.4136875,-1.5860625,-138.18144530601515,0.3587499999999988,[0. 0.],[0. 0.],[1.9  5.07],[1.5 1.5]
3.5,1.25,3,0.25,5.68,7.11,0.04,1.04,5.7708,-1.939,-7.246199999999999,-130.34248506537097,0.1831999999999999,[0. 0.],[0. 0.],[6.93 6.61],[1.5 1.5]
3.5,1.25,4,0.695652186870575,4.69,4.83,0.04,0.15,5.0951875,-1.7125,-4.9085,-134.90319875380663,0.21312500000000031,[0. 0.],[0. 0.],[1.56 2.32],[1.5 1.5]
3.5,1.25,5,0.8636363744735718,4.01,1.91,0.0,0.0,4.246,-1.4283684210526315,-1.9072631578947372,-143.05654762825807,0.3333684210526323,[0. 0.],[0. 0.],[6.07 2.78],[1.5 1.5]
3.5,1.5,0,,1.37,4.43,0.14,0.0,,,,,,[0. 0.],[0. 0.],[3.5  3.72],[1.5 1.5]
3.5,1.5,1,0.8571428656578064,4.3,5.21,0.0,0.0,4.853611111111111,-1.9607222222222223,-5.209722222222222,-151.68069108347777,0.22799999999999918,[0. 0.],[0. 0.],[6.41 3.87],[1.5 1.5]
3.5,1.5,2,0.5454545617103577,4.23,3.13,0.0,0.0,4.61025,-1.8614999999999997,-3.1284999999999994,-141.37680802572086,0.27566666666666667,[0. 0.],[0. 0.],[2.72 3.94],[1.5 1.5]
3.5,1.5,4,0.8947368264198303,3.82,1.94,0.0,0.0,4.170705882352941,-1.6844117647058823,-1.9398823529411766,-150.9103337838404,0.3381176470588225,[0. 0.],[0. 0.],[2.95 3.11],[1.5 1.5]
3.5,1.5,5,,4.74,5.08,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.97 5.52],[1.5 1.5]
3.5,1.75,0,,2.48,4.48,0.01,0.01,,,,,,[0. 0.],[0. 0.],[2.53 6.22],[1.5 1.5]
3.5,1.75,1,,4.04,2.24,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.99 1.26],[1.5 1.5]
3.5,1.75,2,0.5833333134651184,4.31,2.94,0.09,0.02,4.687785714285715,-2.2087857142857144,-2.9337142857142857,-134.90068216223273,0.26585714285714196,[0. 0.],[0. 0.],[6.19 2.99],[1.5 1.5]
3.5,1.75,3,0.6363636255264282,5.26,9.17,0.0,0.12,5.639714285714286,-2.6525,-9.178500000000001,-136.2161542354334,0.17871428571429654,[0. 0.],[0. 0.],[3.48 5.64],[1.5 1.5]
3.5,1.75,4,0.6190476417541504,4.27,3.06,0.0,0.0,4.628153846153847,-2.178230769230769,-3.0625384615384617,-142.40312016860727,0.26107692307692354,[0. 0.],[0. 0.],[6.94 1.93],[1.5 1.5]
3.5,2.0,0,0.7272727489471436,4.28,3.35,0.02,0.25,4.595375,-2.4706875,-3.30025,-144.7495163588918,0.262375000000003,[0. 0.],[0. 0.],[2.8  1.66],[1.5 1.5]
3.5,2.0,1,0.529411792755127,4.77,5.31,0.0,0.12,5.172000000000001,-2.7829999999999995,-5.256666666666666,-136.5256153122252,0.21733333333333255,[0. 0.],[0. 0.],[5.99 3.66],[1.5 1.5]
3.5,2.0,2,0.0,3.8,10.55,0.0,0.01,,,,,,[0. 0.],[0. 0.],[3.39 6.98],[1.5 1.5]
3.5,2.0,3,0.5625,4.47,10.91,0.44,0.02,5.166333333333332,-2.7768888888888887,-10.916666666666668,-150.63823736593034,0.19888888888889117,[0. 0.],[0. 0.],[3.68 6.99],[1.5 1.5]
3.5,2.0,4,0.6363636255264282,4.83,5.45,0.0,0.01,5.1705,-2.7815714285714286,-5.454285714285715,-140.93143916248206,0.21242857142857166,[0. 0.],[0. 0.],[5.75 4.67],[1.5 1.5]
3.5,2.0,5,0.5714285969734192,5.26,9.17,0.0,0.02,5.731833333333334,-3.0788333333333333,-9.162333333333333,-131.37777723523402,0.1698333333333334,[0. 0.],[0. 0.],[3.89 1.15],[1.5 1.5]
3.5,2.25,0,0.9130434989929199,4.72,6.51,0.0,0.01,5.070428571428572,-3.071238095238095,-6.512047619047618,-142.92688403922014,0.20790476190476476,[0. 0.],[0. 0.],[4.29 4.85],[1.5 1.5]
3.5,2.25,1,0.782608687877655,4.65,4.16,0.02,0.0,4.9641111111111105,-3.0069444444444446,-4.162111111111112,-139.66501066537006,0.2320000000000072,[0. 0.],[0. 0.],[1.27 4.48],[1.5 1.5]
3.5,2.25,2,0.0,6.84,0.63,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.53 2.68],[1.5 1.5]
3.5,2.25,3,0.0,9.25,0.64,0.02,0.0,,,,,,[0. 0.],[0. 0.],[1.18 1.01],[1.5 1.5]
3.5,2.25,4,0.5454545617103577,5.19,10.07,0.0,0.89,5.702249999999999,-3.448666666666666,-9.856083333333332,-133.299022834418,0.17883333333333398,[0. 0.],[0. 0.],[6.07 4.69],[1.5 1.5]
3.5,2.25,5,0.8095238208770752,4.28,4.18,0.01,0.0,4.689117647058823,-2.838764705882353,-4.181764705882352,-148.12395653518774,0.24047058823529355,[0. 0.],[0. 0.],[4.93 2.78],[1.5 1.5]
3.5,2.5,0,0.5416666865348816,5.26,7.0,0.0,0.0,5.638999999999999,-3.792923076923077,-6.996153846153846,-137.69288684437888,0.18446153846153598,[0. 0.],[0. 0.],[6.87 6.94],[1.5 1.5]
3.5,2.5,1,,4.51,7.16,0.0,0.18,,,,,,[0. 0.],[0. 0.],[6.86 4.26],[1.5 1.5]
3.5,2.5,2,1.0,4.65,6.58,0.0,0.0,4.978285714285714,-3.3539999999999996,-6.575857142857143,-118.3686440390176,0.20857142857142769,[0. 0.],[0. 0.],[5.72 6.08],[1.5 1.5]
3.5,2.5,3,0.9090909361839294,4.66,4.86,0.01,0.12,4.99895,-3.3614999999999995,-4.824199999999999,-144.8723193566064,0.22089999999999604,[0. 0.],[0. 0.],[1.31 4.53],[1.5 1.5]
3.5,2.5,4,0.6190476417541504,4.75,3.39,0.0,0.3,4.908076923076923,-3.3056153846153844,-3.4839230769230767,-127.25681466912381,0.2341538461538459,[0. 0.],[0. 0.],[3.64 5.76],[1.5 1.5]
3.5,2.5,5,0.8571428656578064,4.84,9.69,0.0,0.07,5.2732222222222225,-3.543777777777778,-9.649555555555557,-137.15781437699619,0.19777777777777766,[0. 0.],[0. 0.],[2.85 6.31],[1.5 1.5]
3.5,2.75,0,0.0,5.04,7.4,0.02,0.04,,,,,,[0. 0.],[0. 0.],[3.47 6.24],[1.5 1.5]
3.5,2.75,1,,4.53,3.37,0.0,0.03,,,,,,[0. 0.],[0. 0.],[2.9  3.36],[1.5 1.5]
3.5,2.75,2,0.9166666865348816,4.66,5.55,0.0,0.01,5.0369090909090914,-3.728909090909091,-5.547909090909091,-142.13379181903863,0.2197272727272711,[0. 0.],[0. 0.],[3.26 5.57],[1.5 1.5]
3.5,2.75,3,0.8636363744735718,4.34,4.0,0.01,0.0,4.7620000000000005,-3.5237368421052637,-3.9992105263157893,-111.10448826833534,0.24000000000000124,[0. 0.],[0. 0.],[5.3  4.06],[1.5 1.5]
3.5,2.75,4,,5.28,9.93,0.01,0.02,,,,,,[0. 0.],[0. 0.],[6.83 3.12],[1.5 1.5]
3.5,2.75,5,0.6521739363670349,5.07,6.14,0.0,0.0,5.537333333333333,-4.095866666666667,-6.140666666666667,-116.2206767335268,0.193066666666666,[0. 0.],[0. 0.],[3.74 5.7 ],[1.5 1.5]
3.75,0.0,0,0.4583333432674408,3.89,2.1,0.0,0.03,4.111545454545455,-0.003545454545454546,-2.105454545454546,-145.71018299838215,0.32218181818181985,[0. 0.],[0. 0.],[4.97 1.45],[1.5 1.5]
3.75,0.0,1,0.25,3.89,1.79,0.01,0.02,4.078333333333334,-0.004,-1.797666666666667,-139.0673744793708,0.3439999999999917,[0. 0.],[0. 0.],[1.85 2.81],[1.5 1.5]
3.75,0.0,2,0.6666666865348816,4.31,9.99,0.04,0.28,4.7886428571428565,-0.0017142857142857148,-10.016285714285713,-49.61542216249469,0.21771428571428178,[0. 0.],[0. 0.],[4.58 5.89],[1.5 1.5]
3.75,0.0,3,0.5263158082962036,3.79,3.0,0.01,0.0,4.153899999999999,-0.0032,-3.002,-157.04777586620096,0.30780000000000707,[0. 0.],[0. 0.],[1.79 2.47],[1.5 1.5]
3.75,0.0,4,0.47826087474823,3.84,2.8,0.0,0.03,4.124454545454546,-0.00390909090909091,-2.7910000000000004,-100.36237912744913,0.30927272727272476,[0. 0.],[0. 0.],[4.13 2.04],[1.5 1.5]
3.75,0.0,5,0.2083333283662796,4.73,5.52,0.0,0.0,4.947,-0.0008,-5.5206,-159.56443794522096,0.22280000000000655,[0. 0.],[0. 0.],[2.92 5.18],[1.5 1.5]
3.75,0.25,0,0.27272728085517883,4.17,4.37,0.0,1.56,4.406833333333333,-0.2801666666666667,-3.3993333333333333,-154.71208647885126,0.2790000000000023,[0. 0.],[0. 0.],[2.85 1.69],[1.5 1.5]
3.75,0.25,1,0.5625,4.32,7.55,0.0,0.0,4.898222222222222,-0.31044444444444447,-7.553555555555556,-128.55987413419766,0.20422222222222153,[0. 0.],[0. 0.],[6.97 6.92],[1.5 1.5]
3.75,0.25,2,0.5,4.61,6.93,0.08,0.04,5.303,-0.33399999999999996,-6.9425,-152.66400234174412,0.17800000000005411,[0. 0.],[0. 0.],[1.17 6.07],[1.5 1.5]
3.75,0.25,3,0.6086956262588501,3.69,2.47,0.0,0.0,4.085071428571429,-0.26085714285714284,-2.474214285714286,-80.78906594976199,0.3262857142857131,[0. 0.],[0. 0.],[3.77 2.87],[1.5 1.5]
3.75,0.25,4,0.5,4.83,6.06,0.01,0.07,4.948916666666666,-0.31366666666666665,-6.0263333333333335,-135.37044549792196,0.2146666666666713,[0. 0.],[0. 0.],[4.81 6.69],[1.5 1.5]
3.75,0.25,5,0.1875,4.04,5.54,0.0,0.0,4.371666666666667,-0.27799999999999997,-5.541,-71.54923540999012,0.2573333333333399,[0. 0.],[0. 0.],[5.81 2.83],[1.5 1.5]
3.75,0.5,0,0.0,4.52,5.1,0.0,0.0,,,,,,[0. 0.],[0. 0.],[5.81 6.48],[1.5 1.5]
3.75,0.5,1,0.4583333432674408,4.19,3.31,0.02,0.0,4.317818181818182,-0.546909090909091,-3.3092727272727274,-159.5070890410608,0.27945454545455173,[0. 0.],[0. 0.],[3.55 2.7 ],[1.5 1.5]
3.75,0.5,2,0.5,4.1,4.36,0.0,0.0,4.425818181818182,-0.5606363636363636,-4.363181818181818,-130.28051569851644,0.2547272727272803,[0. 0.],[0. 0.],[6.35 3.3 ],[1.5 1.5]
3.75,0.5,3,0.3333333432674408,4.49,5.31,0.01,0.0,4.983750000000001,-0.630375,-5.30875,-142.677361930619,0.22050000000000192,[0. 0.],[0. 0.],[6.26 3.2 ],[1.5 1.5]
3.75,0.5,4,0.6666666865348816,3.96,3.28,0.09,0.1,4.189928571428572,-0.5305,-3.2843571428571425,-120.75604177567189,0.292571428571437,[0. 0.],[0. 0.],[4.94 1.75],[1.5 1.5]
3.75,0.5,5,0.8260869383811951,3.75,1.77,0.0,0.0,4.0067894736842105,-0.5085263157894736,-1.7647368421052632,-116.9534925019057,0.3670526315789468,[0. 0.],[0. 0.],[5.33 2.22],[1.5 1.5]
3.75,0.75,0,0.75,3.78,4.07,0.01,0.0,4.241666666666666,-0.8013333333333333,-4.076666666666666,-180.37695196706045,0.2720000000000014,[0. 0.],[0. 0.],[6.15 4.34],[1.5 1.5]
3.75,0.75,1,,4.29,6.8,0.15,0.08,,,,,,[0. 0.],[0. 0.],[6.12 2.35],[1.5 1.5]
3.75,0.75,2,0.75,3.76,1.16,0.01,0.0,4.077916666666666,-0.7759999999999999,-1.1564166666666666,-124.54087200968003,0.38283333333333225,[0. 0.],[0. 0.],[1.22 3.17],[1.5 1.5]
3.75,0.75,3,0.695652186870575,4.46,6.08,0.0,0.02,4.8641875,-0.920375,-6.0834375000000005,-127.39205346309895,0.22600000000000142,[0. 0.],[0. 0.],[4.85 2.38],[1.5 1.5]
3.75,0.75,4,,4.11,4.26,0.0,0.0,,,,,,[0. 0.],[0. 0.],[4.69 4.12],[1.5 1.5]
3.75,0.75,5,0.6363636255264282,4.71,6.57,0.08,0.31,4.781857142857143,-0.9057142857142857,-6.339714285714286,-130.11172093205715,0.22057142857142406,[0. 0.],[0. 0.],[4.33 6.99],[1.5 1.5]
3.75,1.0,0,0.6666666865348816,4.9,7.47,0.0,0.02,5.2339166666666666,-1.31925,-7.476583333333333,-95.29939313939921,0.19000000000000014,[0. 0.],[0. 0.],[5.97 1.68],[1.5 1.5]
3.75,1.0,1,,4.53,5.09,0.01,0.0,,,,,,[0. 0.],[0. 0.],[5.29 4.19],[1.5 1.5]
3.75,1.0,2,,4.25,6.31,0.03,0.0,,,,,,[0. 0.],[0. 0.],[3.71 5.39],[1.5 1.5]
3.75,1.0,3,0.0,9.07,0.77,0.26,0.0,,,,,,[0. 0.],[0. 0.],[3.48 2.59],[1.5 1.5]
3.75,1.0,4,0.782608687877655,4.85,9.03,0.06,0.0,5.164944444444444,-1.3032777777777778,-9.025555555555554,-103.36461941053291,0.19788888888888798,[0. 0.],[0. 0.],[5.46 6.74],[1.5 1.5]
3.75,1.0,5,0.8095238208770752,4.42,6.88,0.01,0.05,4.878882352941177,-1.2310588235294115,-6.851588235294118,-106.46199667151268,0.2134117647058882,[0. 0.],[0. 0.],[1.66 5.94],[1.5 1.5]
3.75,1.25,0,0.75,4.06,4.72,0.21,0.01,4.631833333333334,-1.4597499999999999,-4.7259166666666665,-156.78368607453996,0.2483333333333341,[0. 0.],[0. 0.],[4.7  4.16],[1.5 1.5]
3.75,1.25,2,,4.96,7.31,0.0,0.01,,,,,,[0. 0.],[0. 0.],[2.11 5.59],[1.5 1.5]
3.75,1.25,3,0.8095238208770752,4.42,5.78,0.04,0.0,4.8895294117647055,-1.5431764705882351,-5.7811176470588235,-118.00292474626946,0.22435294117647184,[0. 0.],[0. 0.],[6.29 4.84],[1.5 1.5]
3.75,1.25,4,0.8260869383811951,4.55,5.12,0.01,0.01,4.896894736842105,-1.5428947368421053,-5.118684210526316,-148.98462173744673,0.22242105263157974,[0. 0.],[0. 0.],[3.24 4.37],[1.5 1.5]
3.75,1.25,5,0.4285714328289032,4.92,7.03,0.01,0.0,5.115833333333334,-1.6125,-7.029500000000001,-160.0445239763968,0.2100000000000013,[0. 0.],[0. 0.],[6.35 5.05],[1.5 1.5]
3.75,1.5,0,0.125,4.57,2.15,0.0,0.01,4.63,-1.749,-2.1590000000000003,-118.63621207477905,0.26400000000001,[0. 0.],[0. 0.],[2.39 2.8 ],[1.5 1.5]
3.75,1.5,1,0.782608687877655,4.76,4.78,0.11,0.15,4.920722222222222,-1.8607222222222224,-4.884222222222221,-145.13702514870963,0.22633333333333244,[0. 0.],[0. 0.],[3.97 3.4 ],[1.5 1.5]
3.75,1.5,2,0.7142857313156128,5.0,7.67,0.01,0.03,5.411933333333335,-2.045266666666666,-7.651333333333332,-150.57390441381756,0.19440000000000157,[0. 0.],[0. 0.],[6.5  1.64],[1.5 1.5]
3.75,1.5,3,,3.97,4.98,0.22,0.29,,,,,,[0. 0.],[0. 0.],[1.62 4.34],[1.5 1.5]
3.75,1.5,4,0.75,4.68,5.86,0.01,0.06,5.012722222222222,-1.8935555555555554,-5.858833333333333,-153.94759383626084,0.2131111111111276,[0. 0.],[0. 0.],[6.36 4.26],[1.5 1.5]
3.75,1.5,5,0.9090909361839294,4.26,4.99,0.0,0.18,4.7617,-1.8018999999999998,-4.961799999999999,-121.96877073068353,0.23270000000000124,[0. 0.],[0. 0.],[4.85 3.05],[1.5 1.5]
3.75,1.75,0,,8.8,5.5,0.0,0.1,,,,,,[0. 0.],[0. 0.],[4.55 2.49],[1.5 1.5]
3.75,1.75,1,,4.62,6.27,0.01,0.05,,,,,,[0. 0.],[0. 0.],[3.78 6.06],[1.5 1.5]
3.75,1.75,2,0.9090909361839294,4.63,5.72,0.0,0.0,5.0144,-2.2101999999999995,-5.720899999999999,-150.90307817015798,0.22019999999999626,[0. 0.],[0. 0.],[4.95 5.4 ],[1.5 1.5]
3.75,1.75,3,0.0,5.81,3.75,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.64 3.24],[1.5 1.5]
3.75,1.75,5,0.5416666865348816,5.02,9.27,0.02,0.0,5.552153846153846,-2.448076923076923,-9.265153846153847,-145.1182127569731,0.18492307692307228,[0. 0.],[0. 0.],[5.98 5.74],[1.5 1.5]
3.75,2.0,0,,4.14,2.48,0.04,0.01,,,,,,[0. 0.],[0. 0.],[2.54 1.77],[1.5 1.5]
3.75,2.0,1,,3.21,3.95,0.0,0.14,,,,,,[0. 0.],[0. 0.],[2.55 2.76],[1.5 1.5]
3.75,2.0,2,0.5652173757553101,5.06,9.73,0.0,2.39,5.441538461538461,-2.745307692307693,-9.863230769230768,-152.74372558747893,0.18492307692307633,[0. 0.],[0. 0.],[5.46 6.94],[1.5 1.5]
3.75,2.0,3,0.75,4.63,4.66,0.01,0.01,4.858277777777778,-2.4529444444444444,-4.659,-134.95141099830573,0.23222222222221628,[0. 0.],[0. 0.],[3.13 4.07],[1.5 1.5]
3.75,2.0,4,,4.39,3.81,0.0,0.02,,,,,,[0. 0.],[0. 0.],[4.89 4.93],[1.5 1.5]
3.75,2.0,5,0.6521739363670349,4.29,3.51,0.0,0.0,4.7106666666666674,-2.3811333333333335,-3.5069333333333335,-149.80058893109572,0.24960000000000068,[0. 0.],[0. 0.],[4.76 2.27],[1.5 1.5]
3.75,2.25,0,,4.45,4.0,0.07,0.01,,,,,,[0. 0.],[0. 0.],[4.48 2.85],[1.5 1.5]
3.75,2.25,1,0.0,2.71,0.34,0.0,0.0,,,,,,[0. 0.],[0. 0.],[3.55 1.06],[1.5 1.5]
3.75,2.25,3,0.8695651888847351,4.83,6.07,0.02,0.0,5.187749999999999,-2.9440999999999997,-6.06755,-134.41545497164333,0.20700000000000784,[0. 0.],[0. 0.],[1.96 5.52],[1.5 1.5]
3.75,2.25,4,,7.6,7.2,1.08,0.0,,,,,,[0. 0.],[0. 0.],[6.43 5.87],[1.5 1.5]
3.75,2.25,5,0.9130434989929199,4.15,3.52,0.0,0.11,4.516380952380953,-2.563142857142857,-3.5516666666666663,-150.81946447317253,0.26019047619047697,[0. 0.],[0. 0.],[3.78 3.86],[1.5 1.5]
3.75,2.5,0,0.6818181872367859,4.22,2.69,0.0,0.02,4.5044666666666675,-2.8407333333333336,-2.6731999999999996,-119.03822552690515,0.279733333333335,[0. 0.],[0. 0.],[6.91 2.02],[1.5 1.5]
3.75,2.5,1,0.52173912525177,4.49,3.34,0.0,0.0,4.834083333333334,-3.04575,-3.342083333333333,-133.31175594261,0.24283333333333268,[0. 0.],[0. 0.],[1.09 2.96],[1.5 1.5]
3.75,2.5,2,0.8695651888847351,4.02,2.31,0.0,0.02,4.250249999999999,-2.6753,-2.3117499999999995,-146.58373867901412,0.3078000000000117,[0. 0.],[0. 0.],[4.6  1.32],[1.5 1.5]
3.75,2.5,3,0.8823529481887817,4.72,7.22,0.01,0.05,5.189733333333333,-3.2688,-7.2439333333333344,-155.82719248403947,0.18933333333333166,[0. 0.],[0. 0.],[4.88 5.97],[1.5 1.5]
3.75,2.5,4,0.782608687877655,3.84,1.62,0.0,0.01,4.1387222222222215,-2.6116111111111113,-1.6287222222222222,-135.52589755785044,0.35266666666666996,[0. 0.],[0. 0.],[3.83 2.6 ],[1.5 1.5]
3.75,2.5,5,,6.43,7.32,0.16,0.01,,,,,,[0. 0.],[0. 0.],[2.5 4.5],[1.5 1.5]
3.75,2.75,0,0.8235294222831726,4.65,7.13,0.0,0.01,5.113142857142856,-3.537357142857143,-7.135142857142858,-60.42574365397694,0.19614285714285376,[0. 0.],[0. 0.],[2.48 5.98],[1.5 1.5]
3.75,2.75,1,,2.95,3.3,0.0,0.02,,,,,,[0. 0.],[0. 0.],[1.15 1.6 ],[1.5 1.5]
3.75,2.75,2,0.9166666865348816,4.54,4.72,0.0,0.06,4.844590909090909,-3.357136363636364,-4.737545454545454,-120.47461311422876,0.23063636363636372,[0. 0.],[0. 0.],[2.43 5.07],[1.5 1.5]
3.75,2.75,3,0.7083333134651184,4.49,4.43,0.01,0.73,4.90570588235294,-3.401529411764706,-4.747,-146.45604544748954,0.22329411764705936,[0. 0.],[0. 0.],[4.99 4.71],[1.5 1.5]
3.75,2.75,4,0.6666666865348816,4.78,4.89,0.01,0.02,5.0929375,-3.5203125,-4.887874999999999,-145.79925304769216,0.2221249999999997,[0. 0.],[0. 0.],[2.88 5.56],[1.5 1.5]
