vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
2.0,1.5,2,0.5,4.83,5.21,1.79,0.02,0.0,0.01,5.2190666666666665,-3.3000666666666674,-5.205266666666668,-121.19745041681728,0.18826666666667885,[0. 0.],[0. 0.],[3.14 4.72 1.32],[2. 2. 2.]
2.0,1.5,3,0.5,4.46,6.32,0.29,0.05,0.36,0.14,4.904533333333334,-3.0998000000000006,-6.420600000000001,-116.0904932998624,0.19106666666664296,[0. 0.],[0. 0.],[3.18 5.49 5.13],[2. 2. 2.]
2.0,1.5,4,0.5333333611488342,5.01,2.27,1.27,0.0,0.23,0.02,5.507187500000001,-3.482,-2.1794375,-78.63766987676175,0.23450000000000415,[0. 0.],[0. 0.],[6.24 4.33 2.25],[2. 2. 2.]
2.0,1.5,5,0.42307692766189575,4.6,4.42,5.96,0.02,0.09,0.01,4.8883636363636365,-3.090090909090909,-4.415363636363636,-125.0084327287131,0.22563636363636744,[0. 0.],[0. 0.],[3.51 4.58 2.88],[2. 2. 2.]
2.0,1.5,5,0.8461538553237915,5.04,4.58,1.04,0.21,0.17,0.02,5.503590909090908,-3.743227272727272,-2.1305454545454547,-86.34502229453122,0.239363636363645,[0. 0.],[0. 0.],[3.97 2.58 2.45],[2. 2. 2.]
2.0,1.75,1,0.6000000238418579,5.06,2.54,2.52,0.01,0.03,0.07,5.3116666666666665,-3.9158333333333335,-2.529111111111111,-87.60230374624538,0.22844444444446152,[0. 0.],[0. 0.],[5.81 4.24 2.86],[2. 2. 2.]
2.0,1.75,1,0.5925925970077515,4.87,7.71,2.25,0.11,0.43,0.31,5.335875,-4.2358125,-3.3440625,-104.65178082122915,0.22649999999998727,[0. 0.],[0. 0.],[5.87 4.14 3.01],[2. 2. 2.]
2.0,1.75,2,0.46666666865348816,5.2,3.08,2.57,0.0,0.01,0.03,5.536857142857143,-4.083214285714286,-3.085642857142857,-78.26996236921208,0.1982857142857191,[0. 0.],[0. 0.],[3.52 1.96 1.96],[2. 2. 2.]
2.0,1.75,3,0.7241379022598267,4.67,17.91,5.67,0.05,0.19,0.16,5.190142857142858,-4.11904761904762,-6.955190476190476,-103.94577549406954,0.17852380952381064,[0. 0.],[0. 0.],[6.11 5.52 4.89],[2. 2. 2.]
2.0,1.75,3,0.5,5.15,11.14,5.81,0.0,0.28,0.04,5.415733333333333,-3.9942666666666664,-11.2406,-127.85304507132153,0.16506666666666092,[0. 0.],[0. 0.],[3.43 5.69 5.35],[2. 2. 2.]
2.0,1.75,4,0.6428571343421936,4.82,2.66,1.9,0.02,0.04,0.0,5.21461111111111,-3.845777777777778,-2.665111111111111,-90.0370868436214,0.2361111111111111,[0. 0.],[0. 0.],[4.77 3.91 2.06],[2. 2. 2.]
2.0,1.75,4,0.6896551847457886,4.73,10.91,2.92,0.12,2.4,0.06,5.3337,-4.234399999999999,-4.27265,-95.30970827765603,0.20865000000001716,[0. 0.],[0. 0.],[6.72 6.81 3.38],[2. 2. 2.]
2.0,1.75,5,0.6296296119689941,4.53,6.64,5.8,0.0,0.87,0.03,5.1118235294117635,-3.77,-6.993411764705883,-124.67038294902014,0.1779999999999839,[0. 0.],[0. 0.],[2.93 5.38 4.58],[2. 2. 2.]
2.0,2.0,0,0.9130434989929199,4.77,5.95,1.51,0.03,0.26,0.35,5.512761904761905,-5.001380952380952,-2.4619047619047625,-93.10034056019784,0.23614285714285518,[0. 0.],[0. 0.],[2.67 5.5  1.18],[2. 2. 2.]
2.0,2.0,1,0.8620689511299133,4.76,5.83,6.41,0.04,1.77,0.01,5.28524,-4.45444,-7.0377600000000005,-120.43191394710456,0.17952000000002272,[0. 0.],[0. 0.],[6.91 6.56 5.75],[2. 2. 2.]
2.0,2.0,2,0.8666666746139526,4.91,2.65,3.22,0.0,0.0,0.0,5.272346153846153,-4.444576923076923,-2.652038461538461,-93.89898001657141,0.22892307692307357,[0. 0.],[0. 0.],[3.56 3.44 3.16],[2. 2. 2.]
2.0,2.0,2,0.7586206793785095,5.25,5.11,0.77,0.01,0.04,0.04,5.641545454545454,-5.119090909090908,-2.4812272727272724,-82.74787514266409,0.2279545454545655,[0. 0.],[0. 0.],[6.1  4.03 3.61],[2. 2. 2.]
2.0,2.0,3,1.0,4.54,2.26,4.9,0.01,0.05,0.63,5.21365,-4.3931,-2.2521,-93.92215154240314,0.2484000000000007,[0. 0.],[0. 0.],[1.94 4.35 1.46],[2. 2. 2.]
2.0,2.0,3,0.7142857313156128,4.95,11.89,1.63,0.08,1.08,0.03,5.31045,-4.818250000000001,-5.3831,-113.40869593144672,0.18840000000000146,[0. 0.],[0. 0.],[3.51 4.91 1.6 ],[2. 2. 2.]
2.0,2.0,4,0.7931034564971924,4.81,3.9,6.55,0.0,0.55,0.01,5.167347826086956,-4.355826086956521,-3.8773043478260876,-102.64391196549641,0.2009565217391261,[0. 0.],[0. 0.],[5.27 6.86 4.5 ],[2. 2. 2.]
2.0,2.0,5,0.46666666865348816,5.26,7.1,2.81,0.02,0.04,0.02,5.414785714285713,-4.564857142857143,-7.102428571428573,-108.69248200299208,0.1654285714285777,[0. 0.],[0. 0.],[5.68 5.47 2.54],[2. 2. 2.]
2.0,2.25,0,0.6842105388641357,5.05,6.43,2.7,0.05,0.06,0.0,5.520076923076923,-5.634923076923077,-2.018692307692308,-89.51171703530795,0.2556923076923201,[0. 0.],[0. 0.],[5.03 3.41 3.14],[2. 2. 2.]
2.0,2.25,0,0.9166666865348816,4.84,5.28,2.09,0.0,1.75,0.01,5.281045454545454,-5.007727272727273,-4.4405,-103.14434447367893,0.1986363636363725,[0. 0.],[0. 0.],[3.1  3.07 3.02],[2. 2. 2.]
2.0,2.25,1,0.8666666746139526,5.05,4.63,3.43,0.02,0.2,0.03,5.409115384615385,-5.130038461538462,-4.647769230769231,-100.03097571556681,0.1853076923076906,[0. 0.],[0. 0.],[3.87 3.77 1.63],[2. 2. 2.]
2.0,2.25,2,0.6551724076271057,5.13,14.79,2.57,0.15,0.12,0.0,5.523052631578947,-5.638473684210526,-6.750421052631579,-118.02588213810063,0.17642105263158625,[0. 0.],[0. 0.],[5.54 6.25 2.19],[2. 2. 2.]
2.0,2.25,2,0.8620689511299133,4.86,9.2,8.65,0.06,0.35,0.25,5.32456,-5.05036,-8.910919999999999,-114.99842997008149,0.16943999999998915,[0. 0.],[0. 0.],[5.3  3.5  2.56],[2. 2. 2.]
2.0,2.25,3,0.8965517282485962,4.96,7.72,5.42,0.02,0.04,0.15,5.374730769230769,-5.097961538461538,-7.713961538461539,-119.33098818564592,0.16338461538461282,[0. 0.],[0. 0.],[3.97 5.77 4.63],[2. 2. 2.]
2.0,2.25,3,0.95652174949646,4.79,7.16,3.17,0.06,0.1,0.25,5.497863636363636,-5.611909090909091,-2.1684545454545456,-90.43982833003115,0.2500909090909118,[0. 0.],[0. 0.],[3.   6.37 2.39],[2. 2. 2.]
2.0,2.25,4,0.8888888955116272,4.72,4.93,7.15,0.01,0.06,0.68,5.196208333333334,-4.928083333333333,-4.949375,-107.3796579931399,0.19391666666669494,[0. 0.],[0. 0.],[5.08 6.31 5.66],[2. 2. 2.]
2.0,2.25,5,0.699999988079071,5.05,6.8,2.77,0.01,0.52,0.17,5.388238095238095,-5.111047619047619,-6.955523809523809,-107.04447228631774,0.16571428571429742,[0. 0.],[0. 0.],[3.54 4.86 1.76],[2. 2. 2.]
2.0,2.5,0,0.7857142686843872,5.16,8.17,0.45,0.03,0.01,0.01,5.6036363636363635,-5.904863636363637,-8.173318181818184,-114.60034405136535,0.15827272727272854,[0. 0.],[0. 0.],[6.87 6.04 1.43],[2. 2. 2.]
2.0,2.5,0,0.9333333373069763,5.07,6.13,0.56,0.13,1.1,0.07,5.564571428571428,-6.311392857142857,-3.538,-96.82240301251649,0.2104642857142705,[0. 0.],[0. 0.],[5.66 5.31 3.7 ],[2. 2. 2.]
2.0,2.5,1,0.8275862336158752,4.96,6.48,8.92,0.0,0.06,0.82,5.3120416666666666,-5.5986666666666665,-6.488166666666667,-115.52064302291433,0.1684999999999898,[0. 0.],[0. 0.],[4.6  6.63 5.27],[2. 2. 2.]
2.0,2.5,2,0.9285714030265808,4.89,3.87,3.14,0.0,0.03,0.02,5.330807692307692,-5.617307692307692,-3.9007692307692308,-95.58030283966399,0.19792307692307615,[0. 0.],[0. 0.],[1.27 2.4  2.38],[2. 2. 2.]
2.0,2.5,3,0.9629629850387573,4.8,9.18,9.74,0.0,0.28,0.97,5.285884615384616,-5.569884615384615,-9.063653846153846,-124.93874534898941,0.16592307692308866,[0. 0.],[0. 0.],[5.46 5.53 2.99],[2. 2. 2.]
2.0,2.5,4,0.9259259104728699,4.73,5.56,13.6,0.01,0.06,0.2,5.21736,-5.49956,-5.52836,-116.93129822797326,0.18640000000000015,[0. 0.],[0. 0.],[3.39 6.26 5.92],[2. 2. 2.]
2.0,2.5,5,0.7931034564971924,4.98,5.47,4.06,0.0,0.06,0.01,5.401130434782608,-5.691869565217391,-5.517434782608697,-97.48826514185272,0.17530434782608192,[0. 0.],[0. 0.],[5.91 5.63 3.4 ],[2. 2. 2.]
2.0,2.75,0,0.9583333134651184,4.88,7.81,3.11,0.04,0.02,0.04,5.514130434782609,-6.391434782608696,-7.80791304347826,-112.7668282205409,0.1596521739130446,[0. 0.],[0. 0.],[6.6  3.21 2.42],[2. 2. 2.]
2.0,2.75,0,0.9629629850387573,5.12,8.81,1.34,0.17,0.11,0.02,5.517307692307692,-6.883346153846153,-3.9306153846153853,-96.2964636297009,0.19807692307693342,[0. 0.],[0. 0.],[6.37 4.32 1.52],[2. 2. 2.]
2.0,2.75,1,0.6000000238418579,5.47,8.95,14.64,0.0,0.05,0.1,5.884166666666666,-6.8213333333333335,-8.93861111111111,-93.34888686113692,0.1412222222222239,[0. 0.],[0. 0.],[6.73 5.18 4.06],[2. 2. 2.]
2.0,2.75,2,0.6000000238418579,5.19,4.46,2.71,0.01,0.02,0.02,5.704055555555556,-6.6114444444444445,-4.459166666666666,-88.6637804858613,0.17833333333332904,[0. 0.],[0. 0.],[5.16 5.2  3.63],[2. 2. 2.]
2.0,2.75,2,0.7241379022598267,5.19,8.21,1.89,0.12,0.1,0.57,5.654190476190475,-7.054380952380954,-3.3459523809523817,-93.43505028502328,0.2120952380952469,[0. 0.],[0. 0.],[6.96 5.87 2.8 ],[2. 2. 2.]
2.0,2.75,3,1.0,4.84,2.28,2.42,0.02,0.09,0.0,5.231533333333333,-6.063599999999999,-2.301366666666667,-92.82894674796462,0.2498666666666774,[0. 0.],[0. 0.],[4.28 3.44 3.41],[2. 2. 2.]
2.0,2.75,4,0.46666666865348816,5.48,7.19,1.78,0.01,0.02,0.03,5.848928571428573,-6.779357142857143,-7.185357142857142,-91.40356112216885,0.14985714285713161,[0. 0.],[0. 0.],[4.35 5.13 3.13],[2. 2. 2.]
2.0,2.75,5,0.8620689511299133,4.88,5.02,4.62,0.01,0.04,0.02,5.33316,-6.182680000000001,-5.01376,-103.8145921570939,0.18656000000000403,[0. 0.],[0. 0.],[1.75 5.06 1.42],[2. 2. 2.]
2.0,2.75,5,0.8214285969734192,5.09,10.27,1.64,0.14,1.13,0.37,5.601695652173913,-6.9898695652173926,-4.791652173913043,-105.37165047016465,0.1884782608695668,[0. 0.],[0. 0.],[2.76 3.99 3.79],[2. 2. 2.]
2.25,0.0,0,0.2142857164144516,4.71,9.42,3.11,0.01,0.0,2.5,5.189833333333333,0.0008333333333333334,3.204,-18.4333210269688,0.21850000000002487,[0. 0.],[0. 0.],[2.19 6.85 1.82],[2. 2. 2.]
2.25,0.0,0,0.5666666626930237,4.5,7.13,5.59,0.13,0.04,0.07,4.8567647058823535,0.0017058823529411766,-7.157882352941177,-36.362742807358394,0.20023529411764518,[0. 0.],[0. 0.],[1.74 6.38 5.85],[2. 2. 2.]
2.25,0.0,1,0.4333333373069763,4.54,7.97,3.57,0.02,0.01,0.0,4.884538461538461,0.0008461538461538464,-7.965230769230768,-120.18931318688345,0.1963076923076939,[0. 0.],[0. 0.],[1.02 4.52 4.47],[2. 2. 2.]
2.25,0.0,1,0.30434781312942505,4.2,13.34,6.88,0.06,1.24,0.04,4.850142857142857,0.0014285714285714288,6.545428571428572,-30.22742327249436,0.21928571428571836,[0. 0.],[0. 0.],[5.93 5.14 3.77],[2. 2. 2.]
2.25,0.0,2,0.1666666716337204,4.59,4.02,1.6,0.0,0.02,0.01,4.9036,0.0016,-4.008,-153.54664457279355,0.2340000000000373,[0. 0.],[0. 0.],[6.03 2.9  1.81],[2. 2. 2.]
2.25,0.0,3,0.36666667461395264,4.58,7.8,4.69,0.09,0.22,0.11,4.832818181818182,0.0015454545454545456,-7.670909090909091,-75.22625396161915,0.20436363636363938,[0. 0.],[0. 0.],[3.43 5.86 1.23],[2. 2. 2.]
2.25,0.0,4,0.06666667014360428,5.16,14.21,5.89,0.03,0.98,0.58,5.4685,0.0035,-13.7305,-86.83525430561818,0.15300000000007685,[0. 0.],[0. 0.],[5.35 4.17 2.36],[2. 2. 2.]
2.25,0.0,5,0.4333333373069763,4.23,6.6,2.23,0.04,0.17,0.06,4.67076923076923,0.0015384615384615385,-6.482615384615385,-118.86870654283108,0.21630769230769323,[0. 0.],[0. 0.],[2.5  4.25 2.46],[2. 2. 2.]
2.25,0.25,0,0.0,7.27,8.71,1.51,0.13,0.01,0.03,,,,,,[0. 0.],[0. 0.],[2.65 5.04 2.25],[2. 2. 2.]
2.25,0.25,1,0.5,4.46,7.61,5.87,0.11,0.38,0.1,4.782428571428571,-0.45499999999999996,-7.5975714285714275,-126.97751157449213,0.21600000000000005,[0. 0.],[0. 0.],[3.46 5.91 3.99],[2. 2. 2.]
2.25,0.25,2,0.38461539149284363,4.66,8.19,5.01,0.17,1.04,0.57,4.8701,-0.4633,-8.0937,-87.29683284113523,0.207000000000005,[0. 0.],[0. 0.],[2.15 6.21 2.81],[2. 2. 2.]
2.25,0.25,3,0.4333333373069763,4.56,8.01,4.15,0.04,0.15,0.05,4.772538461538462,-0.4538461538461538,-8.025692307692308,-67.82356426376435,0.20184615384614693,[0. 0.],[0. 0.],[4.46 4.57 3.99],[2. 2. 2.]
2.25,0.25,4,0.0,7.24,11.92,12.79,0.01,0.06,0.37,,,,,,[0. 0.],[0. 0.],[5.57 6.69 5.35],[2. 2. 2.]
2.25,0.25,5,0.1666666716337204,4.6,5.04,2.42,0.0,0.03,0.05,4.7926,-0.45619999999999994,-5.046000000000001,-155.862897509744,0.22560000000000854,[0. 0.],[0. 0.],[3.37 4.76 4.26],[2. 2. 2.]
2.25,0.5,0,0.3333333432674408,4.68,15.29,4.69,0.0,0.85,0.25,4.9643,-0.9455,-15.3312,-162.9668435304737,0.19560000000002448,[0. 0.],[0. 0.],[4.62 5.77 1.2 ],[2. 2. 2.]
2.25,0.5,1,0.36666667461395264,4.62,7.68,1.06,0.0,0.01,0.04,4.894363636363637,-0.9320909090909091,-7.681363636363636,-161.90075733520965,0.20054545454543546,[0. 0.],[0. 0.],[2.65 2.72 1.15],[2. 2. 2.]
2.25,0.5,2,0.0,5.93,5.42,0.22,0.0,0.01,0.01,,,,,,[0. 0.],[0. 0.],[2.89 5.6  1.49],[2. 2. 2.]
2.25,0.5,3,0.03448275849223137,4.38,3.44,3.86,0.02,0.18,0.22,4.617,-0.877,-3.648,-160.09778539034698,0.2740000000000009,[0. 0.],[0. 0.],[4.11 5.6  4.29],[2. 2. 2.]
2.25,0.5,4,0.0,8.59,6.2,16.93,0.02,0.01,0.45,,,,,,[0. 0.],[0. 0.],[3.21 3.72 1.27],[2. 2. 2.]
2.25,0.5,5,0.0,6.15,8.0,4.78,0.06,0.03,0.16,,,,,,[0. 0.],[0. 0.],[3.78 5.86 2.29],[2. 2. 2.]
2.25,0.75,0,0.0,12.24,6.46,5.89,0.21,0.01,0.7,,,,,,[0. 0.],[0. 0.],[6.99 5.14 2.44],[2. 2. 2.]
2.25,0.75,1,0.3333333432674408,4.77,8.7,2.65,0.0,0.09,0.22,4.998800000000001,-1.4282,-8.6833,-162.4323419212257,0.1980000000000018,[0. 0.],[0. 0.],[4.35 5.46 3.16],[2. 2. 2.]
2.25,0.75,2,0.13333334028720856,4.75,5.69,4.11,0.08,0.14,0.15,4.9430000000000005,-1.4112500000000001,-5.6295,-158.7970441861086,0.2114999999999725,[0. 0.],[0. 0.],[2.92 4.42 1.7 ],[2. 2. 2.]
2.25,0.75,3,0.4333333373069763,4.48,7.62,4.33,0.03,1.26,0.59,4.880999999999999,-1.3953846153846154,-7.6797692307692325,-156.23954269124928,0.20246153846154102,[0. 0.],[0. 0.],[2.95 6.96 3.38],[2. 2. 2.]
2.25,0.75,4,0.4137931168079376,4.66,10.84,3.95,0.04,0.02,0.39,5.030500000000001,-1.4381666666666666,-10.846416666666668,-164.5166936482129,0.19266666666663923,[0. 0.],[0. 0.],[3.52 6.5  3.87],[2. 2. 2.]
2.25,0.75,5,0.20000000298023224,4.72,5.84,2.99,0.05,0.0,0.02,4.904833333333333,-1.4021666666666668,-5.84,-141.80287166212366,0.20633333333336168,[0. 0.],[0. 0.],[6.42 6.32 3.24],[2. 2. 2.]
2.25,1.0,0,0.1666666716337204,4.9,5.94,1.45,0.01,0.07,0.05,5.0962000000000005,-1.9424,-6.0016,-142.0199938242627,0.20439999999999828,[0. 0.],[0. 0.],[1.47 6.46 1.06],[2. 2. 2.]
2.25,1.0,1,0.20000000298023224,5.21,7.16,2.69,0.02,0.17,0.02,5.379666666666666,-2.0500000000000003,-7.222166666666667,-142.47803793858628,0.17599999999996876,[0. 0.],[0. 0.],[2.27 5.92 4.87],[2. 2. 2.]
2.25,1.0,2,0.550000011920929,5.21,2.76,0.65,0.01,0.06,0.15,5.580272727272727,-2.273727272727273,-1.4126363636363637,-76.9070511885693,0.27536363636363603,[0. 0.],[0. 0.],[4.56 2.04 1.48],[2. 2. 2.]
2.25,1.0,2,0.1666666716337204,4.8,5.78,2.73,0.01,0.01,0.03,5.1354,-1.9584000000000004,-5.7874,-147.89003358472388,0.202800000000002,[0. 0.],[0. 0.],[6.4  6.51 4.8 ],[2. 2. 2.]
2.25,1.0,3,0.36666667461395264,4.56,3.81,3.14,0.0,0.02,0.03,4.809818181818181,-1.832818181818182,-3.802,-138.67505983899193,0.23509090909090927,[0. 0.],[0. 0.],[5.45 3.39 2.84],[2. 2. 2.]
2.25,1.0,3,0.23076923191547394,4.84,4.47,5.32,0.07,0.03,0.01,5.617999999999999,-2.2870000000000004,-1.2883333333333333,-77.30873237565642,0.29100000000001575,[0. 0.],[0. 0.],[2.12 5.69 1.51],[2. 2. 2.]
2.25,1.0,4,0.800000011920929,4.96,6.94,1.26,0.05,0.01,0.02,5.516249999999999,-2.103291666666667,-6.941208333333333,-87.12306717445854,0.16041666666666288,[0. 0.],[0. 0.],[5.04 3.42 2.9 ],[2. 2. 2.]
2.25,1.0,5,0.37931033968925476,4.25,4.15,3.63,0.0,0.02,0.0,4.642636363636363,-1.7701818181818183,-4.155,-153.91750782942515,0.2507272727272589,[0. 0.],[0. 0.],[2.58 4.71 1.62],[2. 2. 2.]
2.25,1.25,0,0.5333333611488342,4.6,6.61,3.26,0.0,0.1,0.1,4.9098749999999995,-2.339125,-6.594312499999999,-152.04235028519344,0.20300000000000573,[0. 0.],[0. 0.],[3.26 1.77 1.23],[2. 2. 2.]
2.25,1.25,1,0.48275861144065857,4.46,4.75,3.12,0.0,0.31,0.12,4.78457142857143,-2.2814285714285716,-4.820142857142857,-144.5501650673559,0.22457142857139648,[0. 0.],[0. 0.],[4.3  5.79 1.88],[2. 2. 2.]
2.25,1.25,2,0.29629629850387573,4.57,2.52,5.99,0.14,0.6,0.01,4.882375,-2.3256249999999996,-2.42775,-103.10685241040409,0.2642500000000041,[0. 0.],[0. 0.],[3.8  6.97 6.07],[2. 2. 2.]
2.25,1.25,3,0.4000000059604645,4.68,3.9,1.92,0.05,0.03,0.06,4.7845,-2.2800833333333332,-3.889416666666667,-137.2731385396584,0.23766666666666758,[0. 0.],[0. 0.],[4.74 3.01 1.37],[2. 2. 2.]
2.25,1.25,4,0.5,4.71,7.06,2.68,0.03,0.06,0.04,5.014466666666666,-2.3904666666666667,-7.051666666666666,-140.69347110355022,0.19293333333331855,[0. 0.],[0. 0.],[5.48 6.11 1.7 ],[2. 2. 2.]
2.25,1.25,5,0.30000001192092896,4.83,15.01,10.01,0.22,0.03,0.28,5.285222222222221,-2.6886666666666668,-5.241555555555554,-127.05267575954738,0.19166666666669446,[0. 0.],[0. 0.],[1.43 6.48 4.08],[2. 2. 2.]
2.25,1.25,5,0.0,14.15,8.43,5.28,0.01,0.58,0.0,,,,,,[0. 0.],[0. 0.],[2.3  6.84 6.69],[2. 2. 2.]
2.25,1.5,0,0.4333333373069763,4.81,3.62,5.02,0.04,0.4,0.01,5.048153846153846,-2.8874615384615385,-3.7649230769230764,-126.13783269593644,0.22584615384613033,[0. 0.],[0. 0.],[5.79 3.3  1.84],[2. 2. 2.]
2.25,1.5,1,0.6000000238418579,4.49,5.91,6.23,0.01,0.0,0.08,4.92138888888889,-2.8152222222222223,-5.9095555555555555,-119.85439495276081,0.20822222222222248,[0. 0.],[0. 0.],[3.89 6.04 1.88],[2. 2. 2.]
2.25,1.5,1,0.4444444477558136,4.86,6.81,5.56,0.01,0.12,0.03,5.5345,-3.3815000000000004,-1.8570833333333334,-79.04084120969706,0.24866666666666384,[0. 0.],[0. 0.],[6.17 5.89 5.75],[2. 2. 2.]
2.25,1.5,2,0.5,4.95,5.31,2.07,0.01,0.17,0.05,5.2695333333333325,-3.2175999999999996,-2.1359999999999997,-93.49871219044464,0.2650000000000015,[0. 0.],[0. 0.],[5.47 6.72 1.14],[2. 2. 2.]
2.25,1.5,2,0.5,4.79,14.01,6.14,0.04,0.01,0.01,5.3126,-3.0387999999999997,-14.005400000000002,-132.22376475646675,0.16626666666666096,[0. 0.],[0. 0.],[1.54 6.   5.97],[2. 2. 2.]
